# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
3127451831,-1.159,225.883,975.939,4760.000,-4016.250,-2432.500,23.063,-19,3703,15999,544,-459,-278,-496,0,0
3127461239,0.122,225.944,978.074,4733.750,-3990.000,-2458.750,23.020,2,3704,16034,541,-456,-281,-507,0,0
3127470646,0.366,225.700,979.721,4725.000,-4025.000,-2450.000,23.020,6,3700,16061,540,-460,-280,-507,0,0
3127480054,1.830,225.761,978.928,4707.500,-4025.000,-2423.750,23.063,30,3701,16048,538,-460,-277,-496,0,0
3127489468,2.318,225.517,979.355,4716.250,-3990.000,-2467.500,23.063,38,3697,16055,539,-456,-282,-496,0,0
3127498874,0.976,225.456,979.477,4742.500,-3981.250,-2423.750,23.066,16,3696,16057,542,-455,-277,-495,0,0
3127508282,1.037,225.456,979.416,4742.500,-4007.500,-2485.000,23.066,17,3696,16056,542,-458,-284,-495,0,0
3127517689,0.732,225.822,978.135,4742.500,-4007.500,-2458.750,23.078,12,3702,16035,542,-458,-281,-492,0,0
3127527104,-0.610,225.578,979.355,4733.750,-3990.000,-2458.750,23.078,-10,3698,16055,541,-456,-281,-492,0,0
3127536511,-0.610,225.517,978.013,4742.500,-3955.000,-2476.250,23.027,-10,3697,16033,542,-452,-283,-505,0,0
3127545918,-0.671,226.676,976.427,4742.500,-4016.250,-2458.750,23.027,-11,3716,16007,542,-459,-281,-505,0,0
3127555326,0.000,225.700,978.501,4725.000,-4051.250,-2441.250,23.043,0,3700,16041,540,-463,-279,-501,0,0
3127564739,-0.366,226.127,978.501,4751.250,-4016.250,-2450.000,23.043,-6,3707,16041,543,-459,-280,-501,0,0
3127574147,1.586,225.883,979.111,4733.750,-4033.750,-2476.250,23.039,26,3703,16051,541,-461,-283,-502,0,0
3127583554,1.708,224.541,977.464,4707.500,-4042.500,-2441.250,23.039,28,3681,16024,538,-462,-279,-502,0,0
3127592962,1.586,226.554,978.684,4751.250,-4077.500,-2458.750,23.055,26,3714,16044,543,-466,-281,-498,0,0
3127602375,1.952,225.273,980.819,4716.250,-4060.000,-2458.750,23.055,32,3693,16079,539,-464,-281,-498,0,0
3127611781,0.183,224.480,980.819,4725.000,-4033.750,-2458.750,23.066,3,3680,16079,540,-461,-281,-495,0,0
3127621189,1.403,224.724,979.294,4698.750,-3998.750,-2450.000,23.066,23,3684,16054,537,-457,-280,-495,0,0
3127630604,-0.427,224.846,977.037,4733.750,-3981.250,-2476.250,23.066,-7,3686,16017,541,-455,-283,-495,0,0
3127640012,-0.366,225.151,977.952,4751.250,-3998.750,-2485.000,23.066,-6,3691,16032,543,-457,-284,-495,0,0
3127649419,-0.549,225.273,978.257,4698.750,-4016.250,-2458.750,23.086,-9,3693,16037,537,-459,-281,-490,0,0
3127658831,1.220,227.164,977.464,4716.250,-4051.250,-2441.250,23.086,20,3724,16024,539,-463,-279,-490,0,0
3127668239,-0.732,225.578,977.891,4725.000,-4025.000,-2458.750,23.059,-12,3698,16031,540,-460,-281,-497,0,0
3127677646,1.220,224.663,976.061,4760.000,-4016.250,-2450.000,23.059,20,3683,16001,544,-459,-280,-497,0,0
3127687054,2.074,225.334,978.745,4725.000,-4042.500,-2450.000,23.098,34,3694,16045,540,-462,-280,-487,0,0
3127696467,1.830,226.310,980.026,4698.750,-4025.000,-2476.250,23.098,30,3710,16066,537,-460,-283,-487,0,0
3127705875,1.342,225.151,979.050,4707.500,-4068.750,-2450.000,23.090,22,3691,16050,538,-465,-280,-489,0,0
3127715282,1.342,224.053,979.050,4725.000,-4033.750,-2441.250,23.090,22,3673,16050,540,-461,-279,-489,0,0
3127724696,0.915,225.761,980.148,4768.750,-4007.500,-2450.000,23.070,15,3701,16068,545,-458,-280,-494,0,0
3127734104,0.305,225.273,979.721,4760.000,-4007.500,-2476.250,23.070,5,3693,16061,544,-458,-283,-494,0,0
3127743510,-0.427,223.260,976.122,4733.750,-4016.250,-2467.500,23.117,-7,3660,16002,541,-459,-282,-482,0,0
3127752918,1.220,226.737,977.403,4760.000,-3990.000,-2432.500,23.117,20,3717,16023,544,-456,-278,-482,0,0
3127762332,-0.305,227.591,979.843,4768.750,-4007.500,-2485.000,23.078,-5,3731,16063,545,-458,-284,-492,0,0
3127771739,0.793,225.761,979.477,4716.250,-4016.250,-2485.000,23.078,13,3701,16057,539,-459,-284,-492,0,0
3127781147,-0.122,224.785,976.000,4760.000,-4016.250,-2502.500,23.078,-2,3685,16000,544,-459,-286,-492,0,0
3127790555,0.244,225.700,978.013,4751.250,-4016.250,-2458.750,23.078,4,3700,16033,543,-459,-281,-492,0,0
3127799968,0.549,225.334,977.403,4698.750,-4042.500,-2432.500,23.055,9,3694,16023,537,-462,-278,-498,0,0
3127809376,1.098,225.639,979.355,4742.500,-4033.750,-2415.000,23.055,18,3699,16055,542,-461,-276,-498,0,0
3127818782,1.037,227.530,982.405,4786.250,-3981.250,-2458.750,23.051,17,3730,16105,547,-455,-281,-499,0,0
3127828196,1.830,223.565,976.610,4733.750,-4025.000,-2485.000,23.051,30,3665,16010,541,-460,-284,-499,0,0
3127837604,1.220,225.395,977.769,4733.750,-4033.750,-2493.750,23.035,20,3695,16029,541,-461,-285,-503,0,0
3127847011,0.976,226.371,980.880,4786.250,-4025.000,-2476.250,23.035,16,3711,16080,547,-460,-283,-503,0,0
3127856419,0.244,227.164,979.111,4760.000,-4007.500,-2458.750,23.043,4,3724,16051,544,-458,-281,-501,0,0
3127865832,0.549,225.883,976.366,4733.750,-4016.250,-2493.750,23.043,9,3703,16006,541,-459,-285,-501,0,0
3127875240,-0.610,225.029,976.488,4733.750,-4042.500,-2476.250,23.043,-10,3689,16008,541,-462,-283,-501,0,0
3127884647,-0.793,225.029,978.257,4751.250,-4042.500,-2458.750,23.043,-13,3689,16037,543,-462,-281,-501,0,0
3127894055,-0.793,224.480,980.331,4733.750,-4016.250,-2476.250,23.059,-13,3680,16071,541,-459,-283,-497,0,0
3127903469,0.793,224.480,979.294,4681.250,-4060.000,-2458.750,23.059,13,3680,16054,535,-464,-281,-497,0,0
3127912877,1.586,224.724,979.233,4725.000,-4025.000,-2432.500,23.059,26,3684,16053,540,-460,-278,-497,0,0
3127922284,2.806,224.968,980.026,4777.500,-4016.250,-2441.250,23.059,46,3688,16066,546,-459,-279,-497,0,0
3127931690,2.074,225.090,978.867,4786.250,-4007.500,-2485.000,23.055,34,3690,16047,547,-458,-284,-498,0,0
3127941105,1.769,226.066,977.830,4821.250,-4025.000,-2458.750,23.055,29,3706,16030,551,-460,-281,-498,0,0
3127950511,1.220,226.615,979.538,4803.750,-3990.000,-2467.500,23.066,20,3715,16058,549,-456,-282,-495,0,0
3127959918,-0.976,225.639,978.074,4777.500,-4016.250,-2502.500,23.066,-16,3699,16034,546,-459,-286,-495,0,0
3127969332,-1.342,225.029,977.891,4777.500,-4016.250,-2485.000,23.070,-22,3689,16031,546,-459,-284,-494,0,0
3127978739,-0.793,224.907,975.939,4707.500,-4051.250,-2493.750,23.070,-13,3687,15999,538,-463,-285,-494,0,0
3127988147,-1.464,225.517,976.366,4768.750,-4025.000,-2485.000,23.066,-24,3697,16006,545,-460,-284,-495,0,0
3127997554,-1.037,226.310,979.599,4786.250,-3990.000,-2432.500,23.066,-17,3710,16059,547,-456,-278,-495,0,0
3128006969,0.000,226.127,979.782,4786.250,-4033.750,-2441.250,23.074,0,3707,16062,547,-461,-279,-493,0,0
3128016376,1.037,226.066,979.294,4786.250,-4033.750,-2441.250,23.074,17,3706,16054,547,-461,-279,-493,0,0
3128025782,1.830,226.127,981.917,4725.000,-4016.250,-2432.500,23.031,30,3707,16097,540,-459,-278,-504,0,0
3128035196,2.623,225.090,978.806,4742.500,-4016.250,-2467.500,23.031,43,3690,16046,542,-459,-282,-504,0,0
3128044603,1.830,225.822,978.013,4786.250,-4007.500,-2476.250,23.047,30,3702,16033,547,-458,-283,-500,0,0
3128054011,1.830,226.554,980.697,4786.250,-3990.000,-2467.500,23.047,30,3714,16077,547,-456,-282,-500,0,0
3128063418,0.305,225.578,978.989,4768.750,-4025.000,-2467.500,23.031,5,3698,16049,545,-460,-282,-504,0,0
3128072832,-0.305,225.822,976.427,4777.500,-3998.750,-2458.750,23.031,-5,3702,16007,546,-457,-281,-504,0,0
3128082239,-0.732,226.310,977.342,4786.250,-4033.750,-2467.500,23.059,-12,3710,16022,547,-461,-282,-497,0,0
3128091646,-0.244,225.883,978.074,4768.750,-3990.000,-2423.750,23.059,-4,3703,16034,545,-456,-277,-497,0,0
3128101054,-0.366,225.273,978.806,4733.750,-4033.750,-2458.750,23.000,-6,3693,16046,541,-461,-281,-512,0,0
3128110468,0.427,225.395,977.586,4716.250,-4007.500,-2485.000,23.000,7,3695,16026,539,-458,-284,-512,0,0
3128119875,1.159,226.371,978.806,4733.750,-4033.750,-2467.500,23.094,19,3711,16046,541,-461,-282,-488,0,0
3128129283,1.647,224.663,979.782,4760.000,-4016.250,-2432.500,23.094,27,3683,16062,544,-459,-278,-488,0,0
3128138697,1.403,225.029,978.501,4733.750,-3998.750,-2458.750,23.063,23,3689,16041,541,-457,-281,-496,0,0
3128148105,1.159,226.676,980.636,4768.750,-3998.750,-2458.750,23.063,19,3716,16076,545,-457,-281,-496,0,0
3128157510,-0.061,225.517,980.392,4716.250,-4025.000,-2485.000,23.012,-1,3697,16072,539,-460,-284,-509,0,0
3128166918,0.854,224.297,975.939,4707.500,-3981.250,-2511.250,23.012,14,3677,15999,538,-455,-287,-509,0,0
3128176333,-1.891,226.127,978.257,4751.250,-3981.250,-2476.250,23.043,-31,3707,16037,543,-455,-283,-501,0,0
3128185740,-0.732,227.469,979.111,4733.750,-4051.250,-2467.500,23.043,-12,3729,16051,541,-463,-282,-501,0,0
3128195147,-0.549,223.748,975.329,4725.000,-4033.750,-2441.250,23.051,-9,3668,15989,540,-461,-279,-499,0,0
3128204561,0.000,225.456,977.159,4768.750,-4033.750,-2450.000,23.051,0,3696,16019,545,-461,-280,-499,0,0
3128213968,0.000,227.896,979.660,4742.500,-4042.500,-2476.250,23.047,0,3736,16060,542,-462,-283,-500,0,0
3128223376,0.610,225.090,978.623,4751.250,-4051.250,-2423.750,23.047,10,3690,16043,543,-463,-277,-500,0,0
3128232784,1.525,224.785,978.318,4698.750,-4033.750,-2450.000,23.051,25,3685,16038,537,-461,-280,-499,0,0
3128242198,0.976,226.127,979.172,4751.250,-4025.000,-2450.000,23.051,16,3707,16052,543,-460,-280,-499,0,0
3128251604,0.854,224.785,977.647,4760.000,-4025.000,-2476.250,23.047,14,3685,16027,544,-460,-283,-500,0,0
3128261012,-0.427,225.395,979.294,4777.500,-4025.000,-2467.500,23.047,-7,3695,16054,546,-460,-282,-500,0,0
3128270418,-0.488,224.175,977.891,4716.250,-4007.500,-2450.000,23.055,-8,3675,16031,539,-458,-280,-498,0,0
3128279832,0.732,224.724,976.854,4725.000,-4051.250,-2458.750,23.055,12,3684,16014,540,-463,-281,-498,0,0
3128289239,-1.037,225.944,979.843,4742.500,-4025.000,-2485.000,23.047,-17,3704,16063,542,-460,-284,-500,0,0
3128298647,-0.427,226.371,976.976,4751.250,-4007.500,-2458.750,23.047,-7,3711,16016,543,-458,-281,-500,0,0
3128308062,0.366,224.419,976.366,4733.750,-3990.000,-2450.000,23.051,6,3679,16006,541,-456,-280,-499,0,0
3128317468,1.647,226.005,978.928,4786.250,-4016.250,-2450.000,23.051,27,3705,16048,547,-459,-280,-499,0,0
3128326875,1.647,226.737,978.867,4733.750,-4016.250,-2467.500,23.023,27,3717,16047,541,-459,-282,-506,0,0
3128336289,0.305,226.005,977.037,4742.500,-4051.250,-2476.250,23.023,5,3705,16017,542,-463,-283,-506,0,0
3128345696,0.244,225.761,977.891,4768.750,-4060.000,-2476.250,23.039,4,3701,16031,545,-464,-283,-502,0,0
3128355104,0.244,225.517,977.281,4725.000,-4051.250,-2476.250,23.039,4,3697,16021,540,-463,-283,-502,0,0
3128364510,-0.183,224.236,977.708,4777.500,-4051.250,-2467.500,23.035,-3,3676,16028,546,-463,-282,-503,0,0
3128373925,0.183,225.273,976.671,4742.500,-4042.500,-2476.250,23.035,3,3693,16011,542,-462,-283,-503,0,0
3128383332,0.244,226.188,977.464,4716.250,-4025.000,-2458.750,23.004,4,3708,16024,539,-460,-281,-511,0,0
3128392738,1.037,225.883,977.647,4742.500,-4068.750,-2450.000,23.004,17,3703,16027,542,-465,-280,-511,0,0
3128402153,1.037,226.493,977.403,4768.750,-3990.000,-2450.000,23.051,17,3713,16023,545,-456,-280,-499,0,0
3128411561,1.037,225.151,976.244,4742.500,-4016.250,-2450.000,23.051,17,3691,16004,542,-459,-280,-499,0,0
3128420968,1.464,225.395,978.074,4716.250,-4042.500,-2467.500,23.043,24,3695,16034,539,-462,-282,-501,0,0
3128430375,1.220,224.907,976.854,4733.750,-3990.000,-2485.000,23.043,20,3687,16014,541,-456,-284,-501,0,0
3128439789,1.098,225.517,977.098,4760.000,-4025.000,-2467.500,23.043,18,3697,16018,544,-460,-282,-501,0,0
3128449197,-0.122,224.663,977.586,4742.500,-4025.000,-2432.500,23.043,-2,3683,16026,542,-460,-278,-501,0,0
3128458604,0.549,224.602,979.355,4795.000,-3998.750,-2476.250,23.074,9,3682,16055,548,-457,-283,-493,0,0
3128468012,-0.122,225.212,978.745,4786.250,-4025.000,-2458.750,23.074,-2,3692,16045,547,-460,-281,-493,0,0
3128477426,0.732,225.029,978.623,4768.750,-3972.500,-2450.000,23.043,12,3689,16043,545,-454,-280,-501,0,0
3128486832,0.732,225.578,978.806,4795.000,-4025.000,-2432.500,23.043,12,3698,16046,548,-460,-278,-501,0,0
3128496240,0.427,226.066,979.172,4786.250,-4033.750,-2450.000,23.043,7,3706,16052,547,-461,-280,-501,0,0
3128505646,0.610,226.493,977.525,4760.000,-3998.750,-2476.250,23.043,10,3713,16025,544,-457,-283,-501,0,0
3128515062,0.854,225.212,976.732,4760.000,-4007.500,-2476.250,23.066,14,3692,16012,544,-458,-283,-495,0,0
3128524468,-0.488,225.883,979.477,4777.500,-4051.250,-2485.000,23.066,-8,3703,16057,546,-463,-284,-495,0,0
3128533875,-0.122,225.761,979.050,4742.500,-4007.500,-2458.750,23.031,-2,3701,16050,542,-458,-281,-504,0,0
3128543290,0.427,225.822,978.318,4725.000,-3990.000,-2485.000,23.031,7,3702,16038,540,-456,-284,-504,0,0
3128552696,1.281,225.273,979.050,4698.750,-4025.000,-2485.000,23.047,21,3693,16050,537,-460,-284,-500,0,0
3128562104,0.305,225.517,979.538,4768.750,-4042.500,-2458.750,23.047,5,3697,16058,545,-462,-281,-500,0,0
3128571517,0.610,224.968,979.660,4777.500,-4033.750,-2458.750,23.051,10,3688,16060,546,-461,-281,-499,0,0
3128580925,0.671,224.785,977.952,4751.250,-4007.500,-2493.750,23.051,11,3685,16032,543,-458,-285,-499,0,0
3128590332,0.427,226.493,978.440,4716.250,-4016.250,-2441.250,23.039,7,3713,16040,539,-459,-279,-502,0,0
3128599739,1.464,227.591,980.270,4742.500,-4042.500,-2432.500,23.039,24,3731,16070,542,-462,-278,-502,0,0
3128609154,0.000,226.127,977.891,4733.750,-4068.750,-2450.000,23.047,0,3707,16031,541,-465,-280,-500,0,0
3128618561,0.244,225.273,978.074,4742.500,-4051.250,-2450.000,23.047,4,3693,16034,542,-463,-280,-500,0,0
3128627968,-0.427,226.127,979.477,4733.750,-4033.750,-2502.500,23.008,-7,3707,16057,541,-461,-286,-510,0,0
3128637375,-0.244,224.663,979.172,4707.500,-4025.000,-2485.000,23.008,-4,3683,16052,538,-460,-284,-510,0,0
3128646789,0.549,225.212,979.172,4725.000,-4025.000,-2467.500,23.066,9,3692,16052,540,-460,-282,-495,0,0
3128656197,0.000,225.883,978.928,4742.500,-4007.500,-2476.250,23.066,0,3703,16048,542,-458,-283,-495,0,0
3128665604,0.549,226.066,979.050,4768.750,-4016.250,-2502.500,23.039,9,3706,16050,545,-459,-286,-502,0,0
3128675011,0.793,224.724,978.623,4733.750,-4033.750,-2467.500,23.039,13,3684,16043,541,-461,-282,-502,0,0
3128684425,1.830,224.480,978.806,4725.000,-4025.000,-2485.000,23.047,30,3680,16046,540,-460,-284,-500,0,0
3128693831,0.122,226.249,977.708,4698.750,-4007.500,-2441.250,23.047,2,3709,16028,537,-458,-279,-500,0,0
3128703239,-0.549,225.944,978.074,4751.250,-4042.500,-2441.250,23.027,-9,3704,16034,543,-462,-279,-505,0,0
3128712653,0.732,225.761,977.952,4707.500,-3981.250,-2467.500,23.027,12,3701,16032,538,-455,-282,-505,0,0
3128722061,0.122,225.700,978.684,4751.250,-3990.000,-2450.000,23.063,2,3700,16044,543,-456,-280,-496,0,0
3128731468,-0.671,226.798,978.257,4777.500,-4025.000,-2458.750,23.063,-11,3718,16037,546,-460,-281,-496,0,0
3128740875,-0.915,225.700,980.331,4742.500,-4016.250,-2450.000,23.035,-15,3700,16071,542,-459,-280,-503,0,0
3128750290,0.915,224.846,978.623,4768.750,-4033.750,-2441.250,23.035,15,3686,16043,545,-461,-279,-503,0,0
3128759696,0.549,225.212,979.355,4786.250,-4016.250,-2467.500,23.035,9,3692,16055,547,-459,-282,-503,0,0
3128769104,1.525,225.212,979.477,4751.250,-4033.750,-2485.000,23.035,25,3692,16057,543,-461,-284,-503,0,0
3128778517,0.671,224.846,977.708,4716.250,-4025.000,-2476.250,23.027,11,3686,16028,539,-460,-283,-505,0,0
3128787924,0.061,225.578,978.562,4733.750,-4007.500,-2485.000,23.027,1,3698,16042,541,-458,-284,-505,0,0
3128797331,1.220,224.785,977.952,4742.500,-3998.750,-2467.500,22.992,20,3685,16032,542,-457,-282,-514,0,0
3128806745,0.244,225.578,978.135,4725.000,-4016.250,-2458.750,22.992,4,3698,16035,540,-459,-281,-514,0,0
3128816154,-0.305,225.700,979.721,4751.250,-4025.000,-2458.750,23.012,-5,3700,16061,543,-460,-281,-509,0,0
3128825561,-0.061,224.724,979.965,4725.000,-4033.750,-2467.500,23.012,-1,3684,16065,540,-461,-282,-509,0,0
3128834968,0.854,225.090,980.148,4742.500,-4007.500,-2485.000,23.035,14,3690,16068,542,-458,-284,-503,0,0
3128844382,0.976,225.090,979.416,4716.250,-4016.250,-2485.000,23.035,16,3690,16056,539,-459,-284,-503,0,0
3128853789,0.427,224.968,979.355,4742.500,-3981.250,-2476.250,23.008,7,3688,16055,542,-455,-283,-510,0,0
3128863196,0.915,225.944,979.355,4786.250,-4007.500,-2432.500,23.008,15,3704,16055,547,-458,-278,-510,0,0
3128872609,0.854,226.981,978.013,4786.250,-4033.750,-2450.000,23.051,14,3721,16033,547,-461,-280,-499,0,0
3128882015,-0.427,226.249,977.769,4768.750,-4033.750,-2467.500,23.051,-7,3709,16029,545,-461,-282,-499,0,0
3128891422,0.244,225.761,977.830,4751.250,-4060.000,-2476.250,23.043,4,3701,16030,543,-464,-283,-501,0,0
3128900836,0.610,226.249,979.233,4768.750,-4016.250,-2467.500,23.043,10,3709,16053,545,-459,-282,-501,0,0
3128910242,0.427,225.700,978.440,4733.750,-4025.000,-2450.000,23.063,7,3700,16040,541,-460,-280,-496,0,0
3128919650,0.610,224.724,977.769,4742.500,-4016.250,-2441.250,23.063,10,3684,16029,542,-459,-279,-496,0,0
3128929057,0.854,225.761,979.538,4777.500,-3963.750,-2432.500,23.020,14,3701,16058,546,-453,-278,-507,0,0
3128938473,1.159,225.883,980.270,4733.750,-3981.250,-2467.500,23.020,19,3703,16070,541,-455,-282,-507,0,0
3128947880,0.366,225.761,978.440,4707.500,-4042.500,-2450.000,23.055,6,3701,16040,538,-462,-280,-498,0,0
3128957286,1.342,225.761,978.196,4733.750,-4016.250,-2458.750,23.055,22,3701,16036,541,-459,-281,-498,0,0
3128966700,0.793,225.578,979.721,4751.250,-4016.250,-2467.500,23.039,13,3698,16061,543,-459,-282,-502,0,0
3128976107,1.403,225.517,979.477,4725.000,-4016.250,-2493.750,23.039,23,3697,16057,540,-459,-285,-502,0,0
3128985515,0.671,225.883,978.257,4707.500,-4007.500,-2485.000,23.012,11,3703,16037,538,-458,-284,-509,0,0
3128994921,0.427,225.334,978.928,4742.500,-4016.250,-2458.750,23.012,7,3694,16048,542,-459,-281,-509,0,0
3129004336,-0.854,224.541,979.843,4725.000,-3990.000,-2458.750,23.070,-14,3681,16063,540,-456,-281,-494,0,0
3129013743,-0.061,225.639,981.246,4751.250,-4033.750,-2467.500,23.070,-1,3699,16086,543,-461,-282,-494,0,0
3129023150,-0.366,226.676,978.379,4751.250,-4016.250,-2441.250,22.992,-6,3716,16039,543,-459,-279,-514,0,0
3129032558,0.244,225.273,978.745,4751.250,-4025.000,-2432.500,22.992,4,3693,16045,543,-460,-278,-514,0,0
3129041972,0.915,225.700,979.477,4777.500,-4016.250,-2458.750,23.043,15,3700,16057,546,-459,-281,-501,0,0
3129051380,1.098,225.883,980.209,4733.750,-4033.750,-2441.250,23.043,18,3703,16069,541,-461,-279,-501,0,0
3129060788,0.610,225.578,978.318,4742.500,-4016.250,-2458.750,23.012,10,3698,16038,542,-459,-281,-509,0,0
3129070196,1.586,225.151,978.562,4698.750,-4033.750,-2458.750,23.012,26,3691,16042,537,-461,-281,-509,0,0
3129079603,0.610,226.310,980.270,4733.750,-4042.500,-2458.750,23.047,10,3710,16070,541,-462,-281,-500,0,0
3129089018,0.122,225.639,979.477,4725.000,-4042.500,-2476.250,23.047,2,3699,16057,540,-462,-283,-500,0,0
3129098424,-0.366,224.541,978.501,4760.000,-4033.750,-2441.250,23.043,-6,3681,16041,544,-461,-279,-501,0,0
3129107831,-0.610,225.883,978.135,4751.250,-4016.250,-2476.250,23.043,-10,3703,16035,543,-459,-283,-501,0,0
3129117246,-0.549,224.968,978.501,4742.500,-4016.250,-2502.500,23.055,-9,3688,16041,542,-459,-286,-498,0,0
3129126653,0.671,225.456,979.782,4716.250,-4007.500,-2493.750,23.055,11,3696,16062,539,-458,-285,-498,0,0
3129136061,0.549,225.578,978.745,4742.500,-3998.750,-2476.250,23.063,9,3698,16045,542,-457,-283,-496,0,0
3129145468,0.915,226.066,978.257,4716.250,-4007.500,-2450.000,23.063,15,3706,16037,539,-458,-280,-496,0,0
3129154882,1.098,224.846,978.867,4777.500,-4007.500,-2432.500,23.082,18,3686,16047,546,-458,-278,-491,0,0
3129164289,0.976,225.822,979.843,4760.000,-4042.500,-2467.500,23.082,16,3702,16063,544,-462,-282,-491,0,0
3129173696,-0.061,225.883,979.721,4725.000,-4033.750,-2476.250,23.059,-1,3703,16061,540,-461,-283,-497,0,0
3129183104,-0.305,226.066,979.050,4716.250,-4025.000,-2467.500,23.059,-5,3706,16050,539,-460,-282,-497,0,0
3129192519,0.366,225.273,978.013,4760.000,-3990.000,-2476.250,23.051,6,3693,16033,544,-456,-283,-499,0,0
3129201925,0.000,225.517,978.562,4795.000,-3990.000,-2450.000,23.051,0,3697,16042,548,-456,-280,-499,0,0
3129211332,0.793,225.883,978.318,4768.750,-4016.250,-2450.000,23.047,13,3703,16038,545,-459,-280,-500,0,0
3129220746,0.915,226.127,978.074,4725.000,-4007.500,-2485.000,23.047,15,3707,16034,540,-458,-284,-500,0,0
3129230154,0.793,226.493,978.074,4742.500,-4016.250,-2476.250,23.066,13,3713,16034,542,-459,-283,-495,0,0
3129239560,1.769,225.578,979.294,4768.750,-4007.500,-2458.750,23.066,29,3698,16054,545,-458,-281,-495,0,0
3129248968,0.488,225.700,979.416,4733.750,-4033.750,-2458.750,23.059,8,3700,16056,541,-461,-281,-497,0,0
3129258382,0.549,226.066,978.013,4760.000,-4051.250,-2450.000,23.059,9,3706,16033,544,-463,-280,-497,0,0
3129267790,0.244,225.395,978.440,4751.250,-4007.500,-2450.000,23.035,4,3695,16040,543,-458,-280,-503,0,0
3129277197,0.549,224.846,978.989,4725.000,-4033.750,-2476.250,23.035,9,3686,16049,540,-461,-283,-503,0,0
3129286611,-0.061,224.846,977.159,4742.500,-4033.750,-2476.250,22.988,-1,3686,16019,542,-461,-283,-515,0,0
3129296019,0.854,225.395,978.684,4768.750,-4033.750,-2432.500,22.988,14,3695,16044,545,-461,-278,-515,0,0
3129305426,0.000,226.066,978.013,4742.500,-4042.500,-2458.750,23.082,0,3706,16033,542,-462,-281,-491,0,0
3129314832,0.366,225.273,977.037,4751.250,-4007.500,-2450.000,23.082,6,3693,16017,543,-458,-280,-491,0,0
3129324247,-0.061,226.249,977.769,4707.500,-4025.000,-2450.000,23.031,-1,3709,16029,538,-460,-280,-504,0,0
3129333653,-0.122,226.737,977.159,4716.250,-4016.250,-2485.000,23.031,-2,3717,16019,539,-459,-284,-504,0,0
3129343062,0.305,225.456,977.403,4725.000,-4025.000,-2502.500,23.016,5,3696,16023,540,-460,-286,-508,0,0
3129352468,0.122,225.517,978.623,4733.750,-4042.500,-2493.750,23.016,2,3697,16043,541,-462,-285,-508,0,0
3129361882,0.732,224.663,978.989,4733.750,-4033.750,-2458.750,23.051,12,3683,16049,541,-461,-281,-499,0,0
3129371290,-0.366,225.334,978.562,4698.750,-3998.750,-2450.000,23.051,-6,3694,16042,537,-457,-280,-499,0,0
3129380696,-0.183,225.578,979.355,4707.500,-4016.250,-2476.250,23.031,-3,3698,16055,538,-459,-283,-504,0,0
3129390104,1.525,226.188,978.440,4725.000,-4025.000,-2476.250,23.031,25,3708,16040,540,-460,-283,-504,0,0
3129399517,0.732,225.456,977.281,4760.000,-4016.250,-2467.500,23.020,12,3696,16021,544,-459,-282,-507,0,0
