# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
4139032769,0.793,222.650,977.220,4733.750,-4060.000,-2441.250,23.383,13,3650,16020,541,-464,-279,-414,0,0
4139042176,1.281,224.114,978.440,4760.000,-4025.000,-2467.500,23.359,21,3674,16040,544,-460,-282,-420,0,0
4139051584,0.244,223.443,977.586,4733.750,-3998.750,-2467.500,23.359,4,3663,16026,541,-457,-282,-420,0,0
4139060997,0.488,223.565,978.318,4707.500,-4060.000,-2467.500,23.375,8,3665,16038,538,-464,-282,-416,0,0
4139070405,0.793,223.504,980.270,4733.750,-4016.250,-2458.750,23.375,13,3664,16070,541,-459,-281,-416,0,0
4139079812,0.061,224.175,980.331,4768.750,-4033.750,-2450.000,23.402,1,3675,16071,545,-461,-280,-409,0,0
4139089226,1.159,222.101,979.904,4716.250,-3998.750,-2458.750,23.402,19,3641,16064,539,-457,-281,-409,0,0
4139098632,0.854,222.406,978.013,4742.500,-4033.750,-2476.250,23.398,14,3646,16033,542,-461,-283,-410,0,0
4139108046,-0.732,222.894,978.745,4742.500,-4051.250,-2485.000,23.398,-12,3654,16045,542,-463,-284,-410,0,0
4139117451,0.122,222.467,977.342,4707.500,-4033.750,-2476.250,23.395,2,3647,16022,538,-461,-283,-411,0,0
4139126858,0.366,223.016,977.708,4716.250,-4025.000,-2476.250,23.395,6,3656,16028,539,-460,-283,-411,0,0
4139136273,0.061,223.931,980.209,4716.250,-4025.000,-2423.750,23.371,1,3671,16069,539,-460,-277,-417,0,0
4139145679,0.793,224.114,979.965,4707.500,-4051.250,-2476.250,23.371,13,3674,16065,538,-463,-283,-417,0,0
4139155088,0.000,223.321,979.660,4733.750,-3998.750,-2467.500,23.402,0,3661,16060,541,-457,-282,-409,0,0
4139164500,1.281,222.467,978.684,4751.250,-3998.750,-2458.750,23.402,21,3647,16044,543,-457,-281,-409,0,0
4139173907,0.549,223.443,978.318,4786.250,-3990.000,-2467.500,23.391,9,3663,16038,547,-456,-282,-412,0,0
4139183314,-0.305,223.809,979.111,4768.750,-4033.750,-2485.000,23.391,-5,3669,16051,545,-461,-284,-412,0,0
4139192728,0.244,222.955,979.172,4795.000,-4025.000,-2476.250,23.387,4,3655,16052,548,-460,-283,-413,0,0
4139202135,0.305,223.626,977.525,4742.500,-3990.000,-2502.500,23.387,5,3666,16025,542,-456,-286,-413,0,0
4139211542,0.000,223.382,978.318,4751.250,-3998.750,-2458.750,23.398,0,3662,16038,543,-457,-281,-410,0,0
4139220955,-0.244,224.297,979.111,4742.500,-3981.250,-2467.500,23.398,-4,3677,16051,542,-455,-282,-410,0,0
4139230364,-0.793,223.138,979.660,4733.750,-4007.500,-2467.500,23.363,-13,3658,16060,541,-458,-282,-419,0,0
4139239771,-0.122,222.467,978.623,4751.250,-3998.750,-2458.750,23.363,-2,3647,16043,543,-457,-281,-419,0,0
4139249180,0.854,222.955,978.196,4733.750,-3998.750,-2450.000,23.434,14,3655,16036,541,-457,-280,-401,0,0
4139258587,0.915,223.077,979.416,4725.000,-4042.500,-2467.500,23.434,15,3657,16056,540,-462,-282,-401,0,0
4139268000,2.013,223.931,979.599,4751.250,-3990.000,-2467.500,23.383,33,3671,16059,543,-456,-282,-414,0,0
4139277408,1.281,221.796,978.684,4777.500,-4042.500,-2432.500,23.383,21,3636,16044,546,-462,-278,-414,0,0
4139286814,1.159,222.345,980.880,4751.250,-4033.750,-2485.000,23.355,19,3645,16080,543,-461,-284,-421,0,0
4139296230,0.793,223.077,979.843,4777.500,-3998.750,-2493.750,23.355,13,3657,16063,546,-457,-285,-421,0,0
4139305636,-1.037,223.565,978.806,4795.000,-4007.500,-2458.750,23.383,-17,3665,16046,548,-458,-281,-414,0,0
4139315048,-0.122,224.480,977.647,4725.000,-4042.500,-2467.500,23.383,-2,3680,16027,540,-462,-282,-414,0,0
4139324457,0.305,223.687,978.562,4742.500,-4016.250,-2476.250,23.359,5,3667,16042,542,-459,-283,-420,0,0
4139333863,-0.366,222.955,977.769,4742.500,-4016.250,-2458.750,23.359,-6,3655,16029,542,-459,-281,-420,0,0
4139343276,0.366,222.589,978.989,4777.500,-4060.000,-2476.250,23.383,6,3649,16049,546,-464,-283,-414,0,0
4139352683,0.610,223.321,979.050,4751.250,-4051.250,-2467.500,23.383,10,3661,16050,543,-463,-282,-414,0,0
4139362090,1.220,222.833,980.209,4751.250,-4016.250,-2467.500,23.352,20,3653,16069,543,-459,-282,-422,0,0
4139371503,0.244,222.894,979.721,4760.000,-4033.750,-2476.250,23.352,4,3654,16061,544,-461,-283,-422,0,0
4139380911,1.159,222.406,979.660,4742.500,-4060.000,-2458.750,23.418,19,3646,16060,542,-464,-281,-405,0,0
4139390317,0.244,222.040,979.050,4707.500,-4025.000,-2476.250,23.418,4,3640,16050,538,-460,-283,-405,0,0
4139399730,-0.122,222.711,977.769,4707.500,-3998.750,-2450.000,23.426,-2,3651,16029,538,-457,-280,-403,0,0
4139409138,0.183,222.894,977.769,4742.500,-4007.500,-2441.250,23.426,3,3654,16029,542,-458,-279,-403,0,0
4139418544,-0.671,224.663,979.904,4742.500,-3998.750,-2450.000,23.352,-11,3683,16064,542,-457,-280,-422,0,0
4139427958,-0.183,223.565,978.562,4760.000,-4007.500,-2467.500,23.352,-3,3665,16042,544,-458,-282,-422,0,0
4139437366,0.915,222.955,977.708,4786.250,-4016.250,-2450.000,23.383,15,3655,16028,547,-459,-280,-414,0,0
4139446772,0.610,222.772,979.599,4768.750,-4033.750,-2476.250,23.383,10,3652,16059,545,-461,-283,-414,0,0
4139456180,0.244,223.748,980.819,4716.250,-4007.500,-2458.750,23.387,4,3668,16079,539,-458,-281,-413,0,0
4139465594,1.037,222.711,979.904,4760.000,-4025.000,-2450.000,23.387,17,3651,16064,544,-460,-280,-413,0,0
4139475002,0.366,223.138,980.514,4655.000,-3990.000,-2476.250,23.355,6,3658,16074,532,-456,-283,-421,0,0
4139484409,1.403,222.467,979.965,4690.000,-3998.750,-2476.250,23.355,23,3647,16065,536,-457,-283,-421,0,0
4139493822,0.366,221.796,978.074,4751.250,-4007.500,-2476.250,23.410,6,3636,16034,543,-458,-283,-407,0,0
4139503230,-0.549,222.101,978.867,4803.750,-3998.750,-2467.500,23.410,-9,3641,16047,549,-457,-282,-407,0,0
4139512636,-0.671,222.894,978.867,4742.500,-4025.000,-2458.750,23.359,-11,3654,16047,542,-460,-281,-420,0,0
4139522049,0.061,224.358,979.965,4760.000,-4007.500,-2467.500,23.359,1,3678,16065,544,-458,-282,-420,0,0
4139531457,0.488,223.870,978.562,4760.000,-4025.000,-2476.250,23.383,8,3670,16042,544,-460,-283,-414,0,0
4139540864,0.610,223.077,978.257,4725.000,-4042.500,-2450.000,23.383,10,3657,16037,540,-462,-280,-414,0,0
4139550279,0.488,222.650,979.111,4777.500,-4016.250,-2467.500,23.398,8,3650,16051,546,-459,-282,-410,0,0
4139559685,0.549,222.467,979.477,4760.000,-4007.500,-2441.250,23.398,9,3647,16057,544,-458,-279,-410,0,0
4139569091,0.549,222.955,979.843,4751.250,-4033.750,-2450.000,23.398,9,3655,16063,543,-461,-280,-410,0,0
4139578506,0.610,222.528,979.904,4742.500,-4007.500,-2476.250,23.398,10,3648,16064,542,-458,-283,-410,0,0
4139587912,0.671,223.138,980.270,4742.500,-3990.000,-2493.750,23.383,11,3658,16070,542,-456,-285,-414,0,0
4139597318,1.159,222.772,979.660,4725.000,-3981.250,-2476.250,23.383,19,3652,16060,540,-455,-283,-414,0,0
4139606734,1.098,223.077,979.355,4751.250,-4033.750,-2458.750,23.395,18,3657,16055,543,-461,-281,-411,0,0
4139616140,0.610,223.443,977.708,4768.750,-4051.250,-2485.000,23.395,10,3663,16028,545,-463,-284,-411,0,0
4139625553,0.793,224.785,980.819,4768.750,-4025.000,-2467.500,23.391,13,3685,16079,545,-460,-282,-412,0,0
4139634960,0.427,224.236,977.647,4760.000,-4025.000,-2467.500,23.391,7,3676,16027,544,-460,-282,-412,0,0
4139644366,-0.671,223.260,977.525,4707.500,-4007.500,-2485.000,23.340,-11,3660,16025,538,-458,-284,-425,0,0
4139653780,0.366,222.833,978.989,4742.500,-4060.000,-2467.500,23.340,6,3653,16049,542,-464,-282,-425,0,0
4139663188,-0.061,223.504,979.111,4725.000,-4042.500,-2485.000,23.363,-1,3664,16051,540,-462,-284,-419,0,0
4139672595,1.159,222.589,978.623,4690.000,-3998.750,-2467.500,23.363,19,3649,16043,536,-457,-282,-419,0,0
4139682002,1.586,222.528,980.270,4716.250,-3998.750,-2476.250,23.371,26,3648,16070,539,-457,-283,-417,0,0
4139691415,0.488,223.504,980.453,4760.000,-4007.500,-2467.500,23.371,8,3664,16073,544,-458,-282,-417,0,0
4139700822,1.525,223.321,979.294,4716.250,-4007.500,-2485.000,23.383,25,3661,16054,539,-458,-284,-414,0,0
4139710229,1.647,222.101,978.867,4733.750,-4025.000,-2458.750,23.383,27,3641,16047,541,-460,-281,-414,0,0
4139719642,0.427,224.602,978.928,4742.500,-3981.250,-2432.500,23.391,7,3682,16048,542,-455,-278,-412,0,0
4139729048,-0.549,223.992,978.257,4768.750,-4016.250,-2450.000,23.391,-9,3672,16037,545,-459,-280,-412,0,0
4139738457,-0.122,223.260,976.793,4716.250,-3990.000,-2458.750,23.410,-2,3660,16013,539,-456,-281,-407,0,0
4139747870,0.671,223.748,977.952,4707.500,-4068.750,-2450.000,23.410,11,3668,16032,538,-465,-280,-407,0,0
4139757275,-0.244,223.504,979.721,4672.500,-4042.500,-2450.000,23.367,-4,3664,16061,534,-462,-280,-418,0,0
4139766689,0.000,223.016,979.904,4725.000,-4025.000,-2450.000,23.367,0,3656,16064,540,-460,-280,-418,0,0
4139776096,0.000,223.138,978.928,4725.000,-3990.000,-2432.500,23.383,0,3658,16048,540,-456,-278,-414,0,0
4139785509,0.793,222.833,981.673,4725.000,-3981.250,-2458.750,23.383,13,3653,16093,540,-455,-281,-414,0,0
4139794915,2.989,222.711,982.161,4725.000,-4016.250,-2493.750,23.383,49,3651,16101,540,-459,-285,-414,0,0
4139804323,3.660,221.186,979.721,4725.000,-3990.000,-2485.000,23.383,60,3626,16061,540,-456,-284,-414,0,0
4139813737,1.891,221.369,979.416,4760.000,-3998.750,-2493.750,23.402,31,3629,16056,544,-457,-285,-409,0,0
4139823145,2.074,222.955,980.087,4768.750,-4007.500,-2476.250,23.402,34,3655,16067,545,-458,-283,-409,0,0
4139832551,0.122,224.785,980.758,4795.000,-4033.750,-2476.250,23.387,2,3685,16078,548,-461,-283,-413,0,0
4139841959,-0.305,224.785,978.013,4777.500,-4025.000,-2485.000,23.387,-5,3685,16033,546,-460,-284,-413,0,0
4139851374,-1.403,224.480,976.427,4742.500,-4007.500,-2493.750,23.406,-23,3680,16007,542,-458,-285,-408,0,0
4139860780,-1.952,225.029,976.549,4751.250,-3990.000,-2485.000,23.406,-32,3689,16009,543,-456,-284,-408,0,0
4139870188,-1.891,223.748,977.403,4707.500,-4042.500,-2485.000,23.375,-31,3668,16023,538,-462,-284,-416,0,0
4139879601,-0.732,223.809,977.281,4698.750,-4025.000,-2476.250,23.375,-12,3669,16021,537,-460,-283,-416,0,0
4139889009,0.122,224.114,982.832,4698.750,-3998.750,-2485.000,23.414,2,3674,16112,537,-457,-284,-406,0,0
4139898416,2.562,224.114,982.039,4733.750,-3998.750,-2467.500,23.414,42,3674,16099,541,-457,-282,-406,0,0
4139907824,1.830,217.953,978.318,4690.000,-4025.000,-2458.750,23.414,30,3573,16038,536,-460,-281,-406,0,0
4139917238,1.342,224.724,985.638,4768.750,-4025.000,-2502.500,23.414,22,3684,16158,545,-460,-286,-406,0,0
4139926644,0.122,223.443,983.747,4751.250,-4025.000,-2485.000,23.375,2,3663,16127,543,-460,-284,-416,0,0
4139936052,1.037,221.918,978.257,4803.750,-4033.750,-2450.000,23.375,17,3638,16037,549,-461,-280,-416,0,0
4139945459,0.000,223.565,978.684,4786.250,-4025.000,-2458.750,23.410,0,3665,16044,547,-460,-281,-407,0,0
4139954872,-0.549,224.114,977.708,4812.500,-3990.000,-2476.250,23.410,-9,3674,16028,550,-456,-283,-407,0,0
4139964280,-0.671,223.687,978.135,4777.500,-3981.250,-2476.250,23.402,-11,3667,16035,546,-455,-283,-409,0,0
4139973687,-0.732,222.772,976.732,4716.250,-4007.500,-2458.750,23.402,-12,3652,16012,539,-458,-281,-409,0,0
4139983103,-0.793,222.284,977.586,4725.000,-3998.750,-2423.750,23.398,-13,3644,16026,540,-457,-277,-410,0,0
4139992508,0.671,223.504,981.307,4716.250,-4033.750,-2476.250,23.398,11,3664,16087,539,-461,-283,-410,0,0
4140001917,1.769,222.162,981.002,4725.000,-4016.250,-2476.250,23.391,29,3642,16082,540,-459,-283,-412,0,0
4140011331,1.159,223.016,980.697,4751.250,-3990.000,-2450.000,23.391,19,3656,16077,543,-456,-280,-412,0,0
4140020737,1.464,222.223,979.721,4716.250,-3998.750,-2432.500,23.348,24,3643,16061,539,-457,-278,-423,0,0
4140030145,0.854,222.284,980.209,4733.750,-4007.500,-2485.000,23.348,14,3644,16069,541,-458,-284,-423,0,0
4140039558,-0.366,222.955,978.806,4751.250,-3963.750,-2485.000,23.383,-6,3655,16046,543,-453,-284,-414,0,0
4140048965,0.122,224.053,979.538,4795.000,-4016.250,-2476.250,23.383,2,3673,16058,548,-459,-283,-414,0,0
4140058373,-0.549,224.114,975.939,4760.000,-3998.750,-2485.000,23.414,-9,3674,15999,544,-457,-284,-406,0,0
4140067779,-0.427,223.870,976.976,4742.500,-3981.250,-2502.500,23.414,-7,3670,16016,542,-455,-286,-406,0,0
4140077194,-0.122,223.626,978.318,4716.250,-4033.750,-2485.000,23.395,-2,3666,16038,539,-461,-284,-411,0,0
4140086601,0.183,222.162,979.233,4716.250,-4051.250,-2441.250,23.395,3,3642,16053,539,-463,-279,-411,0,0
4140096009,1.098,223.016,980.636,4733.750,-3981.250,-2458.750,23.387,18,3656,16076,541,-455,-281,-413,0,0
4140105416,1.098,222.528,979.843,4725.000,-3990.000,-2450.000,23.387,18,3648,16063,540,-456,-280,-413,0,0
4140114832,2.257,221.430,980.087,4690.000,-4016.250,-2450.000,23.375,37,3630,16067,536,-459,-280,-416,0,0
4140124238,2.989,223.565,980.758,4742.500,-4033.750,-2476.250,23.375,49,3665,16078,542,-461,-283,-416,0,0
4140133645,0.793,223.260,979.294,4751.250,-3990.000,-2476.250,23.352,13,3660,16054,543,-456,-283,-422,0,0
4140143052,0.061,222.711,978.440,4733.750,-4007.500,-2485.000,23.352,1,3651,16040,541,-458,-284,-422,0,0
4140152466,-0.488,223.626,978.074,4760.000,-4025.000,-2476.250,23.422,-8,3666,16034,544,-460,-283,-404,0,0
4140161874,-1.098,224.419,979.294,4768.750,-4016.250,-2450.000,23.422,-18,3679,16054,545,-459,-280,-404,0,0
4140171280,0.671,224.053,978.196,4751.250,-3972.500,-2450.000,23.387,11,3673,16036,543,-454,-280,-413,0,0
4140180694,-0.854,223.748,977.464,4733.750,-4051.250,-2467.500,23.387,-14,3668,16024,541,-463,-282,-413,0,0
4140190102,-0.183,223.138,978.745,4725.000,-4016.250,-2458.750,23.363,-3,3658,16045,540,-459,-281,-419,0,0
4140199508,1.952,223.199,979.843,4672.500,-4007.500,-2485.000,23.363,32,3659,16063,534,-458,-284,-419,0,0
4140208923,1.342,222.833,979.416,4751.250,-4025.000,-2476.250,23.391,22,3653,16056,543,-460,-283,-412,0,0
4140218331,1.647,223.260,980.453,4760.000,-3998.750,-2450.000,23.391,27,3660,16073,544,-457,-280,-412,0,0
4140227737,1.403,221.796,979.782,4760.000,-4042.500,-2450.000,23.344,23,3636,16062,544,-462,-280,-424,0,0
4140237145,0.183,222.589,979.843,4707.500,-4007.500,-2458.750,23.344,3,3649,16063,538,-458,-281,-424,0,0
4140246558,0.122,222.955,978.989,4751.250,-4016.250,-2476.250,23.355,2,3655,16049,543,-459,-283,-421,0,0
4140255966,-0.366,224.236,978.989,4768.750,-4033.750,-2476.250,23.355,-6,3676,16049,545,-461,-283,-421,0,0
4140265373,-0.976,223.748,977.891,4725.000,-4007.500,-2441.250,23.371,-16,3668,16031,540,-458,-279,-417,0,0
4140274786,0.793,223.809,978.684,4742.500,-4007.500,-2450.000,23.371,13,3669,16044,542,-458,-280,-417,0,0
4140284191,-0.549,223.321,978.013,4707.500,-4016.250,-2493.750,23.348,-9,3661,16033,538,-459,-285,-423,0,0
4140293606,1.098,223.443,978.867,4698.750,-4025.000,-2493.750,23.348,18,3663,16047,537,-460,-285,-423,0,0
4140303012,0.610,223.138,980.087,4707.500,-3998.750,-2467.500,23.379,10,3658,16067,538,-457,-282,-415,0,0
4140312419,1.342,222.894,979.843,4707.500,-3998.750,-2458.750,23.379,22,3654,16063,538,-457,-281,-415,0,0
4140321833,1.159,222.467,981.002,4690.000,-3990.000,-2458.750,23.387,19,3647,16082,536,-456,-281,-413,0,0
4140331240,1.098,223.321,981.856,4760.000,-3990.000,-2467.500,23.387,18,3661,16096,544,-456,-282,-413,0,0
4140340646,0.488,223.443,979.050,4742.500,-3981.250,-2502.500,23.406,8,3663,16050,542,-455,-286,-408,0,0
4140350061,-0.061,222.101,978.745,4733.750,-4016.250,-2423.750,23.406,-1,3641,16045,541,-459,-277,-408,0,0
4140359466,-1.037,224.297,978.318,4698.750,-4042.500,-2458.750,23.379,-17,3677,16038,537,-462,-281,-415,0,0
4140368879,0.000,223.870,978.440,4725.000,-3981.250,-2511.250,23.379,0,3670,16040,540,-455,-287,-415,0,0
4140378287,-0.549,223.199,978.074,4733.750,-4007.500,-2476.250,23.348,-9,3659,16034,541,-458,-283,-423,0,0
4140387695,-0.305,222.833,979.233,4733.750,-3972.500,-2432.500,23.348,-5,3653,16053,541,-454,-278,-423,0,0
4140397102,0.610,222.772,979.050,4751.250,-3972.500,-2458.750,23.379,10,3652,16050,543,-454,-281,-415,0,0
4140406516,0.488,223.565,980.453,4707.500,-3990.000,-2450.000,23.379,8,3665,16073,538,-456,-280,-415,0,0
4140415925,1.159,222.467,979.294,4768.750,-3998.750,-2432.500,23.363,19,3647,16054,545,-457,-278,-419,0,0
4140425332,1.342,223.809,979.843,4751.250,-4033.750,-2450.000,23.363,22,3669,16063,543,-461,-280,-419,0,0
4140434745,0.122,223.138,978.928,4760.000,-4077.500,-2458.750,23.383,2,3658,16048,544,-466,-281,-414,0,0
4140444153,1.159,223.138,979.599,4742.500,-3998.750,-2485.000,23.383,19,3658,16059,542,-457,-284,-414,0,0
4140453559,1.281,223.809,978.989,4760.000,-4025.000,-2493.750,23.402,21,3669,16049,544,-460,-285,-409,0,0
4140462966,0.427,223.504,978.440,4760.000,-3981.250,-2476.250,23.402,7,3664,16040,544,-455,-283,-409,0,0
4140472380,0.427,223.443,978.562,4768.750,-3998.750,-2502.500,23.359,7,3663,16042,545,-457,-286,-420,0,0
4140481786,0.732,223.077,979.416,4733.750,-4007.500,-2458.750,23.359,12,3657,16056,541,-458,-281,-420,0,0
4140491198,1.342,222.711,979.172,4716.250,-3981.250,-2432.500,23.367,22,3651,16052,539,-455,-278,-418,0,0
4140500606,1.281,223.199,978.501,4742.500,-3990.000,-2467.500,23.367,21,3659,16041,542,-456,-282,-418,0,0
4140510013,0.915,222.711,979.172,4751.250,-4007.500,-2476.250,23.367,15,3651,16052,543,-458,-283,-418,0,0
4140519427,1.098,223.382,979.965,4760.000,-4033.750,-2441.250,23.367,18,3662,16065,544,-461,-279,-418,0,0
4140528834,1.037,222.894,979.843,4777.500,-4016.250,-2467.500,23.379,17,3654,16063,546,-459,-282,-415,0,0
4140538246,1.586,222.223,977.708,4751.250,-4007.500,-2485.000,23.379,26,3643,16028,543,-458,-284,-415,0,0
4140547653,0.183,222.528,978.745,4725.000,-4016.250,-2450.000,23.402,3,3648,16045,540,-459,-280,-409,0,0
4140557061,0.366,223.443,979.111,4751.250,-4025.000,-2467.500,23.402,6,3663,16051,543,-460,-282,-409,0,0
4140566473,0.000,223.321,978.928,4751.250,-3998.750,-2493.750,23.371,0,3661,16048,543,-457,-285,-417,0,0
4140575881,-0.305,222.894,978.135,4716.250,-3990.000,-2476.250,23.371,-5,3654,16035,539,-456,-283,-417,0,0
4140585289,-0.122,224.419,979.355,4725.000,-3972.500,-2485.000,23.371,-2,3679,16055,540,-454,-284,-417,0,0
4140594696,-0.549,223.138,980.087,4707.500,-4025.000,-2458.750,23.371,-9,3658,16067,538,-460,-281,-417,0,0
4140604110,0.122,223.199,979.416,4716.250,-3990.000,-2476.250,23.348,2,3659,16056,539,-456,-283,-423,0,0
4140613516,1.159,222.955,979.904,4716.250,-4068.750,-2458.750,23.348,19,3655,16064,539,-465,-281,-423,0,0
4140622924,1.281,222.894,979.538,4760.000,-4025.000,-2458.750,23.402,21,3654,16058,544,-460,-281,-409,0,0
4140632337,2.745,222.711,980.819,4768.750,-4033.750,-2467.500,23.402,45,3651,16079,545,-461,-282,-409,0,0
4140641743,0.366,224.297,979.416,4733.750,-4051.250,-2467.500,23.391,6,3677,16056,541,-463,-282,-412,0,0
4140651155,0.732,222.833,978.135,4733.750,-4025.000,-2458.750,23.391,12,3653,16035,541,-460,-281,-412,0,0
4140660563,-0.305,222.162,979.233,4786.250,-4007.500,-2406.250,23.363,-5,3642,16053,547,-458,-275,-419,0,0
4140669969,-1.464,223.199,980.758,4742.500,-4051.250,-2450.000,23.363,-24,3659,16078,542,-463,-280,-419,0,0
4140679383,0.000,224.053,979.782,4742.500,-4033.750,-2441.250,23.375,0,3673,16062,542,-461,-279,-416,0,0
4140688791,0.488,223.748,979.538,4733.750,-4025.000,-2406.250,23.375,8,3668,16058,541,-460,-275,-416,0,0
4140698197,1.647,223.321,979.477,4751.250,-4016.250,-2441.250,23.398,27,3661,16057,543,-459,-279,-410,0,0
4140707606,0.488,223.626,981.490,4751.250,-4016.250,-2476.250,23.398,8,3666,16090,543,-459,-283,-410,0,0
