# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
3338046864,2.379,223.260,979.660,4716.250,-4016.250,-2476.250,23.152,39,3660,16060,539,-459,-283,-473,0,0
3338056279,2.562,223.443,980.697,4751.250,-3998.750,-2450.000,23.113,42,3663,16077,543,-457,-280,-483,0,0
3338065686,3.294,222.955,979.660,4716.250,-4007.500,-2467.500,23.113,54,3655,16060,539,-458,-282,-483,0,0
3338075093,2.806,222.162,982.100,4733.750,-4016.250,-2441.250,23.070,46,3642,16100,541,-459,-279,-494,0,0
3338084506,3.050,222.284,979.904,4777.500,-4025.000,-2432.500,23.070,50,3644,16064,546,-460,-278,-494,0,0
3338093913,2.745,222.406,979.843,4742.500,-4060.000,-2432.500,23.137,45,3646,16063,542,-464,-278,-477,0,0
3338103320,2.074,222.711,980.087,4768.750,-4033.750,-2467.500,23.137,34,3651,16067,545,-461,-282,-477,0,0
3338112727,2.867,222.955,979.904,4803.750,-4025.000,-2467.500,23.141,47,3655,16064,549,-460,-282,-476,0,0
3338122141,2.379,223.687,979.721,4768.750,-4025.000,-2493.750,23.141,39,3667,16061,545,-460,-285,-476,0,0
3338131549,1.708,223.138,979.172,4707.500,-4042.500,-2450.000,23.109,28,3658,16052,538,-462,-280,-484,0,0
3338140956,2.745,223.138,980.087,4707.500,-4068.750,-2432.500,23.109,45,3658,16067,538,-465,-278,-484,0,0
3338150370,3.050,222.955,979.477,4707.500,-4025.000,-2441.250,23.121,50,3655,16057,538,-460,-279,-481,0,0
3338159777,2.440,223.077,980.819,4751.250,-4060.000,-2432.500,23.121,40,3657,16079,543,-464,-278,-481,0,0
3338169186,3.233,222.772,980.758,4768.750,-4025.000,-2458.750,23.152,53,3652,16078,545,-460,-281,-473,0,0
3338178593,3.599,222.589,981.734,4742.500,-3990.000,-2458.750,23.152,59,3649,16094,542,-456,-281,-473,0,0
3338188006,1.769,222.955,979.965,4742.500,-4007.500,-2458.750,23.113,29,3655,16065,542,-458,-281,-483,0,0
3338197413,2.135,222.955,979.477,4725.000,-4025.000,-2476.250,23.113,35,3655,16057,540,-460,-283,-483,0,0
3338206820,2.562,223.138,980.209,4760.000,-4025.000,-2476.250,23.109,42,3658,16069,544,-460,-283,-484,0,0
3338216234,2.013,222.040,979.355,4733.750,-4007.500,-2458.750,23.109,33,3640,16055,541,-458,-281,-484,0,0
3338225640,1.586,223.687,979.477,4698.750,-4007.500,-2467.500,23.098,26,3667,16057,537,-458,-282,-487,0,0
3338235048,2.440,223.748,980.514,4760.000,-4025.000,-2450.000,23.098,40,3668,16074,544,-460,-280,-487,0,0
3338244462,2.318,223.565,979.965,4733.750,-3990.000,-2476.250,23.129,38,3665,16065,541,-456,-283,-479,0,0
3338253867,3.233,222.833,981.002,4698.750,-4025.000,-2476.250,23.129,53,3653,16082,537,-460,-283,-479,0,0
3338263275,3.172,222.284,980.819,4751.250,-4025.000,-2476.250,23.109,52,3644,16079,543,-460,-283,-484,0,0
3338272689,2.135,223.077,980.575,4760.000,-4025.000,-2467.500,23.109,35,3657,16075,544,-460,-282,-484,0,0
3338282096,2.989,222.833,980.941,4698.750,-3998.750,-2485.000,23.125,49,3653,16081,537,-457,-284,-480,0,0
3338291504,2.806,222.711,981.063,4725.000,-4042.500,-2441.250,23.125,46,3651,16083,540,-462,-279,-480,0,0
3338300911,2.257,222.894,982.039,4725.000,-4007.500,-2476.250,23.070,37,3654,16099,540,-458,-283,-494,0,0
3338310319,2.867,222.711,981.124,4760.000,-4007.500,-2485.000,23.070,47,3651,16084,544,-458,-284,-494,0,0
3338319734,2.623,222.345,977.281,4812.500,-4042.500,-2458.750,23.152,43,3645,16021,550,-462,-281,-473,0,0
3338329141,1.830,223.260,977.525,4786.250,-3972.500,-2493.750,23.152,30,3660,16025,547,-454,-285,-473,0,0
3338338550,1.952,223.382,980.697,4742.500,-4016.250,-2458.750,23.129,32,3662,16077,542,-459,-281,-479,0,0
3338347957,3.294,224.175,981.612,4751.250,-4016.250,-2467.500,23.129,54,3675,16092,543,-459,-282,-479,0,0
3338357370,2.928,222.406,978.623,4760.000,-4016.250,-2467.500,23.125,48,3646,16043,544,-459,-282,-480,0,0
3338366777,2.562,223.626,980.392,4733.750,-3998.750,-2450.000,23.125,42,3666,16072,541,-457,-280,-480,0,0
3338376185,2.623,223.016,982.405,4733.750,-3981.250,-2485.000,23.152,43,3656,16105,541,-455,-284,-473,0,0
3338385597,3.050,221.369,980.270,4751.250,-4016.250,-2502.500,23.152,50,3629,16070,543,-459,-286,-473,0,0
3338395004,3.782,222.833,980.819,4742.500,-3981.250,-2493.750,23.133,62,3653,16079,542,-455,-285,-478,0,0
3338404412,2.867,224.053,983.991,4777.500,-4016.250,-2485.000,23.133,47,3673,16131,546,-459,-284,-478,0,0
3338413820,2.074,222.711,981.124,4760.000,-4007.500,-2458.750,23.113,34,3651,16084,544,-458,-281,-483,0,0
3338423235,2.989,222.650,978.440,4786.250,-4068.750,-2467.500,23.113,49,3650,16040,547,-465,-282,-483,0,0
3338432642,1.464,222.101,978.257,4733.750,-4025.000,-2493.750,23.109,24,3641,16037,541,-460,-285,-484,0,0
3338442050,2.379,223.626,980.331,4760.000,-4016.250,-2467.500,23.109,39,3666,16071,544,-459,-282,-484,0,0
3338451458,2.257,223.504,980.148,4742.500,-3998.750,-2476.250,23.125,37,3664,16068,542,-457,-283,-480,0,0
3338460865,2.806,223.199,978.806,4760.000,-3990.000,-2485.000,23.125,46,3659,16046,544,-456,-284,-480,0,0
3338470280,2.623,222.589,980.209,4733.750,-3990.000,-2485.000,23.141,43,3649,16069,541,-456,-284,-476,0,0
3338479687,3.111,223.504,980.331,4795.000,-4016.250,-2450.000,23.141,51,3664,16071,548,-459,-280,-476,0,0
3338489094,3.233,222.223,979.904,4742.500,-3981.250,-2476.250,23.129,53,3643,16064,542,-455,-283,-479,0,0
3338498507,4.087,222.406,981.368,4786.250,-4016.250,-2458.750,23.129,67,3646,16088,547,-459,-281,-479,0,0
3338507913,2.623,223.321,982.283,4742.500,-3981.250,-2485.000,23.098,43,3661,16103,542,-455,-284,-487,0,0
3338517320,3.172,222.284,980.514,4733.750,-3990.000,-2467.500,23.098,52,3644,16074,541,-456,-282,-487,0,0
3338526734,2.684,222.406,982.100,4733.750,-4007.500,-2476.250,23.113,44,3646,16100,541,-458,-283,-483,0,0
3338536141,2.257,222.345,978.257,4751.250,-4025.000,-2502.500,23.113,37,3645,16037,543,-460,-286,-483,0,0
3338545549,2.501,223.077,978.684,4733.750,-4016.250,-2467.500,23.105,41,3657,16044,541,-459,-282,-485,0,0
3338554957,0.793,224.480,980.758,4751.250,-3998.750,-2493.750,23.105,13,3680,16078,543,-457,-285,-485,0,0
3338564370,1.769,223.504,980.575,4707.500,-3998.750,-2450.000,23.141,29,3664,16075,538,-457,-280,-476,0,0
3338573777,2.013,222.589,978.318,4725.000,-3972.500,-2476.250,23.141,33,3649,16038,540,-454,-283,-476,0,0
3338583186,2.806,222.894,978.989,4733.750,-3998.750,-2458.750,23.113,46,3654,16049,541,-457,-281,-483,0,0
3338592600,2.623,222.833,980.087,4768.750,-4016.250,-2441.250,23.113,43,3653,16067,545,-459,-279,-483,0,0
3338602008,2.989,222.345,981.063,4690.000,-3981.250,-2450.000,23.094,49,3645,16083,536,-455,-280,-488,0,0
3338611416,3.355,223.260,982.100,4690.000,-4042.500,-2415.000,23.094,55,3660,16100,536,-462,-276,-488,0,0
3338620823,3.233,223.687,980.941,4733.750,-4025.000,-2467.500,23.105,53,3667,16081,541,-460,-282,-485,0,0
3338630236,3.843,223.565,979.599,4768.750,-4007.500,-2458.750,23.105,63,3665,16059,545,-458,-281,-485,0,0
3338639643,3.721,223.077,979.233,4786.250,-4016.250,-2458.750,23.137,61,3657,16053,547,-459,-281,-477,0,0
3338649051,2.013,223.565,978.074,4760.000,-4033.750,-2458.750,23.137,33,3665,16034,544,-461,-281,-477,0,0
3338658458,1.342,224.480,980.331,4725.000,-4042.500,-2467.500,23.113,22,3680,16071,540,-462,-282,-483,0,0
3338667873,2.562,223.443,979.843,4777.500,-4025.000,-2467.500,23.113,42,3663,16063,546,-460,-282,-483,0,0
3338677280,2.257,223.626,979.782,4751.250,-4016.250,-2476.250,23.125,37,3666,16062,543,-459,-283,-480,0,0
3338686687,2.074,221.918,979.416,4751.250,-3946.250,-2467.500,23.125,34,3638,16056,543,-451,-282,-480,0,0
3338696094,2.196,223.016,980.331,4760.000,-3937.500,-2476.250,23.117,36,3656,16071,544,-450,-283,-482,0,0
3338705507,3.233,223.016,981.185,4751.250,-4007.500,-2458.750,23.117,53,3656,16085,543,-458,-281,-482,0,0
3338714914,2.684,223.626,980.331,4742.500,-4016.250,-2476.250,23.145,44,3666,16071,542,-459,-283,-475,0,0
3338724328,3.172,223.077,980.392,4725.000,-4033.750,-2458.750,23.145,52,3657,16072,540,-461,-281,-475,0,0
3338733734,2.928,222.711,979.843,4742.500,-4042.500,-2476.250,23.098,48,3651,16063,542,-462,-283,-487,0,0
3338743141,2.745,223.382,979.904,4742.500,-4016.250,-2458.750,23.098,45,3662,16064,542,-459,-281,-487,0,0
3338752549,1.464,223.504,980.026,4777.500,-4033.750,-2502.500,23.059,24,3664,16066,546,-461,-286,-497,0,0
3338761964,1.952,223.016,979.599,4821.250,-4060.000,-2485.000,23.059,32,3656,16059,551,-464,-284,-497,0,0
3338771370,0.976,223.809,979.660,4751.250,-4042.500,-2458.750,23.141,16,3669,16060,543,-462,-281,-476,0,0
3338780777,2.013,223.443,979.050,4707.500,-3990.000,-2441.250,23.141,33,3663,16050,538,-456,-279,-476,0,0
3338790192,2.318,222.833,979.294,4760.000,-4016.250,-2467.500,23.125,38,3653,16054,544,-459,-282,-480,0,0
3338799599,2.806,223.504,979.904,4760.000,-3990.000,-2458.750,23.125,46,3664,16064,544,-456,-281,-480,0,0
3338809006,2.623,223.138,980.026,4786.250,-4042.500,-2432.500,23.145,43,3658,16066,547,-462,-278,-475,0,0
3338818413,2.623,223.260,979.538,4777.500,-4033.750,-2423.750,23.145,43,3660,16058,546,-461,-277,-475,0,0
3338827827,3.599,222.955,979.050,4760.000,-4007.500,-2467.500,23.125,59,3655,16050,544,-458,-282,-480,0,0
3338837235,2.623,222.162,979.599,4733.750,-4007.500,-2458.750,23.125,43,3642,16059,541,-458,-281,-480,0,0
3338846642,1.281,223.199,980.270,4751.250,-4007.500,-2458.750,23.113,21,3659,16070,543,-458,-281,-483,0,0
3338856056,2.318,223.443,979.843,4725.000,-4016.250,-2423.750,23.113,38,3663,16063,540,-459,-277,-483,0,0
3338865462,3.172,223.077,979.660,4725.000,-4007.500,-2450.000,23.145,52,3657,16060,540,-458,-280,-475,0,0
3338874869,2.501,223.504,979.965,4786.250,-4025.000,-2476.250,23.145,41,3664,16065,547,-460,-283,-475,0,0
3338884277,2.623,222.284,980.514,4672.500,-4025.000,-2450.000,23.125,43,3644,16074,534,-460,-280,-480,0,0
3338893691,2.074,223.260,980.209,4716.250,-3998.750,-2441.250,23.125,34,3660,16069,539,-457,-279,-480,0,0
3338903098,3.477,222.650,978.257,4751.250,-4007.500,-2432.500,23.129,57,3650,16037,543,-458,-278,-479,0,0
3338912511,3.477,222.589,981.917,4742.500,-3998.750,-2450.000,23.129,57,3649,16097,542,-457,-280,-479,0,0
3338921918,2.989,223.321,981.246,4742.500,-4016.250,-2450.000,23.145,49,3661,16086,542,-459,-280,-475,0,0
3338931325,3.416,222.711,981.551,4698.750,-4033.750,-2450.000,23.145,56,3651,16091,537,-461,-280,-475,0,0
3338940732,2.928,223.138,979.050,4760.000,-4025.000,-2432.500,23.125,48,3658,16050,544,-460,-278,-480,0,0
3338950142,2.867,221.735,979.233,4725.000,-3998.750,-2450.000,23.125,47,3635,16053,540,-457,-280,-480,0,0
3338959556,1.769,223.443,980.392,4751.250,-3990.000,-2493.750,23.133,29,3663,16072,543,-456,-285,-478,0,0
3338968962,1.830,223.687,979.294,4725.000,-3998.750,-2441.250,23.133,30,3667,16054,540,-457,-279,-478,0,0
3338978369,1.647,223.443,979.111,4742.500,-4016.250,-2441.250,23.090,27,3663,16051,542,-459,-279,-489,0,0
3338987784,2.135,222.223,980.026,4733.750,-4042.500,-2450.000,23.090,35,3643,16066,541,-462,-280,-489,0,0
3338997191,2.745,223.809,979.721,4733.750,-4051.250,-2458.750,23.137,45,3669,16061,541,-463,-281,-477,0,0
3339006597,2.928,222.406,979.477,4760.000,-4016.250,-2450.000,23.137,48,3646,16057,544,-459,-280,-477,0,0
3339016012,3.355,222.894,979.965,4716.250,-3990.000,-2432.500,23.109,55,3654,16065,539,-456,-278,-484,0,0
3339025420,2.867,222.528,982.100,4725.000,-3963.750,-2450.000,23.109,47,3648,16100,540,-453,-280,-484,0,0
3339034827,3.111,223.199,980.758,4760.000,-4025.000,-2458.750,23.098,51,3659,16078,544,-460,-281,-487,0,0
3339044235,1.769,222.772,980.270,4751.250,-3972.500,-2476.250,23.098,29,3652,16070,543,-454,-283,-487,0,0
3339053647,1.891,222.223,977.403,4751.250,-3990.000,-2458.750,23.125,31,3643,16023,543,-456,-281,-480,0,0
3339063055,2.074,223.016,979.416,4760.000,-4033.750,-2432.500,23.125,34,3656,16056,544,-461,-278,-480,0,0
3339072462,1.464,223.565,980.026,4751.250,-3998.750,-2485.000,23.105,24,3665,16066,543,-457,-284,-485,0,0
3339081876,1.769,223.443,981.002,4751.250,-3998.750,-2485.000,23.105,29,3663,16082,543,-457,-284,-485,0,0
3339091284,2.440,222.467,980.697,4777.500,-4042.500,-2476.250,23.117,40,3647,16077,546,-462,-283,-482,0,0
3339100690,3.355,222.528,979.050,4716.250,-3990.000,-2432.500,23.117,55,3648,16050,539,-456,-278,-482,0,0
3339110097,2.623,223.260,978.867,4733.750,-3998.750,-2450.000,23.105,43,3660,16047,541,-457,-280,-485,0,0
3339119511,2.135,223.443,980.087,4768.750,-4025.000,-2476.250,23.105,35,3663,16067,545,-460,-283,-485,0,0
3339128917,2.745,223.199,979.538,4742.500,-3990.000,-2441.250,23.109,45,3659,16058,542,-456,-279,-484,0,0
3339138330,3.294,222.833,981.612,4733.750,-4016.250,-2458.750,23.109,54,3653,16092,541,-459,-281,-484,0,0
3339147737,1.769,223.016,979.782,4751.250,-4033.750,-2450.000,23.137,29,3656,16062,543,-461,-280,-477,0,0
3339157144,2.440,222.894,979.660,4777.500,-4051.250,-2450.000,23.137,40,3654,16060,546,-463,-280,-477,0,0
3339166557,2.806,223.199,979.294,4760.000,-3990.000,-2467.500,23.117,46,3659,16054,544,-456,-282,-482,0,0
3339175965,2.379,222.894,979.355,4786.250,-3981.250,-2458.750,23.117,39,3654,16055,547,-455,-281,-482,0,0
3339185373,2.989,224.053,979.294,4786.250,-3998.750,-2458.750,23.129,49,3673,16054,547,-457,-281,-479,0,0
3339194781,2.074,224.053,979.843,4733.750,-4016.250,-2450.000,23.129,34,3673,16063,541,-459,-280,-479,0,0
3339204194,2.501,223.260,980.514,4751.250,-4033.750,-2450.000,23.117,41,3660,16074,543,-461,-280,-482,0,0
3339213600,2.074,222.772,979.721,4760.000,-4033.750,-2476.250,23.117,34,3652,16061,544,-461,-283,-482,0,0
3339223008,1.952,221.918,980.270,4768.750,-4025.000,-2485.000,23.102,32,3638,16070,545,-460,-284,-486,0,0
3339232420,2.318,223.077,980.270,4742.500,-4025.000,-2467.500,23.102,38,3657,16070,542,-460,-282,-486,0,0
3339241827,2.379,223.382,980.697,4751.250,-4016.250,-2467.500,23.102,39,3662,16077,543,-459,-282,-486,0,0
3339251235,2.684,223.565,980.331,4733.750,-4016.250,-2458.750,23.102,44,3665,16071,541,-459,-281,-486,0,0
3339260647,2.989,223.199,979.233,4716.250,-4025.000,-2493.750,23.113,49,3659,16053,539,-460,-285,-483,0,0
3339270054,2.684,222.711,979.660,4760.000,-4016.250,-2511.250,23.113,44,3651,16060,544,-459,-287,-483,0,0
3339279462,2.562,223.260,978.379,4760.000,-3998.750,-2458.750,23.086,42,3660,16039,544,-457,-281,-490,0,0
3339288875,2.745,223.199,979.538,4777.500,-4016.250,-2458.750,23.086,45,3659,16058,546,-459,-281,-490,0,0
3339298282,2.257,223.870,979.965,4742.500,-4007.500,-2458.750,23.102,37,3670,16065,542,-458,-281,-486,0,0
3339307689,1.769,223.199,979.050,4742.500,-4033.750,-2476.250,23.102,29,3659,16050,542,-461,-283,-486,0,0
3339317102,2.196,222.284,979.111,4742.500,-4016.250,-2458.750,23.086,36,3644,16051,542,-459,-281,-490,0,0
3339326514,2.440,222.772,978.867,4777.500,-4051.250,-2458.750,23.086,40,3652,16047,546,-463,-281,-490,0,0
3339335920,3.111,223.077,979.965,4768.750,-4033.750,-2441.250,23.129,51,3657,16065,545,-461,-279,-479,0,0
3339345328,3.050,223.016,980.453,4760.000,-4025.000,-2458.750,23.129,50,3656,16073,544,-460,-281,-479,0,0
3339354734,2.623,223.199,979.904,4725.000,-4007.500,-2493.750,23.105,43,3659,16064,540,-458,-285,-485,0,0
3339364149,3.233,223.504,979.355,4716.250,-4007.500,-2467.500,23.105,53,3664,16055,539,-458,-282,-485,0,0
3339373556,3.111,222.894,979.477,4751.250,-4007.500,-2476.250,23.105,51,3654,16057,543,-458,-283,-485,0,0
3339382962,2.623,222.406,978.623,4768.750,-4025.000,-2485.000,23.105,43,3646,16043,545,-460,-284,-485,0,0
3339392377,2.013,223.260,980.270,4760.000,-4042.500,-2476.250,23.145,33,3660,16070,544,-462,-283,-475,0,0
3339401784,2.989,223.687,980.941,4725.000,-4042.500,-2485.000,23.145,49,3667,16081,540,-462,-284,-475,0,0
3339411192,2.257,223.138,978.745,4716.250,-4033.750,-2441.250,23.098,37,3658,16045,539,-461,-279,-487,0,0
3339420605,2.684,223.687,980.697,4777.500,-4033.750,-2467.500,23.098,44,3667,16077,546,-461,-282,-487,0,0
3339430012,2.806,221.125,979.538,4742.500,-4016.250,-2441.250,23.121,46,3625,16058,542,-459,-279,-481,0,0
3339439420,2.806,223.260,978.562,4777.500,-4033.750,-2458.750,23.121,46,3660,16042,546,-461,-281,-481,0,0
3339448827,2.684,224.053,981.368,4760.000,-4007.500,-2467.500,23.133,44,3673,16088,544,-458,-282,-478,0,0
3339458235,3.111,223.504,982.039,4725.000,-4033.750,-2485.000,23.133,51,3664,16099,540,-461,-284,-478,0,0
3339467648,3.294,222.284,976.671,4707.500,-4033.750,-2467.500,23.145,54,3644,16011,538,-461,-282,-475,0,0
3339477054,3.355,222.711,977.769,4795.000,-4042.500,-2476.250,23.145,55,3651,16029,548,-462,-283,-475,0,0
3339486463,2.135,223.077,980.697,4698.750,-4007.500,-2493.750,23.117,35,3657,16077,537,-458,-285,-482,0,0
3339495877,1.586,223.748,980.636,4733.750,-3998.750,-2467.500,23.117,26,3668,16076,541,-457,-282,-482,0,0
3339505285,1.464,223.077,981.185,4733.750,-3990.000,-2485.000,23.078,24,3657,16085,541,-456,-284,-492,0,0
3339514690,1.708,223.565,980.026,4742.500,-3990.000,-2493.750,23.078,28,3665,16066,542,-456,-285,-492,0,0
3339524104,2.867,222.772,977.586,4742.500,-3998.750,-2458.750,23.176,47,3652,16026,542,-457,-281,-467,0,0
3339533511,3.111,223.565,978.806,4760.000,-4033.750,-2450.000,23.176,51,3665,16046,544,-461,-280,-467,0,0
3339542917,2.379,223.626,981.368,4733.750,-4016.250,-2450.000,23.137,39,3666,16088,541,-459,-280,-477,0,0
3339552330,3.050,223.443,980.148,4742.500,-4016.250,-2476.250,23.137,50,3663,16068,542,-459,-283,-477,0,0
3339561738,2.318,224.419,979.355,4733.750,-4016.250,-2485.000,23.051,38,3679,16055,541,-459,-284,-499,0,0
3339571151,2.501,223.443,980.697,4768.750,-4033.750,-2476.250,23.051,41,3663,16077,545,-461,-283,-499,0,0
3339580559,2.440,223.138,978.928,4751.250,-4051.250,-2458.750,23.098,40,3658,16048,543,-463,-281,-487,0,0
3339589965,2.989,223.565,979.965,4751.250,-4025.000,-2458.750,23.098,49,3665,16065,543,-460,-281,-487,0,0
3339599372,2.928,222.345,979.172,4751.250,-3990.000,-2476.250,23.125,48,3645,16052,543,-456,-283,-480,0,0
3339608787,3.477,224.053,980.331,4768.750,-4007.500,-2458.750,23.125,57,3673,16071,545,-458,-281,-480,0,0
3339618194,3.111,222.528,980.087,4768.750,-4033.750,-2485.000,23.098,51,3648,16067,545,-461,-284,-487,0,0
3339627600,3.904,223.138,979.477,4777.500,-4016.250,-2467.500,23.098,64,3658,16057,546,-459,-282,-487,0,0
3339637015,2.806,223.199,980.697,4733.750,-4016.250,-2432.500,23.117,46,3659,16077,541,-459,-278,-482,0,0
3339646421,2.806,223.931,980.575,4733.750,-4025.000,-2450.000,23.117,46,3671,16075,541,-460,-280,-482,0,0
3339655827,1.952,223.504,980.087,4768.750,-4016.250,-2450.000,23.070,32,3664,16067,545,-459,-280,-494,0,0
3339665240,2.196,223.138,981.124,4751.250,-4033.750,-2441.250,23.070,36,3658,16084,543,-461,-279,-494,0,0
3339674647,3.782,223.199,979.416,4690.000,-4051.250,-2485.000,23.121,62,3659,16056,536,-463,-284,-481,0,0
3339684059,2.745,221.918,978.623,4733.750,-4007.500,-2493.750,23.121,45,3638,16043,541,-458,-285,-481,0,0
3339693466,3.538,223.321,979.782,4777.500,-3998.750,-2441.250,23.148,58,3661,16062,546,-457,-279,-474,0,0
3339702873,2.867,222.955,981.673,4760.000,-4042.500,-2415.000,23.148,47,3655,16093,544,-462,-276,-474,0,0
3339712288,3.050,223.748,980.514,4786.250,-4042.500,-2441.250,23.113,50,3668,16074,547,-462,-279,-483,0,0
3339721695,2.806,222.955,979.782,4768.750,-4042.500,-2476.250,23.113,46,3655,16062,545,-462,-283,-483,0,0
3339731102,2.806,223.016,980.026,4760.000,-3990.000,-2485.000,23.141,46,3656,16066,544,-456,-284,-476,0,0
3339740514,3.233,222.467,979.660,4725.000,-4007.500,-2485.000,23.141,53,3647,16060,540,-458,-284,-476,0,0
3339749921,1.464,223.626,979.904,4751.250,-4016.250,-2467.500,23.117,24,3666,16064,543,-459,-282,-482,0,0
3339759328,2.013,223.382,980.758,4768.750,-4051.250,-2493.750,23.117,33,3662,16078,545,-463,-285,-482,0,0
3339768742,2.989,223.809,980.331,4733.750,-4042.500,-2458.750,23.121,49,3669,16071,541,-462,-281,-481,0,0
3339778149,2.440,223.809,980.026,4760.000,-4025.000,-2450.000,23.121,40,3669,16066,544,-460,-280,-481,0,0
