# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
8866950962,619.394,277.977,694.546,-34527.500,23695.000,-19363.750,23.813,10154,4557,11386,-3946,2708,-2213,-304,0,0
8866960370,607.255,286.761,695.339,-23695.000,9660.000,-12390.000,23.813,9955,4701,11399,-2708,1104,-1416,-304,0,0
8866969783,643.123,303.109,685.518,-14131.250,-2458.750,-6326.250,23.773,10543,4969,11238,-1615,-281,-723,-314,0,0
8866979190,689.727,312.442,651.175,-6755.000,-12775.000,-796.250,23.773,11307,5122,10675,-772,-1460,-91,-314,0,0
8866988598,731.512,314.760,603.290,-1268.750,-21420.000,4095.000,23.797,11992,5160,9890,-145,-2448,468,-308,0,0
8866998012,770.857,297.314,550.525,3123.750,-28822.500,8032.500,23.797,12637,4874,9025,357,-3294,918,-308,0,0
8867007420,800.625,277.855,497.638,5276.250,-35000.000,10552.500,23.797,13125,4555,8158,603,-4000,1206,-308,0,0
8867016826,821.975,274.439,474.275,6930.000,-38955.000,12460.000,23.797,13475,4499,7775,792,-4452,1424,-308,0,0
8867026240,1292.468,168.238,237.839,8155.000,-39725.000,10482.500,23.797,21188,2758,3899,932,-4540,1198,-308,0,0
8867035648,842.715,217.648,359.839,4865.000,-14385.000,778.750,23.797,13815,3568,5899,556,-1644,89,-308,0,0
8867045055,961.909,272.914,253.150,-183.750,-13965.000,498.750,23.785,15769,4474,4150,-21,-1596,57,-311,0,0
8867054470,948.550,206.729,233.996,-1093.750,-4331.250,4926.250,23.785,15550,3389,3836,-125,-495,563,-311,0,0
8867063877,932.751,205.692,342.637,-7288.750,5206.250,6055.000,23.832,15291,3372,5617,-833,595,692,-299,0,0
8867073283,909.937,241.621,393.572,-5687.500,11462.500,10596.250,23.832,14917,3961,6452,-650,1310,1211,-299,0,0
8867082697,888.282,251.503,445.483,-2196.250,17001.250,16773.750,23.789,14562,4123,7303,-251,1943,1917,-310,0,0
8867092102,913.475,292.190,437.980,3386.250,19582.500,24613.750,23.789,14975,4790,7180,387,2238,2813,-310,0,0
8867101516,900.055,217.892,398.452,3578.750,18917.500,28595.000,23.813,14755,3572,6532,409,2162,3268,-304,0,0
8867110924,932.812,151.890,338.184,2528.750,17841.250,27965.000,23.813,15292,2490,5544,289,2039,3196,-304,0,0
8867120330,925.858,186.233,368.867,1408.750,20711.250,22207.500,23.770,15178,3053,6047,161,2367,2538,-315,0,0
8867129744,894.748,198.677,424.621,-2353.750,19792.500,17657.500,23.770,14668,3257,6961,-269,2262,2018,-315,0,0
8867139151,894.199,137.250,463.051,4366.250,16441.250,14148.750,23.805,14659,2250,7591,499,1879,1617,-306,0,0
8867148559,914.024,102.602,485.804,8968.750,12075.000,5600.000,23.805,14984,1682,7964,1025,1380,640,-306,0,0
8867157967,1067.134,70.211,563.335,12897.500,5372.500,-6466.250,23.840,17494,1151,9235,1474,614,-739,-297,0,0
8867167381,1224.636,-21.289,437.309,18112.500,857.500,-26643.750,23.840,20076,-349,7169,2070,98,-3045,-297,0,0
8867176788,1029.436,74.237,386.557,21568.750,8391.250,-50461.250,23.781,16876,1217,6337,2465,959,-5767,-312,0,0
8867186194,765.306,261.934,478.118,21796.250,10955.000,-65406.250,23.781,12546,4294,7838,2491,1252,-7475,-312,0,0
8867195609,686.189,309.575,570.106,26880.000,-997.500,-66920.000,23.859,11249,5075,9346,3072,-114,-7648,-292,0,0
8867205016,695.278,219.356,578.402,34238.750,-19783.750,-67532.500,23.859,11398,3596,9482,3913,-2261,-7718,-292,0,0
8867214424,627.385,254.492,540.399,39593.750,-38141.250,-68591.250,23.840,10285,4172,8859,4525,-4359,-7839,-297,0,0
8867223831,571.631,480.192,409.005,35166.250,-49043.750,-55440.000,23.840,9371,7872,6705,4019,-5605,-6336,-297,0,0
8867233245,555.039,669.109,448.289,24403.750,-46672.500,-31605.000,23.801,9099,10969,7349,2789,-5334,-3612,-307,0,0
8867242652,555.100,541.253,602.131,17088.750,-48571.250,-2248.750,23.801,9100,8873,9871,1953,-5551,-257,-307,0,0
8867252059,586.881,348.981,634.522,20168.750,-60672.500,20160.000,23.789,9621,5721,10402,2305,-6934,2304,-310,0,0
8867261473,633.302,328.973,565.043,24071.250,-72161.250,31797.500,23.789,10382,5393,9263,2751,-8247,3634,-310,0,0
8867270881,1457.595,72.285,13.237,22470.000,-72135.000,24333.750,23.809,23895,1185,217,2568,-8244,2781,-305,0,0
8867280287,805.627,235.338,310.490,12950.000,-22006.250,2607.500,23.809,13207,3858,5090,1480,-2515,298,-305,0,0
8867289701,1052.006,336.232,42.334,1706.250,-28962.500,1697.500,23.789,17246,5512,694,195,-3310,194,-310,0,0
8867299109,1049.871,191.906,-109.434,2126.250,-12241.250,9835.000,23.789,17211,3146,-1794,243,-1399,1124,-310,0,0
8867308516,1023.336,93.513,-53.985,-7848.750,8566.250,7927.500,23.789,16776,1533,-885,-897,979,906,-310,0,0
8867317931,1033.279,95.160,41.602,-12976.250,26801.250,840.000,23.789,16939,1560,682,-1483,3063,96,-310,0,0
8867327337,992.470,176.412,337.574,-13020.000,39856.250,-4331.250,23.793,16270,2892,5534,-1488,4555,-495,-309,0,0
8867336745,986.858,307.257,468.114,-4471.250,36890.000,201.250,23.793,16178,5037,7674,-511,4216,23,-309,0,0
8867346159,901.397,275.415,533.262,6378.750,28218.750,11672.500,23.785,14777,4515,8742,729,3225,1334,-311,0,0
8867355566,1084.458,114.314,379.176,10963.750,17955.000,17998.750,23.785,17778,1874,6216,1253,2052,2057,-311,0,0
8867364974,1287.466,15.616,217.343,3596.250,26381.250,7315.000,23.773,21106,256,3563,411,3015,836,-314,0,0
8867374387,1118.984,188.551,229.726,-12503.750,47372.500,-10727.500,23.773,18344,3091,3766,-1429,5414,-1226,-314,0,0
8867383794,874.191,323.117,345.077,-25410.000,57863.750,-13492.500,23.785,14331,5297,5657,-2904,6613,-1542,-311,0,0
8867393201,764.147,346.053,392.596,-31316.250,54775.000,-4103.750,23.785,12527,5673,6436,-3579,6260,-469,-311,0,0
8867402609,678.564,234.484,475.861,-33713.750,47757.500,3981.250,23.750,11124,3844,7801,-3853,5458,455,-320,0,0
8867412024,657.397,208.254,552.965,-28542.500,37030.000,5582.500,23.750,10777,3414,9065,-3262,4232,638,-320,0,0
8867421431,654.164,278.770,624.213,-23012.500,25593.750,4086.250,23.785,10724,4570,10233,-2630,2925,467,-311,0,0
8867430838,670.695,265.411,707.600,-21691.250,14253.750,2301.250,23.785,10995,4351,11600,-2479,1629,263,-311,0,0
8867440251,714.981,270.474,785.314,-9485.000,4191.250,428.750,23.832,11721,4434,12874,-1084,479,49,-299,0,0
8867449659,801.296,270.169,767.624,5083.750,-1163.750,-2563.750,23.832,13136,4429,12584,581,-133,-293,-299,0,0
8867459067,784.887,292.617,745.847,17438.750,1023.750,-7551.250,23.805,12867,4797,12227,1993,117,-863,-306,0,0
8867468474,715.347,328.668,756.156,28210.000,4322.500,-10683.750,23.805,11727,5388,12396,3224,494,-1221,-306,0,0
8867477888,659.654,326.899,793.183,39322.500,3386.250,-9633.750,23.820,10814,5359,13003,4494,387,-1101,-302,0,0
8867487294,646.234,285.175,792.817,50531.250,-6247.500,-6352.500,23.820,10594,4675,12997,5775,-714,-726,-302,0,0
8867496702,704.489,236.558,635.254,62405.000,-21770.000,-2248.750,23.816,11549,3878,10414,7132,-2488,-257,-303,0,0
8867506116,794.220,209.779,412.909,69457.500,-33678.750,-735.000,23.816,13020,3439,6769,7938,-3849,-84,-303,0,0
8867515524,889.197,259.189,259.555,67943.750,-36986.250,-2502.500,23.828,14577,4249,4255,7765,-4227,-286,-300,0,0
8867524931,956.663,327.631,177.937,55562.500,-35227.500,-3465.000,23.828,15683,5371,2917,6350,-4026,-396,-300,0,0
8867534345,991.860,292.373,160.918,41317.500,-31701.250,-1758.750,23.816,16260,4793,2638,4722,-3623,-201,-303,0,0
8867543753,1011.197,311.222,162.626,31648.750,-28595.000,-297.500,23.816,16577,5102,2666,3617,-3268,-34,-303,0,0
8867553159,1035.414,270.169,152.622,20658.750,-24876.250,490.000,23.813,16974,4429,2502,2361,-2843,56,-304,0,0
8867562567,1038.281,241.316,205.570,12075.000,-18138.750,-1645.000,23.813,17021,3956,3370,1380,-2073,-188,-304,0,0
8867571981,991.738,245.220,278.587,6361.250,-11777.500,-5241.250,23.801,16258,4020,4567,727,-1346,-599,-307,0,0
8867581387,903.471,290.970,341.173,1548.750,-8470.000,-7306.250,23.801,14811,4770,5593,177,-968,-835,-307,0,0
8867590795,813.984,334.402,414.068,-3928.750,-7262.500,-4515.000,23.785,13344,5482,6788,-449,-830,-516,-311,0,0
8867600209,749.629,341.295,520.940,-6055.000,-9205.000,2283.750,23.785,12289,5595,8540,-692,-1052,261,-311,0,0
8867609617,729.133,299.388,593.652,-4672.500,-16231.250,10360.000,23.797,11953,4908,9732,-534,-1855,1184,-308,0,0
8867619024,837.042,273.280,623.542,-997.500,-24955.000,17797.500,23.797,13722,4480,10222,-114,-2852,2034,-308,0,0
8867628438,1166.564,96.075,287.615,-236.250,-21787.500,10718.750,23.805,19124,1575,4715,-27,-2490,1225,-306,0,0
8867637846,853.207,283.101,392.535,-6230.000,-3937.500,1986.250,23.805,13987,4641,6435,-712,-450,227,-306,0,0
8867647252,976.671,344.772,292.983,-6947.500,-953.750,8732.500,23.793,16011,5652,4803,-794,-109,998,-309,0,0
8867656667,909.510,286.395,239.974,-8758.750,9738.750,16135.000,23.793,14910,4695,3934,-1001,1113,1844,-309,0,0
8867666074,945.012,252.540,264.679,-11672.500,21988.750,22890.000,23.836,15492,4140,4339,-1334,2513,2616,-298,0,0
8867675481,881.999,241.438,337.757,-15767.500,28533.750,21595.000,23.836,14459,3958,5537,-1802,3261,2468,-298,0,0
8867684888,932.385,212.829,387.289,-15120.000,28630.000,23572.500,23.777,15285,3489,6349,-1728,3272,2694,-313,0,0
8867694302,921.100,214.049,373.503,-13448.750,26468.750,20177.500,23.777,15100,3509,6123,-1537,3025,2306,-313,0,0
8867703709,867.664,246.440,467.748,-16878.750,23371.250,14105.000,23.828,14224,4040,7668,-1929,2671,1612,-300,0,0
8867713116,874.130,195.383,566.019,-18812.500,15452.500,9966.250,23.828,14330,3203,9279,-2150,1766,1139,-300,0,0
8867722531,847.046,143.167,578.707,-12040.000,4060.000,2773.750,23.789,13886,2347,9487,-1376,464,317,-310,0,0
8867731938,878.705,255.651,512.217,-4445.000,-4961.250,-4208.750,23.789,14405,4191,8397,-508,-567,-481,-310,0,0
8867741346,900.299,265.228,462.807,-4278.750,-10946.250,-6571.250,23.793,14759,4348,7587,-489,-1251,-751,-309,0,0
8867750760,908.900,128.832,465.979,-8811.250,-20720.000,-12223.750,23.793,14900,2112,7639,-1007,-2368,-1397,-309,0,0
8867760167,893.467,124.501,439.078,-8855.000,-30353.750,-20807.500,23.824,14647,2041,7198,-1012,-3469,-2378,-301,0,0
8867769575,937.143,206.363,298.168,-10316.250,-33031.250,-26565.000,23.824,15363,3383,4888,-1179,-3775,-3036,-301,0,0
8867778981,917.501,241.621,385.398,-16065.000,-28455.000,-25777.500,23.824,15041,3961,6318,-1836,-3252,-2946,-301,0,0
8867788395,963.861,284.870,304.085,-16065.000,-24648.750,-19337.500,23.824,15801,4670,4985,-1836,-2817,-2210,-301,0,0
8867797803,904.264,288.042,330.986,-19425.000,-14227.500,-10972.500,23.848,14824,4722,5426,-2220,-1626,-1254,-295,0,0
8867807210,889.624,199.897,422.364,-24220.000,-4410.000,-5451.250,23.848,14584,3277,6924,-2768,-504,-623,-295,0,0
8867816625,857.843,220.210,516.060,-25016.250,-402.500,-2686.250,23.828,14063,3610,8460,-2859,-46,-307,-300,0,0
8867826031,833.199,229.055,582.550,-20991.250,796.250,1321.250,23.828,13659,3755,9550,-2399,91,151,-300,0,0
8867835438,830.759,187.819,665.388,-14953.750,-1435.000,3438.750,23.836,13619,3079,10908,-1709,-164,393,-298,0,0
8867844853,840.885,238.937,585.051,-3106.250,-8006.250,5013.750,23.836,13785,3917,9591,-355,-915,573,-298,0,0
8867854261,887.733,220.698,436.394,4812.500,-9782.500,9030.000,23.813,14553,3618,7154,550,-1118,1032,-304,0,0
8867863668,904.142,228.811,339.465,15916.250,-4620.000,12880.000,23.813,14822,3751,5565,1819,-528,1472,-304,0,0
8867873075,925.370,217.709,279.990,18235.000,3167.500,11987.500,23.809,15170,3569,4590,2084,362,1370,-305,0,0
8867882489,924.699,197.701,346.114,19801.250,12127.500,13711.250,23.809,15159,3241,5674,2263,1386,1567,-305,0,0
8867891896,935.191,198.555,306.159,21411.250,16213.750,11926.250,23.859,15331,3255,5019,2447,1853,1363,-292,0,0
8867901309,932.812,196.725,399.367,18970.000,18541.250,8715.000,23.859,15292,3225,6547,2168,2119,996,-292,0,0
8867910717,991.616,168.848,474.275,13947.500,11725.000,2187.500,23.816,16256,2768,7775,1594,1340,250,-303,0,0
8867920124,1121.729,28.426,449.631,9476.250,1513.750,-10298.750,23.816,18389,466,7371,1083,173,-1177,-303,0,0
8867929531,1085.983,68.015,352.763,10360.000,-1356.250,-27947.500,23.824,17803,1115,5783,1184,-155,-3194,-301,0,0
8867938946,935.130,238.449,297.253,5206.250,-78.750,-40958.750,23.824,15330,3909,4873,595,-9,-4681,-301,0,0
8867948352,824.232,367.647,281.698,-1907.500,1627.500,-40145.000,23.816,13512,6027,4618,-218,186,-4588,-303,0,0
8867957760,801.479,390.156,361.303,-8811.250,4340.000,-30747.500,23.816,13139,6396,5923,-1007,496,-3514,-303,0,0
8867967174,808.067,296.277,436.211,-13448.750,3823.750,-21323.750,23.797,13247,4857,7151,-1537,437,-2437,-308,0,0
8867976582,787.815,255.163,494.710,-14770.000,1137.500,-16992.500,23.797,12915,4183,8110,-1688,130,-1942,-308,0,0
8867985988,735.782,284.504,572.729,-16625.000,-2992.500,-15286.250,23.848,12062,4664,9389,-1900,-342,-1747,-295,0,0
8867995402,681.736,322.751,613.660,-15190.000,-9633.750,-10438.750,23.848,11176,5291,10060,-1736,-1101,-1193,-295,0,0
8868004810,679.052,328.973,640.805,-12950.000,-17237.500,-2843.750,23.875,11132,5393,10505,-1480,-1970,-325,-288,0,0
8868014217,707.661,299.388,645.990,-9257.500,-25270.000,4427.500,23.875,11601,4908,10590,-1058,-2888,506,-288,0,0
8868023625,751.886,256.627,622.444,-4742.500,-33468.750,9161.250,23.832,12326,4207,10204,-542,-3825,1047,-299,0,0
8868033039,803.187,239.242,561.993,236.250,-40687.500,10937.500,23.832,13167,3922,9213,27,-4650,1250,-299,0,0
8868042446,854.061,244.305,494.283,3990.000,-44660.000,11410.000,23.816,14001,4005,8103,456,-5104,1304,-303,0,0
8868051853,1299.483,154.330,243.329,5888.750,-40600.000,7140.000,23.816,21303,2530,3989,673,-4640,816,-303,0,0
8868061267,819.840,214.415,445.239,4865.000,-14638.750,-2843.750,23.813,13440,3515,7299,556,-1673,-325,-304,0,0
8868070675,929.396,259.433,369.477,4270.000,-16966.250,-3587.500,23.813,15236,4253,6057,488,-1939,-410,-304,0,0
8868080081,875.716,187.026,469.273,8531.250,-11821.250,-1093.750,23.813,14356,3066,7693,975,-1351,-125,-304,0,0
8868089496,848.937,142.557,596.031,12740.000,-12836.250,-1715.000,23.813,13917,2337,9771,1456,-1467,-196,-304,0,0
8868098903,853.329,144.082,609.939,22645.000,-17990.000,-2747.500,23.840,13989,2362,9999,2588,-2056,-314,-297,0,0
8868108311,848.998,186.294,594.323,32007.500,-21288.750,-2222.500,23.840,13918,3054,9743,3658,-2433,-254,-297,0,0
8868117719,898.164,187.270,543.571,39646.250,-24211.250,-157.500,23.754,14724,3070,8911,4531,-2767,-18,-319,0,0
8868127132,879.620,205.692,421.144,46445.000,-24631.250,3281.250,23.754,14420,3372,6904,5308,-2815,375,-319,0,0
8868136538,941.169,235.216,300.608,49376.250,-17858.750,7603.750,23.840,15429,3856,4928,5643,-2041,869,-297,0,0
8868145946,929.579,222.528,296.460,49026.250,-7595.000,13072.500,23.840,15239,3648,4860,5603,-868,1494,-297,0,0
8868155360,1015.284,176.473,247.294,45246.250,-3465.000,14831.250,23.824,16644,2893,4054,5171,-396,1695,-301,0,0
8868164767,984.601,198.494,130.296,37301.250,-8531.250,10491.250,23.824,16141,3254,2136,4263,-975,1199,-301,0,0
8868174174,1051.091,218.868,-42.883,25296.250,-8566.250,7402.500,23.820,17231,3588,-703,2891,-979,846,-302,0,0
8868183589,1011.258,315.187,-7.137,8207.500,3613.750,1531.250,23.820,16578,5167,-117,938,413,175,-302,0,0
8868192996,1006.439,365.085,67.588,-253.750,13536.250,5538.750,23.773,16499,5985,1108,-29,1547,633,-314,0,0
8868202405,1006.500,295.484,163.236,-8977.500,19057.500,6851.250,23.773,16500,4844,2676,-1026,2178,783,-314,0,0
8868211811,936.655,301.279,326.350,-12250.000,18506.250,4996.250,23.820,15355,4939,5350,-1400,2115,571,-302,0,0
8868221224,898.164,259.921,458.842,-10088.750,9152.500,2660.000,23.820,14724,4261,7522,-1153,1046,304,-302,0,0
8868230632,909.449,199.775,484.889,-9485.000,-2625.000,-4305.000,23.816,14909,3275,7949,-1084,-300,-492,-303,0,0
8868240038,737.124,217.526,695.217,-8155.000,-10185.000,-12976.250,23.816,12084,3566,11397,-932,-1164,-1483,-303,0,0
8868249453,837.225,258.152,627.934,-997.500,-23056.250,-17692.500,23.816,13725,4232,10294,-114,-2635,-2022,-303,0,0
8868258860,770.064,284.626,663.131,5923.750,-22583.750,-16791.250,23.816,12624,4666,10871,677,-2581,-1919,-303,0,0
8868268266,765.611,274.195,687.775,11401.250,-21901.250,-12713.750,23.770,12551,4495,11275,1303,-2503,-1453,-315,0,0
8868277682,858.575,256.200,573.034,17841.250,-21901.250,-5127.500,23.770,14075,4200,9394,2039,-2503,-586,-315,0,0
8868287088,881.877,182.512,536.556,21245.000,-21647.500,70.000,23.801,14457,2992,8796,2428,-2474,8,-307,0,0
8868296495,928.359,156.526,372.161,23756.250,-24071.250,1846.250,23.801,15219,2566,6101,2715,-2751,211,-307,0,0
8868305909,968.497,143.533,275.842,21192.500,-20457.500,1216.250,23.809,15877,2353,4522,2422,-2338,139,-305,0,0
8868315317,962.885,168.970,232.044,17290.000,-14525.000,262.500,23.809,15785,2770,3804,1976,-1660,30,-305,0,0
8868324725,962.092,203.557,211.792,12293.750,-5398.750,1216.250,23.801,15772,3337,3472,1405,-617,139,-307,0,0
8868334138,982.100,203.435,246.074,5810.000,3823.750,2318.750,23.801,16100,3335,4034,664,437,265,-307,0,0
8868343546,913.719,418.521,211.670,1155.000,16800.000,9205.000,23.777,14979,6861,3470,132,1920,1052,-313,0,0
8868352953,890.844,430.050,374.418,-5022.500,33862.500,27072.500,23.777,14604,7050,6138,-574,3870,3094,-313,0,0
8868362362,909.693,321.592,441.274,-6090.000,42840.000,43067.500,23.824,14913,5272,7234,-696,4896,4922,-301,0,0
8868371775,809.104,396.927,455.304,-3596.250,48203.750,59762.500,23.824,13264,6507,7464,-411,5509,6830,-301,0,0
8868381181,890.295,423.279,417.728,840.000,53690.000,80543.750,23.816,14595,6939,6848,96,6136,9205,-303,0,0
8868390589,840.580,416.020,468.602,9362.500,62072.500,99732.500,23.816,13780,6820,7682,1070,7094,11398,-303,0,0
8868400002,726.571,267.668,599.569,3115.000,63813.750,107178.750,23.813,11911,4388,9829,356,7293,12249,-304,0,0
8868409408,808.799,115.351,729.865,6912.500,59062.500,109698.750,23.813,13259,1891,11965,790,6750,12537,-304,0,0
8868418816,724.863,23.851,736.148,16161.250,48142.500,101946.250,23.789,11883,391,12068,1847,5502,11651,-310,0,0
8868428230,847.839,-3.843,705.221,23808.750,31911.250,89556.250,23.789,13899,-63,11561,2721,3647,10235,-310,0,0
8868437635,940.925,-61.671,549.549,19031.250,11672.500,66780.000,23.793,15425,-1011,9009,2175,1334,7632,-309,0,0
8868447050,940.132,-51.545,331.047,12845.000,-1750.000,45657.500,23.793,15412,-845,5427,1468,-200,5218,-309,0,0
8868456456,1066.341,-95.038,330.132,5661.250,-8540.000,22478.750,23.820,17481,-1558,5412,647,-976,2569,-302,0,0
8868465869,1004.182,12.261,270.779,9546.250,-18287.500,2922.500,23.820,16462,201,4439,1091,-2090,334,-302,0,0
8868475276,1070.428,29.829,169.214,-245.000,-25007.500,-13702.500,23.820,17548,489,2774,-28,-2858,-1566,-302,0,0
8868484682,1048.773,-165.676,267.363,-16546.250,-27886.250,-32077.500,23.820,17193,-2716,4383,-1891,-3187,-3666,-302,0,0
8868494094,959.835,-346.297,430.111,-22330.000,-38998.750,-56507.500,23.789,15735,-5677,7051,-2552,-4457,-6458,-310,0,0
8868503500,1032.730,-227.042,256.932,-8758.750,-51765.000,-80377.500,23.789,16930,-3722,4212,-1001,-5916,-9186,-310,0,0
8868512909,989.115,65.880,152.683,15855.000,-45657.500,-87001.250,23.828,16215,1080,2503,1812,-5218,-9943,-300,0,0
8868522322,875.289,453.535,289.384,18410.000,-29321.250,-79292.500,23.828,14349,7435,4744,2104,-3351,-9062,-300,0,0
8868531728,880.596,592.920,447.313,-2178.750,-20527.500,-60051.250,23.781,14436,9720,7333,-249,-2346,-6863,-312,0,0
8868541143,948.611,400.160,451.583,-11585.000,-22128.750,-33460.000,23.781,15551,6560,7403,-1324,-2529,-3824,-312,0,0
8868550550,905.911,125.843,540.277,-11961.250,-28700.000,-17368.750,23.813,14851,2063,8857,-1367,-3280,-1985,-304,0,0
8868559957,913.780,113.826,401.014,-6028.750,-30843.750,-14367.500,23.813,14980,1866,6574,-689,-3525,-1642,-304,0,0
8868569371,905.606,103.456,369.111,-5600.000,-25287.500,-15426.250,23.789,14846,1696,6051,-640,-2890,-1763,-310,0,0
8868578777,895.724,116.998,377.041,682.500,-13256.250,-15793.750,23.789,14684,1918,6181,78,-1515,-1805,-310,0,0
8868588185,955.931,118.889,432.429,4803.750,-7026.250,-16257.500,23.820,15671,1949,7089,549,-803,-1858,-302,0,0
8868597598,1023.214,168.299,354.227,8925.000,-5950.000,-14813.750,23.820,16774,2759,5807,1020,-680,-1693,-302,0,0
8868607004,1316.014,115.412,112.667,12057.500,4725.000,-15041.250,23.750,21574,1892,1847,1378,540,-1719,-320,0,0
8868616412,1240.130,73.871,91.256,3403.750,31648.750,-23992.500,23.750,20330,1211,1496,389,3617,-2742,-320,0,0
8868625824,1079.578,146.400,204.716,-9476.250,48790.000,-33433.750,23.789,17698,2400,3356,-1083,5576,-3821,-310,0,0
8868635230,819.474,213.195,295.423,-19206.250,49183.750,-34527.500,23.789,13434,3495,4843,-2195,5621,-3946,-310,0,0
8868644646,771.162,165.859,391.010,-24937.500,33320.000,-26932.500,23.797,12642,2719,6410,-2850,3808,-3078,-308,0,0
8868654052,809.653,112.911,306.098,-22382.500,15793.750,-21315.000,23.797,13273,1851,5018,-2558,1805,-2436,-308,0,0
8868663458,826.611,141.642,341.356,-28306.250,6195.000,-22365.000,23.785,13551,2322,5596,-3235,708,-2556,-311,0,0
8868672872,817.583,192.089,433.527,-34501.250,35.000,-23327.500,23.785,13403,3149,7107,-3943,4,-2666,-311,0,0
8868682279,804.651,234.728,519.354,-34002.500,-3482.500,-20895.000,23.801,13191,3848,8514,-3886,-398,-2388,-307,0,0
8868691692,796.965,249.612,618.113,-29680.000,-5197.500,-17307.500,23.801,13065,4092,10133,-3392,-594,-1978,-307,0,0
8868701100,785.070,231.373,711.748,-22907.500,-8207.500,-13877.500,23.789,12870,3793,11668,-2618,-938,-1586,-310,0,0
8868710505,788.852,186.172,735.477,-13177.500,-13028.750,-12171.250,23.789,12932,3052,12057,-1506,-1489,-1391,-310,0,0
8868719920,785.131,167.689,696.620,-1548.750,-17307.500,-13606.250,23.789,12871,2749,11420,-177,-1978,-1555,-310,0,0
8868729328,807.762,221.186,609.817,7953.750,-16327.500,-17692.500,23.789,13242,3626,9997,909,-1866,-2022,-310,0,0
8868738734,786.961,300.486,557.845,10928.750,-7078.750,-18821.250,23.801,12901,4926,9145,1249,-809,-2151,-307,0,0
8868748149,735.721,266.509,641.598,14166.250,4322.500,-16213.750,23.801,12061,4369,10518,1619,494,-1853,-307,0,0
8868757555,723.155,286.395,722.057,20256.250,8382.500,-12678.750,23.824,11855,4695,11837,2315,958,-1449,-301,0,0
8868766968,763.964,226.066,711.016,25620.000,6378.750,-8531.250,23.824,12524,3706,11656,2928,729,-975,-301,0,0
8868776377,811.666,133.712,700.097,37117.500,6142.500,-7892.500,23.805,13306,2192,11477,4242,702,-902,-306,0,0
8868785782,781.105,44.164,740.906,46865.000,4156.250,-13518.750,23.805,12805,724,12146,5356,475,-1545,-306,0,0
8868795195,794.586,43.493,711.138,54897.500,-4576.250,-23318.750,23.836,13026,713,11658,6274,-523,-2665,-298,0,0
8868804603,767.929,176.900,572.058,70901.250,-14988.750,-28857.500,23.836,12589,2900,9378,8103,-1713,-3298,-298,0,0
8868814010,826.062,279.746,400.404,75923.750,-25733.750,-28358.750,23.820,13542,4586,6564,8677,-2941,-3241,-302,0,0
8868823423,931.409,332.511,250.161,68258.750,-32436.250,-24648.750,23.820,15269,5451,4101,7801,-3707,-2817,-302,0,0
8868832830,1019.554,365.451,143.045,56035.000,-29758.750,-19320.000,23.789,16714,5991,2345,6404,-3401,-2208,-310,0,0
8868842236,1025.105,332.389,137.128,42525.000,-19906.250,-16651.250,23.789,16805,5449,2248,4860,-2275,-1903,-310,0,0
8868851649,1002.596,323.666,206.363,25751.250,-12608.750,-16957.500,23.801,16436,5306,3383,2943,-1441,-1938,-307,0,0
8868861057,982.954,251.320,285.236,13650.000,-9747.500,-18121.250,23.801,16114,4120,4676,1560,-1114,-2071,-307,0,0
8868870470,946.964,307.928,326.899,7586.250,-7000.000,-18637.500,23.781,15524,5048,5359,867,-800,-2130,-312,0,0
8868879876,874.435,343.308,366.122,1505.000,-3115.000,-16546.250,23.781,14335,5628,6002,172,-356,-1891,-312,0,0
8868889284,810.629,359.595,416.630,-1163.750,-1050.000,-10010.000,23.789,13289,5895,6830,-133,-120,-1144,-310,0,0
8868898697,800.808,351.177,452.376,-2065.000,-2038.750,-1172.500,23.789,13128,5757,7416,-236,-233,-134,-310,0,0
8868908103,832.528,315.187,474.153,-2450.000,-5661.250,5801.250,23.820,13648,5167,7773,-280,-647,663,-302,0,0
8868917511,903.227,247.904,484.401,-2038.750,-10316.250,8610.000,23.820,14807,4064,7941,-233,-1179,984,-302,0,0
8868926924,947.635,195.444,445.605,332.500,-14175.000,6247.500,23.813,15535,3204,7305,38,-1620,714,-304,0,0
8868936330,945.500,209.352,403.149,1137.500,-15076.250,673.750,23.813,15500,3432,6609,130,-1723,77,-304,0,0
8868945744,924.577,245.647,372.222,980.000,-13807.500,-3570.000,23.809,15157,4027,6102,112,-1578,-408,-305,0,0
8868955150,905.484,274.073,353.922,-35.000,-10298.750,-4165.000,23.809,14844,4493,5802,-4,-1177,-476,-305,0,0
8868964563,898.103,278.160,394.121,-1688.750,-5810.000,-2406.250,23.824,14723,4560,6461,-193,-664,-275,-301,0,0
8868973971,906.460,249.917,440.115,-1522.500,-4418.750,-866.250,23.824,14860,4097,7215,-174,-505,-99,-301,0,0
8868983378,906.643,222.406,444.324,332.500,-4961.250,-700.000,23.813,14863,3646,7284,38,-567,-80,-304,0,0
8868992791,888.770,238.205,424.865,2091.250,-5232.500,-1933.750,23.813,14570,3905,6965,239,-598,-221,-304,0,0
8869002199,889.502,255.041,423.096,2520.000,-5591.250,-3010.000,23.828,14582,4181,6936,288,-639,-344,-300,0,0
