# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
10026027044,871.324,367.647,364.170,498.750,918.750,-4690.000,23.059,14284,6027,5970,57,105,-536,-497,0,0
10026027191,871.995,367.952,359.473,498.750,918.750,-4690.000,23.059,14295,6032,5893,57,105,-536,-497,0,0
10026027339,874.374,371.307,358.924,498.750,918.750,-4690.000,23.059,14334,6087,5884,57,105,-536,-497,0,0
10026027487,874.862,367.586,357.338,498.750,918.750,-4690.000,23.059,14342,6026,5858,57,105,-536,-497,0,0
10026027634,876.082,367.281,359.839,498.750,918.750,-4690.000,23.059,14362,6021,5899,57,105,-536,-497,0,0
10026027781,873.886,371.612,361.120,498.750,918.750,-4690.000,23.059,14326,6092,5920,57,105,-536,-497,0,0
10026027922,872.117,365.817,356.118,498.750,918.750,-4690.000,23.059,14297,5997,5838,57,105,-536,-497,0,0
10026028069,869.372,367.586,356.545,498.750,918.750,-4690.000,23.059,14252,6026,5845,57,105,-536,-497,0,0
10026028217,869.006,369.660,359.107,498.750,918.750,-4690.000,23.059,14246,6060,5887,57,105,-536,-497,0,0
10026028365,873.764,369.233,358.619,498.750,918.750,-4690.000,23.059,14324,6053,5879,57,105,-536,-497,0,0
10026028513,870.836,371.063,355.325,498.750,918.750,-4690.000,23.059,14276,6083,5825,57,105,-536,-497,0,0
10026028660,868.762,371.246,355.447,498.750,918.750,-4690.000,23.059,14242,6086,5827,57,105,-536,-497,0,0
10026028807,865.041,373.869,356.728,498.750,918.750,-4690.000,23.059,14181,6129,5848,57,105,-536,-497,0,0
10026028955,868.335,373.869,353.495,498.750,918.750,-4690.000,23.059,14235,6129,5795,57,105,-536,-497,0,0
10026029103,876.692,376.065,358.253,498.750,918.750,-4690.000,23.059,14372,6165,5873,57,105,-536,-497,0,0
10026029251,876.753,374.357,356.301,498.750,918.750,-4690.000,23.059,14373,6137,5841,57,105,-536,-497,0,0
10026029394,870.958,367.159,354.776,498.750,918.750,-4690.000,23.059,14278,6019,5816,57,105,-536,-497,0,0
10026029542,866.078,370.514,359.229,498.750,918.750,-4690.000,23.059,14198,6074,5889,57,105,-536,-497,0,0
10026029690,868.823,372.588,352.336,498.750,918.750,-4690.000,23.059,14243,6108,5776,57,105,-536,-497,0,0
10026029837,869.738,370.392,361.303,498.750,918.750,-4690.000,23.059,14258,6072,5923,57,105,-536,-497,0,0
10026029984,870.409,372.161,364.963,498.750,918.750,-4690.000,23.059,14269,6101,5983,57,105,-536,-497,0,0
10026030133,866.749,372.527,353.129,498.750,918.750,-4690.000,23.059,14209,6107,5789,57,105,-536,-497,0,0
10026030279,869.677,368.318,351.787,498.750,918.750,-4690.000,23.059,14257,6038,5767,57,105,-536,-497,0,0
10026030426,872.544,371.002,355.081,498.750,918.750,-4690.000,23.059,14304,6082,5821,57,105,-536,-497,0,0
10026030574,871.263,370.209,360.083,498.750,918.750,-4690.000,23.059,14283,6069,5903,57,105,-536,-497,0,0
10026030722,870.470,371.002,360.449,498.750,918.750,-4690.000,23.059,14270,6082,5909,57,105,-536,-497,0,0
10026030868,871.873,366.366,357.521,498.750,918.750,-4690.000,23.059,14293,6006,5861,57,105,-536,-497,0,0
10026031009,875.472,368.196,358.863,498.750,918.750,-4690.000,23.059,14352,6036,5883,57,105,-536,-497,0,0
10026031158,870.592,375.577,359.595,498.750,918.750,-4690.000,23.059,14272,6157,5895,57,105,-536,-497,0,0
10026031305,871.324,374.113,361.608,498.750,918.750,-4690.000,23.059,14284,6133,5928,57,105,-536,-497,0,0
10026031453,872.910,374.906,359.107,498.750,918.750,-4690.000,23.059,14310,6146,5887,57,105,-536,-497,0,0
10026031600,869.311,368.501,356.362,498.750,918.750,-4690.000,23.059,14251,6041,5842,57,105,-536,-497,0,0
10026031748,868.884,369.721,359.229,498.750,918.750,-4690.000,23.059,14244,6061,5889,57,105,-536,-497,0,0
10026031895,869.738,369.050,360.327,498.750,918.750,-4690.000,23.059,14258,6050,5907,57,105,-536,-497,0,0
10026032043,873.215,369.233,364.475,498.750,918.750,-4690.000,23.059,14315,6053,5975,57,105,-536,-497,0,0
10026032190,872.483,373.198,362.035,498.750,918.750,-4690.000,23.059,14303,6118,5935,57,105,-536,-497,0,0
10026032338,868.457,375.394,358.985,498.750,918.750,-4690.000,23.059,14237,6154,5885,57,105,-536,-497,0,0
10026032486,870.348,378.017,358.558,498.750,918.750,-4690.000,23.059,14268,6197,5878,57,105,-536,-497,0,0
10026032626,872.239,369.538,355.691,498.750,918.750,-4690.000,23.059,14299,6058,5831,57,105,-536,-497,0,0
10026032780,872.117,372.161,357.765,498.750,918.750,-4690.000,23.059,14297,6101,5865,57,105,-536,-497,0,0
10026032921,869.372,375.028,359.595,498.750,918.750,-4690.000,23.059,14252,6148,5895,57,105,-536,-497,0,0
10026033074,871.019,371.612,361.608,498.750,918.750,-4690.000,23.059,14279,6092,5928,57,105,-536,-497,0,0
10026033215,868.030,370.392,357.826,498.750,918.750,-4690.000,23.059,14230,6072,5866,57,105,-536,-497,0,0
10026033362,871.202,375.699,355.203,498.750,918.750,-4690.000,23.059,14282,6159,5823,57,105,-536,-497,0,0
10026033510,867.237,380.457,359.900,498.750,918.750,-4690.000,23.059,14217,6237,5900,57,105,-536,-497,0,0
10026033658,864.553,373.015,359.473,498.750,918.750,-4690.000,23.059,14173,6115,5893,57,105,-536,-497,0,0
10026033805,865.224,374.784,354.410,498.750,918.750,-4690.000,23.059,14184,6144,5810,57,105,-536,-497,0,0
10026033952,864.309,377.224,356.972,498.750,918.750,-4690.000,23.059,14169,6184,5852,57,105,-536,-497,0,0
10026034100,869.006,378.078,357.277,498.750,918.750,-4690.000,23.059,14246,6198,5857,57,105,-536,-497,0,0
10026034248,867.847,376.309,359.473,498.750,918.750,-4690.000,23.059,14227,6169,5893,57,105,-536,-497,0,0
10026034396,869.555,374.967,361.120,498.750,918.750,-4690.000,23.059,14255,6147,5920,57,105,-536,-497,0,0
10026034543,877.058,377.712,360.876,498.750,918.750,-4690.000,23.059,14378,6192,5916,57,105,-536,-497,0,0
10026034691,876.204,376.614,362.767,498.750,918.750,-4690.000,23.059,14364,6174,5947,57,105,-536,-497,0,0
10026034832,875.289,382.470,362.279,498.750,918.750,-4690.000,23.059,14349,6270,5939,57,105,-536,-497,0,0
10026034979,862.235,377.895,357.399,498.750,918.750,-4690.000,23.059,14135,6195,5859,57,105,-536,-497,0,0
10026035128,860.893,376.797,355.264,498.750,918.750,-4690.000,23.059,14113,6177,5824,57,105,-536,-497,0,0
10026035276,865.407,382.531,356.911,498.750,918.750,-4690.000,23.059,14187,6271,5851,57,105,-536,-497,0,0
10026035424,865.590,375.211,356.423,306.250,1557.500,-5600.000,23.035,14190,6151,5843,35,178,-640,-503,0,0
10026035571,872.666,380.701,362.706,306.250,1557.500,-5600.000,23.035,14306,6241,5946,35,178,-640,-503,0,0
10026035718,866.139,380.884,363.316,306.250,1557.500,-5600.000,23.035,14199,6244,5956,35,178,-640,-503,0,0
10026035866,866.505,377.346,365.634,306.250,1557.500,-5600.000,23.035,14205,6186,5994,35,178,-640,-503,0,0
10026036014,867.481,380.945,359.717,306.250,1557.500,-5600.000,23.035,14221,6245,5897,35,178,-640,-503,0,0
10026036161,866.444,380.091,359.839,306.250,1557.500,-5600.000,23.035,14204,6231,5899,35,178,-640,-503,0,0
10026036308,866.993,377.529,366.427,306.250,1557.500,-5600.000,23.035,14213,6189,6007,35,178,-640,-503,0,0
10026036449,866.688,374.296,357.521,306.250,1557.500,-5600.000,23.035,14208,6136,5861,35,178,-640,-503,0,0
10026036595,868.274,383.385,360.388,306.250,1557.500,-5600.000,23.035,14234,6285,5908,35,178,-640,-503,0,0
10026036743,865.956,385.093,366.183,306.250,1557.500,-5600.000,23.035,14196,6313,6003,35,178,-640,-503,0,0
10026036890,864.187,385.154,361.059,306.250,1557.500,-5600.000,23.035,14167,6314,5919,35,178,-640,-503,0,0
10026037038,867.298,380.152,359.961,306.250,1557.500,-5600.000,23.035,14218,6232,5901,35,178,-640,-503,0,0
10026037186,872.178,374.357,361.608,306.250,1557.500,-5600.000,23.035,14298,6137,5928,35,178,-640,-503,0,0
10026037334,867.481,378.261,360.998,306.250,1557.500,-5600.000,23.035,14221,6201,5918,35,178,-640,-503,0,0
10026037482,865.346,377.773,359.229,306.250,1557.500,-5600.000,23.035,14186,6193,5889,35,178,-640,-503,0,0
10026037630,871.019,380.701,362.157,306.250,1557.500,-5600.000,23.035,14279,6241,5937,35,178,-640,-503,0,0
10026037778,866.383,383.202,361.669,306.250,1557.500,-5600.000,23.035,14203,6282,5929,35,178,-640,-503,0,0
10026037926,865.651,381.921,357.338,306.250,1557.500,-5600.000,23.035,14191,6261,5858,35,178,-640,-503,0,0
10026038072,861.320,380.091,356.484,306.250,1557.500,-5600.000,23.035,14120,6231,5844,35,178,-640,-503,0,0
10026038219,863.333,381.799,360.876,306.250,1557.500,-5600.000,23.035,14153,6259,5916,35,178,-640,-503,0,0
10026038367,869.738,381.677,361.303,306.250,1557.500,-5600.000,23.035,14258,6257,5923,35,178,-640,-503,0,0
10026038508,870.287,383.507,359.412,306.250,1557.500,-5600.000,23.035,14267,6287,5892,35,178,-640,-503,0,0
10026038655,864.492,383.507,367.220,306.250,1557.500,-5600.000,23.035,14172,6287,6020,35,178,-640,-503,0,0
10026038803,862.052,383.934,365.451,306.250,1557.500,-5600.000,23.035,14132,6294,5991,35,178,-640,-503,0,0
10026038951,863.638,383.019,369.965,306.250,1557.500,-5600.000,23.035,14158,6279,6065,35,178,-640,-503,0,0
10026039098,866.078,381.128,368.928,306.250,1557.500,-5600.000,23.035,14198,6248,6048,35,178,-640,-503,0,0
10026039245,864.248,381.128,360.266,306.250,1557.500,-5600.000,23.035,14168,6248,5906,35,178,-640,-503,0,0
10026039393,862.662,383.385,358.985,306.250,1557.500,-5600.000,23.035,14142,6285,5885,35,178,-640,-503,0,0
10026039541,863.577,382.897,366.366,306.250,1557.500,-5600.000,23.035,14157,6277,6006,35,178,-640,-503,0,0
10026039688,864.187,375.333,368.379,306.250,1557.500,-5600.000,23.035,14167,6153,6039,35,178,-640,-503,0,0
10026039836,869.555,373.930,365.390,306.250,1557.500,-5600.000,23.035,14255,6130,5990,35,178,-640,-503,0,0
10026039984,864.065,381.555,370.392,306.250,1557.500,-5600.000,23.035,14165,6255,6072,35,178,-640,-503,0,0
10026040125,867.420,387.167,366.061,306.250,1557.500,-5600.000,23.035,14220,6347,6001,35,178,-640,-503,0,0
10026040273,863.943,385.154,367.464,306.250,1557.500,-5600.000,23.035,14163,6314,6024,35,178,-640,-503,0,0
10026040421,860.527,384.422,364.231,306.250,1557.500,-5600.000,23.035,14107,6302,5971,35,178,-640,-503,0,0
10026040567,862.967,384.422,358.863,306.250,1557.500,-5600.000,23.035,14147,6302,5883,35,178,-640,-503,0,0
10026040715,859.612,384.605,364.170,306.250,1557.500,-5600.000,23.035,14092,6305,5970,35,178,-640,-503,0,0
10026040863,860.893,380.762,367.952,306.250,1557.500,-5600.000,23.035,14113,6242,6032,35,178,-640,-503,0,0
10026041010,859.856,381.677,364.109,306.250,1557.500,-5600.000,23.035,14096,6257,5969,35,178,-640,-503,0,0
10026041158,860.344,386.862,369.538,306.250,1557.500,-5600.000,23.035,14104,6342,6058,35,178,-640,-503,0,0
10026041306,862.967,384.300,372.100,306.250,1557.500,-5600.000,23.035,14147,6300,6100,35,178,-640,-503,0,0
10026041453,865.834,383.812,369.721,306.250,1557.500,-5600.000,23.035,14194,6292,6061,35,178,-640,-503,0,0
10026041600,862.906,385.947,371.612,306.250,1557.500,-5600.000,23.035,14146,6327,6092,35,178,-640,-503,0,0
10026041748,865.041,387.777,372.100,306.250,1557.500,-5600.000,23.035,14181,6357,6100,35,178,-640,-503,0,0
10026041894,864.736,384.117,371.185,306.250,1557.500,-5600.000,23.035,14176,6297,6085,35,178,-640,-503,0,0
10026042042,859.246,385.154,371.429,306.250,1557.500,-5600.000,23.035,14086,6314,6089,35,178,-640,-503,0,0
10026042183,861.076,390.949,376.431,306.250,1557.500,-5600.000,23.035,14116,6409,6171,35,178,-640,-503,0,0
10026042331,863.333,387.716,365.573,306.250,1557.500,-5600.000,23.035,14153,6356,5993,35,178,-640,-503,0,0
10026042478,861.930,389.363,368.623,306.250,1557.500,-5600.000,23.035,14130,6383,6043,35,178,-640,-503,0,0
10026042626,857.111,391.742,369.538,306.250,1557.500,-5600.000,23.035,14051,6422,6058,35,178,-640,-503,0,0
10026042774,856.013,386.374,369.172,306.250,1557.500,-5600.000,23.035,14033,6334,6052,35,178,-640,-503,0,0
10026042922,862.479,384.483,368.257,306.250,1557.500,-5600.000,23.035,14139,6303,6037,35,178,-640,-503,0,0
10026043069,858.880,384.727,364.780,306.250,1557.500,-5600.000,23.035,14080,6307,5980,35,178,-640,-503,0,0
10026043217,857.660,381.433,374.052,306.250,1557.500,-5600.000,23.035,14060,6253,6132,35,178,-640,-503,0,0
10026043365,863.150,381.555,367.342,306.250,1557.500,-5600.000,23.035,14150,6255,6022,35,178,-640,-503,0,0
10026043511,859.124,386.069,367.586,306.250,1557.500,-5600.000,23.035,14084,6329,6026,35,178,-640,-503,0,0
10026043659,860.405,385.032,373.015,306.250,1557.500,-5600.000,23.035,14105,6312,6115,35,178,-640,-503,0,0
10026043805,860.832,386.252,374.601,306.250,1557.500,-5600.000,23.035,14112,6332,6141,35,178,-640,-503,0,0
10026043952,852.841,385.337,374.296,306.250,1557.500,-5600.000,23.035,13981,6317,6136,35,178,-640,-503,0,0
10026044100,856.257,385.093,374.479,306.250,1557.500,-5600.000,23.035,14037,6313,6139,35,178,-640,-503,0,0
10026044247,860.161,389.424,375.272,306.250,1557.500,-5600.000,23.035,14101,6384,6152,35,178,-640,-503,0,0
10026044388,858.392,387.228,370.819,306.250,1557.500,-5600.000,23.035,14072,6348,6079,35,178,-640,-503,0,0
10026044535,862.479,387.411,370.270,306.250,1557.500,-5600.000,23.035,14139,6351,6070,35,178,-640,-503,0,0
10026044681,863.699,388.143,367.220,306.250,1557.500,-5600.000,23.035,14159,6363,6020,35,178,-640,-503,0,0
10026044829,860.344,391.742,364.902,-52.500,2170.000,-6326.250,23.035,14104,6422,5982,-6,248,-723,-503,0,0
10026044977,863.699,391.315,373.076,-52.500,2170.000,-6326.250,23.035,14159,6415,6116,-6,248,-723,-503,0,0
10026045124,863.150,387.289,375.028,-52.500,2170.000,-6326.250,23.035,14150,6349,6148,-6,248,-723,-503,0,0
10026045272,861.015,386.374,375.699,-52.500,2170.000,-6326.250,23.035,14115,6334,6159,-6,248,-723,-503,0,0
10026045420,859.734,387.777,374.845,-52.500,2170.000,-6326.250,23.035,14094,6357,6145,-6,248,-723,-503,0,0
10026045568,858.697,387.106,372.100,-52.500,2170.000,-6326.250,23.035,14077,6346,6100,-6,248,-723,-503,0,0
10026045715,866.627,389.424,374.235,-52.500,2170.000,-6326.250,23.035,14207,6384,6135,-6,248,-723,-503,0,0
10026045862,867.115,392.047,373.930,-52.500,2170.000,-6326.250,23.035,14215,6427,6130,-6,248,-723,-503,0,0
10026046010,859.917,388.326,368.806,-52.500,2170.000,-6326.250,23.035,14097,6366,6046,-6,248,-723,-503,0,0
10026046158,860.283,385.703,368.135,-52.500,2170.000,-6326.250,23.035,14103,6323,6035,-6,248,-723,-503,0,0
10026046305,859.795,388.997,372.649,-52.500,2170.000,-6326.250,23.035,14095,6377,6109,-6,248,-723,-503,0,0
10026046446,857.904,385.093,369.111,-52.500,2170.000,-6326.250,23.035,14064,6313,6051,-6,248,-723,-503,0,0
10026046593,855.281,392.291,373.686,-52.500,2170.000,-6326.250,23.035,14021,6431,6126,-6,248,-723,-503,0,0
10026046741,859.673,390.461,375.577,-52.500,2170.000,-6326.250,23.035,14093,6401,6157,-6,248,-723,-503,0,0
10026046889,861.076,385.947,376.004,-52.500,2170.000,-6326.250,23.035,14116,6327,6164,-6,248,-723,-503,0,0
10026047037,858.514,390.522,374.052,-52.500,2170.000,-6326.250,23.035,14074,6402,6132,-6,248,-723,-503,0,0
10026047184,865.956,385.459,369.660,-52.500,2170.000,-6326.250,23.035,14196,6319,6060,-6,248,-723,-503,0,0
10026047331,865.285,393.572,371.490,-52.500,2170.000,-6326.250,23.035,14185,6452,6090,-6,248,-723,-503,0,0
10026047479,857.233,391.620,371.978,-52.500,2170.000,-6326.250,23.035,14053,6420,6098,-6,248,-723,-503,0,0
10026047627,859.185,390.888,373.747,-52.500,2170.000,-6326.250,23.035,14085,6408,6127,-6,248,-723,-503,0,0
10026047775,860.466,395.097,368.440,-52.500,2170.000,-6326.250,23.035,14106,6477,6040,-6,248,-723,-503,0,0
10026047922,862.540,395.097,375.760,-52.500,2170.000,-6326.250,23.035,14140,6477,6160,-6,248,-723,-503,0,0
10026048069,863.028,392.718,374.052,-52.500,2170.000,-6326.250,23.035,14148,6438,6132,-6,248,-723,-503,0,0
10026048210,863.882,391.681,367.342,-52.500,2170.000,-6326.250,23.035,14162,6421,6022,-6,248,-723,-503,0,0
10026048357,859.917,393.511,372.954,-52.500,2170.000,-6326.250,23.035,14097,6451,6114,-6,248,-723,-503,0,0
10026048505,857.904,391.925,369.477,-52.500,2170.000,-6326.250,23.035,14064,6425,6057,-6,248,-723,-503,0,0
10026048652,858.087,391.315,368.562,-52.500,2170.000,-6326.250,23.035,14067,6415,6042,-6,248,-723,-503,0,0
10026048800,852.292,391.376,368.928,-52.500,2170.000,-6326.250,23.035,13972,6416,6048,-6,248,-723,-503,0,0
10026048948,858.209,390.644,378.993,-52.500,2170.000,-6326.250,23.035,14069,6404,6213,-6,248,-723,-503,0,0
10026049096,855.891,391.376,380.640,-52.500,2170.000,-6326.250,23.035,14031,6416,6240,-6,248,-723,-503,0,0
10026049244,855.281,387.106,376.309,-52.500,2170.000,-6326.250,23.035,14021,6346,6169,-6,248,-723,-503,0,0
10026049391,859.246,388.936,378.932,-52.500,2170.000,-6326.250,23.035,14086,6376,6212,-6,248,-723,-503,0,0
10026049539,861.625,396.500,368.562,-52.500,2170.000,-6326.250,23.035,14125,6500,6042,-6,248,-723,-503,0,0
10026049686,856.318,393.694,365.695,-52.500,2170.000,-6326.250,23.035,14038,6454,5995,-6,248,-723,-503,0,0
10026049833,856.013,388.021,371.673,-52.500,2170.000,-6326.250,23.035,14033,6361,6093,-6,248,-723,-503,0,0
10026049980,857.477,389.607,368.135,-52.500,2170.000,-6326.250,23.035,14057,6387,6035,-6,248,-723,-503,0,0
10026050122,859.673,391.803,371.490,-52.500,2170.000,-6326.250,23.035,14093,6423,6090,-6,248,-723,-503,0,0
10026050269,858.331,393.633,377.834,-52.500,2170.000,-6326.250,23.035,14071,6453,6194,-6,248,-723,-503,0,0
10026050415,848.327,392.596,373.625,-52.500,2170.000,-6326.250,23.035,13907,6436,6125,-6,248,-723,-503,0,0
10026050563,851.926,389.424,370.209,-52.500,2170.000,-6326.250,23.035,13966,6384,6069,-6,248,-723,-503,0,0
10026050711,856.074,391.437,372.283,-52.500,2170.000,-6326.250,23.035,14034,6417,6103,-6,248,-723,-503,0,0
10026050858,855.464,393.755,371.795,-52.500,2170.000,-6326.250,23.035,14024,6455,6095,-6,248,-723,-503,0,0
10026051006,859.368,396.805,372.039,-52.500,2170.000,-6326.250,23.035,14088,6505,6099,-6,248,-723,-503,0,0
10026051154,856.806,397.354,372.649,-52.500,2170.000,-6326.250,23.035,14046,6514,6109,-6,248,-723,-503,0,0
10026051301,852.231,391.803,375.882,-52.500,2170.000,-6326.250,23.035,13971,6423,6162,-6,248,-723,-503,0,0
10026051449,851.133,396.378,373.991,-52.500,2170.000,-6326.250,23.035,13953,6498,6131,-6,248,-723,-503,0,0
10026051596,853.024,400.526,373.198,-52.500,2170.000,-6326.250,23.035,13984,6566,6118,-6,248,-723,-503,0,0
10026051744,854.915,393.328,375.699,-52.500,2170.000,-6326.250,23.035,14015,6448,6159,-6,248,-723,-503,0,0
10026051892,853.878,393.084,371.124,-52.500,2170.000,-6326.250,23.035,13998,6444,6084,-6,248,-723,-503,0,0
10026052039,857.050,392.718,374.540,-52.500,2170.000,-6326.250,23.035,14050,6438,6140,-6,248,-723,-503,0,0
10026052186,858.392,388.265,378.200,-52.500,2170.000,-6326.250,23.035,14072,6365,6200,-6,248,-723,-503,0,0
10026052333,854.976,388.021,376.370,-52.500,2170.000,-6326.250,23.035,14016,6361,6170,-6,248,-723,-503,0,0
10026052474,856.623,392.657,368.928,-52.500,2170.000,-6326.250,23.035,14043,6437,6048,-6,248,-723,-503,0,0
10026052620,856.501,389.241,375.211,-52.500,2170.000,-6326.250,23.035,14041,6381,6151,-6,248,-723,-503,0,0
10026052774,851.621,393.267,379.420,-52.500,2170.000,-6326.250,23.035,13961,6447,6220,-6,248,-723,-503,0,0
10026052914,850.340,397.720,374.723,-52.500,2170.000,-6326.250,23.035,13940,6520,6143,-6,248,-723,-503,0,0
10026053069,845.582,392.169,373.442,-52.500,2170.000,-6326.250,23.035,13862,6429,6122,-6,248,-723,-503,0,0
10026053210,845.643,394.609,373.991,-52.500,2170.000,-6326.250,23.035,13863,6469,6131,-6,248,-723,-503,0,0
10026053357,859.368,392.474,382.409,-52.500,2170.000,-6326.250,23.035,14088,6434,6269,-6,248,-723,-503,0,0
10026053504,853.268,387.533,377.773,-52.500,2170.000,-6326.250,23.035,13988,6353,6193,-6,248,-723,-503,0,0
10026053651,856.318,392.657,371.551,-52.500,2170.000,-6326.250,23.035,14038,6437,6091,-6,248,-723,-503,0,0
10026053799,851.621,395.463,372.222,-52.500,2170.000,-6326.250,23.035,13961,6483,6102,-6,248,-723,-503,0,0
10026053946,846.436,394.792,371.856,-52.500,2170.000,-6326.250,23.035,13876,6472,6096,-6,248,-723,-503,0,0
10026054093,856.257,395.524,372.893,-52.500,2170.000,-6326.250,23.035,14037,6484,6113,-6,248,-723,-503,0,0
10026054242,858.148,395.524,374.723,-420.000,2642.500,-6291.250,23.074,14068,6484,6143,-48,302,-719,-493,0,0
10026054389,857.721,395.341,380.274,-420.000,2642.500,-6291.250,23.074,14061,6481,6234,-48,302,-719,-493,0,0
10026054535,851.194,399.489,378.932,-420.000,2642.500,-6291.250,23.074,13954,6549,6212,-48,302,-719,-493,0,0
10026054683,851.987,394.182,373.259,-420.000,2642.500,-6291.250,23.074,13967,6462,6119,-48,302,-719,-493,0,0
10026054830,849.059,392.657,374.113,-420.000,2642.500,-6291.250,23.074,13919,6437,6133,-48,302,-719,-493,0,0
10026054977,850.035,392.779,374.845,-420.000,2642.500,-6291.250,23.074,13935,6439,6145,-48,302,-719,-493,0,0
10026055125,854.854,386.984,374.540,-420.000,2642.500,-6291.250,23.074,14014,6344,6140,-48,302,-719,-493,0,0
10026055273,855.281,391.681,374.174,-420.000,2642.500,-6291.250,23.074,14021,6421,6134,-48,302,-719,-493,0,0
10026055414,850.706,390.461,373.991,-420.000,2642.500,-6291.250,23.074,13946,6401,6131,-48,302,-719,-493,0,0
10026055562,853.939,388.631,375.272,-420.000,2642.500,-6291.250,23.074,13999,6371,6152,-48,302,-719,-493,0,0
10026055709,853.634,398.818,380.335,-420.000,2642.500,-6291.250,23.074,13994,6538,6235,-48,302,-719,-493,0,0
10026055857,851.316,397.903,381.555,-420.000,2642.500,-6291.250,23.074,13956,6523,6255,-48,302,-719,-493,0,0
10026056005,849.547,392.474,381.067,-420.000,2642.500,-6291.250,23.074,13927,6434,6247,-48,302,-719,-493,0,0
10026056151,845.948,393.938,380.640,-420.000,2642.500,-6291.250,23.074,13868,6458,6240,-48,302,-719,-493,0,0
10026056298,846.009,394.426,374.113,-420.000,2642.500,-6291.250,23.074,13869,6466,6133,-48,302,-719,-493,0,0
10026056446,845.033,397.232,379.969,-420.000,2642.500,-6291.250,23.074,13853,6512,6229,-48,302,-719,-493,0,0
10026056593,846.375,387.960,385.276,-420.000,2642.500,-6291.250,23.074,13875,6360,6316,-48,302,-719,-493,0,0
10026056740,854.366,387.899,378.261,-420.000,2642.500,-6291.250,23.074,14006,6359,6201,-48,302,-719,-493,0,0
10026056887,854.915,391.681,378.444,-420.000,2642.500,-6291.250,23.074,14015,6421,6204,-48,302,-719,-493,0,0
10026057036,851.926,389.363,382.836,-420.000,2642.500,-6291.250,23.074,13966,6383,6276,-48,302,-719,-493,0,0
10026057184,845.887,392.474,380.274,-420.000,2642.500,-6291.250,23.074,13867,6434,6234,-48,302,-719,-493,0,0
10026057331,846.741,395.768,376.065,-420.000,2642.500,-6291.250,23.074,13881,6488,6165,-48,302,-719,-493,0,0
10026057478,851.743,393.572,386.130,-420.000,2642.500,-6291.250,23.074,13963,6452,6330,-48,302,-719,-493,0,0
10026057619,852.292,390.034,385.947,-420.000,2642.500,-6291.250,23.074,13972,6394,6327,-48,302,-719,-493,0,0
10026057767,849.974,393.633,377.529,-420.000,2642.500,-6291.250,23.074,13934,6453,6189,-48,302,-719,-493,0,0
10026057915,851.804,392.962,380.762,-420.000,2642.500,-6291.250,23.074,13964,6442,6242,-48,302,-719,-493,0,0
10026058064,851.377,393.328,383.690,-420.000,2642.500,-6291.250,23.074,13957,6448,6290,-48,302,-719,-493,0,0
10026058211,848.266,394.365,386.069,-420.000,2642.500,-6291.250,23.074,13906,6465,6329,-48,302,-719,-493,0,0
10026058358,845.826,394.060,380.762,-420.000,2642.500,-6291.250,23.074,13866,6460,6242,-48,302,-719,-493,0,0
