# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
6566047078,-0.427,221.491,979.660,4742.500,-4016.250,-2485.000,22.688,-7,3631,16060,542,-459,-284,-592,0,0
6566056482,0.000,221.186,981.368,4760.000,-4007.500,-2528.750,22.699,0,3626,16088,544,-458,-289,-589,0,0
6566065897,-0.854,218.868,979.599,4760.000,-4033.750,-2511.250,22.699,-14,3588,16059,544,-461,-287,-589,0,0
6566075304,-0.854,220.027,978.013,4777.500,-4007.500,-2485.000,22.664,-14,3607,16033,546,-458,-284,-598,0,0
6566084710,-1.525,219.783,978.562,4751.250,-4042.500,-2493.750,22.664,-25,3603,16042,543,-462,-285,-598,0,0
6566094124,-0.915,219.722,978.318,4725.000,-4033.750,-2502.500,22.695,-15,3602,16038,540,-461,-286,-590,0,0
6566103531,-1.464,220.210,978.013,4742.500,-3998.750,-2458.750,22.695,-24,3610,16033,542,-457,-281,-590,0,0
6566112937,-0.244,220.698,979.172,4733.750,-4077.500,-2502.500,22.699,-4,3618,16052,541,-466,-286,-589,0,0
6566122348,-1.281,219.417,978.379,4707.500,-4042.500,-2476.250,22.699,-21,3597,16039,538,-462,-283,-589,0,0
6566131761,-0.793,220.759,979.904,4751.250,-4007.500,-2423.750,22.715,-13,3619,16064,543,-458,-277,-585,0,0
6566141169,-1.281,220.942,979.416,4760.000,-4016.250,-2458.750,22.715,-21,3622,16056,544,-459,-281,-585,0,0
6566150574,-0.610,220.393,977.891,4733.750,-3998.750,-2467.500,22.684,-10,3613,16031,541,-457,-282,-593,0,0
6566159986,-0.183,220.088,979.843,4733.750,-4042.500,-2485.000,22.684,-3,3608,16063,541,-462,-284,-593,0,0
6566169397,-1.159,220.088,978.806,4742.500,-4025.000,-2502.500,22.719,-19,3608,16046,542,-460,-286,-584,0,0
6566178803,-1.647,219.661,978.806,4786.250,-4033.750,-2502.500,22.719,-27,3601,16046,547,-461,-286,-584,0,0
6566188211,-2.684,220.637,979.965,4777.500,-4025.000,-2476.250,22.684,-44,3617,16065,546,-460,-283,-593,0,0
6566197624,-1.647,220.210,980.087,4760.000,-4025.000,-2485.000,22.684,-27,3610,16067,544,-460,-284,-593,0,0
6566207029,-0.793,220.515,979.599,4751.250,-4007.500,-2458.750,22.727,-13,3615,16059,543,-458,-281,-582,0,0
6566216440,-0.671,221.308,979.660,4733.750,-4051.250,-2511.250,22.727,-11,3628,16060,541,-463,-287,-582,0,0
6566225846,-0.610,219.966,978.623,4707.500,-4016.250,-2485.000,22.730,-10,3606,16043,538,-459,-284,-581,0,0
6566235254,-2.013,220.454,979.111,4742.500,-4033.750,-2476.250,22.730,-33,3614,16051,542,-461,-283,-581,0,0
6566244667,-1.769,220.332,978.867,4777.500,-4042.500,-2458.750,22.723,-29,3612,16047,546,-462,-281,-583,0,0
6566254078,-2.196,220.759,978.806,4777.500,-4025.000,-2415.000,22.723,-36,3619,16046,546,-460,-276,-583,0,0
6566263483,-0.976,220.210,980.087,4760.000,-4007.500,-2458.750,22.699,-16,3610,16067,544,-458,-281,-589,0,0
6566272891,-1.708,220.820,978.684,4733.750,-3990.000,-2476.250,22.699,-28,3620,16044,541,-456,-283,-589,0,0
6566282305,-1.647,220.759,979.416,4768.750,-4051.250,-2458.750,22.711,-27,3619,16056,545,-463,-281,-586,0,0
6566291710,-0.732,219.478,979.294,4760.000,-3990.000,-2450.000,22.711,-12,3598,16054,544,-456,-280,-586,0,0
6566301118,-1.342,220.088,977.891,4760.000,-4033.750,-2476.250,22.695,-22,3608,16031,544,-461,-283,-590,0,0
6566310531,-0.854,219.844,979.599,4777.500,-4016.250,-2432.500,22.695,-14,3604,16059,546,-459,-278,-590,0,0
6566319937,-0.732,220.881,980.941,4786.250,-4016.250,-2458.750,22.695,-12,3621,16081,547,-459,-281,-590,0,0
6566329348,-0.549,219.539,979.965,4760.000,-4042.500,-2467.500,22.695,-9,3599,16065,544,-462,-282,-590,0,0
6566338756,-0.793,219.600,978.440,4768.750,-4033.750,-2476.250,22.734,-13,3600,16040,545,-461,-283,-580,0,0
6566348163,-2.013,219.661,977.891,4777.500,-3998.750,-2476.250,22.734,-33,3601,16031,546,-457,-283,-580,0,0
6566357575,-2.135,219.905,979.233,4733.750,-4016.250,-2467.500,22.727,-35,3605,16053,541,-459,-282,-582,0,0
6566366987,-2.440,220.881,980.392,4725.000,-4025.000,-2458.750,22.727,-40,3621,16072,540,-460,-281,-582,0,0
6566376392,-1.403,220.881,978.013,4690.000,-3981.250,-2485.000,22.699,-23,3621,16033,536,-455,-284,-589,0,0
6566385801,-1.708,219.905,978.745,4733.750,-4042.500,-2485.000,22.699,-28,3605,16045,541,-462,-284,-589,0,0
6566395213,-1.281,220.515,978.867,4751.250,-4051.250,-2458.750,22.715,-21,3615,16047,543,-463,-281,-585,0,0
6566404618,-0.610,221.186,979.355,4760.000,-4016.250,-2458.750,22.715,-10,3626,16055,544,-459,-281,-585,0,0
6566414032,0.122,221.003,979.599,4795.000,-4007.500,-2467.500,22.742,2,3623,16059,548,-458,-282,-578,0,0
6566423439,-0.671,219.905,978.928,4760.000,-4025.000,-2485.000,22.742,-11,3605,16048,544,-460,-284,-578,0,0
6566432844,-1.952,220.027,978.867,4760.000,-4025.000,-2485.000,22.727,-32,3607,16047,544,-460,-284,-582,0,0
6566442256,-2.928,220.210,979.782,4742.500,-4007.500,-2467.500,22.727,-48,3610,16062,542,-458,-282,-582,0,0
6566451662,-2.562,219.661,979.843,4768.750,-4025.000,-2467.500,22.703,-42,3601,16063,545,-460,-282,-588,0,0
6566461077,-1.769,221.308,981.002,4742.500,-4016.250,-2458.750,22.703,-29,3628,16082,542,-459,-281,-588,0,0
6566470482,-1.098,220.515,980.270,4725.000,-4051.250,-2450.000,22.672,-18,3615,16070,540,-463,-280,-596,0,0
6566479890,-0.732,219.356,976.976,4803.750,-4033.750,-2511.250,22.672,-12,3596,16016,549,-461,-287,-596,0,0
6566489304,-0.610,220.698,980.453,4760.000,-4033.750,-2502.500,22.680,-10,3618,16073,544,-461,-286,-594,0,0
6566498710,-0.244,221.003,982.649,4733.750,-4042.500,-2458.750,22.680,-4,3623,16109,541,-462,-281,-594,0,0
6566508117,-0.366,218.807,978.501,4716.250,-4033.750,-2493.750,22.734,-6,3587,16041,539,-461,-285,-580,0,0
6566517531,-0.549,219.539,978.379,4786.250,-4042.500,-2502.500,22.734,-9,3599,16039,547,-462,-286,-580,0,0
6566526938,-0.671,220.820,980.575,4786.250,-4042.500,-2485.000,22.727,-11,3620,16075,547,-462,-284,-582,0,0
6566536349,-1.891,220.820,978.074,4760.000,-4042.500,-2485.000,22.727,-31,3620,16034,544,-462,-284,-582,0,0
6566545758,-1.342,221.003,978.562,4760.000,-3998.750,-2493.750,22.680,-22,3623,16042,544,-457,-285,-594,0,0
6566555164,-1.586,220.515,979.111,4707.500,-4007.500,-2502.500,22.680,-26,3615,16051,538,-458,-286,-594,0,0
6566564577,-1.952,219.783,976.671,4760.000,-4025.000,-2493.750,22.711,-32,3603,16011,544,-460,-285,-586,0,0
6566573983,-1.769,221.491,980.453,4777.500,-4051.250,-2493.750,22.711,-29,3631,16073,546,-463,-285,-586,0,0
6566583390,-1.342,220.515,978.867,4690.000,-4016.250,-2423.750,22.688,-22,3615,16047,536,-459,-277,-592,0,0
6566592802,-0.305,219.783,977.830,4812.500,-4007.500,-2467.500,22.688,-5,3603,16030,550,-458,-282,-592,0,0
6566602206,-0.061,219.966,980.697,4777.500,-3998.750,-2476.250,22.699,-1,3606,16077,546,-457,-283,-589,0,0
6566611620,-0.793,219.600,979.416,4742.500,-3998.750,-2467.500,22.699,-13,3600,16056,542,-457,-282,-589,0,0
6566621027,-0.854,219.905,981.307,4803.750,-4042.500,-2441.250,22.727,-14,3605,16087,549,-462,-279,-582,0,0
6566630440,-0.854,219.295,980.209,4777.500,-4033.750,-2485.000,22.727,-14,3595,16069,546,-461,-284,-582,0,0
6566639845,-2.074,220.515,979.965,4751.250,-4025.000,-2467.500,22.656,-34,3615,16065,543,-460,-282,-600,0,0
6566649257,-1.281,221.613,978.379,4742.500,-4016.250,-2432.500,22.656,-21,3633,16039,542,-459,-278,-600,0,0
6566658664,-1.525,220.942,978.135,4795.000,-4025.000,-2493.750,22.691,-25,3622,16035,548,-460,-285,-591,0,0
6566668071,-1.342,219.722,978.074,4777.500,-4033.750,-2493.750,22.691,-22,3602,16034,546,-461,-285,-591,0,0
6566677485,-1.098,221.735,979.172,4751.250,-3972.500,-2485.000,22.699,-18,3635,16052,543,-454,-284,-589,0,0
6566686892,-0.427,220.820,979.660,4760.000,-4016.250,-2467.500,22.699,-7,3620,16060,544,-459,-282,-589,0,0
6566696298,-1.037,219.722,980.697,4733.750,-4025.000,-2476.250,22.648,-17,3602,16077,541,-460,-283,-602,0,0
6566705712,-0.488,220.332,980.453,4742.500,-4016.250,-2476.250,22.648,-8,3612,16073,542,-459,-283,-602,0,0
6566715120,-1.037,219.844,978.501,4733.750,-3990.000,-2476.250,22.730,-17,3604,16041,541,-456,-283,-581,0,0
6566724525,-1.159,220.637,981.795,4786.250,-3998.750,-2485.000,22.730,-19,3617,16095,547,-457,-284,-581,0,0
6566733933,-0.976,221.064,980.392,4742.500,-4051.250,-2493.750,22.695,-16,3624,16072,542,-463,-285,-590,0,0
6566743347,-0.122,220.637,978.257,4742.500,-4007.500,-2493.750,22.695,-2,3617,16037,542,-458,-285,-590,0,0
6566752753,-2.074,220.332,978.928,4768.750,-4016.250,-2458.750,22.688,-34,3612,16048,545,-459,-281,-592,0,0
6566762161,-1.769,220.515,978.501,4751.250,-4042.500,-2476.250,22.688,-29,3615,16041,543,-462,-283,-592,0,0
6566771575,-2.745,220.515,979.721,4742.500,-4025.000,-2476.250,22.699,-45,3615,16061,542,-460,-283,-589,0,0
6566780981,-0.915,219.783,977.952,4760.000,-4042.500,-2467.500,22.699,-15,3603,16032,544,-462,-282,-589,0,0
6566790389,-2.013,220.576,979.538,4751.250,-4042.500,-2502.500,22.695,-33,3616,16058,543,-462,-286,-590,0,0
6566799796,-1.647,220.332,979.050,4795.000,-4025.000,-2476.250,22.695,-27,3612,16050,548,-460,-283,-590,0,0
6566809211,-0.671,219.539,979.172,4795.000,-4016.250,-2441.250,22.695,-11,3599,16052,548,-459,-279,-590,0,0
6566818617,0.366,219.173,980.758,4803.750,-4033.750,-2432.500,22.695,6,3593,16078,549,-461,-278,-590,0,0
6566828024,-0.305,220.759,980.148,4786.250,-4042.500,-2441.250,22.703,-5,3619,16068,547,-462,-279,-588,0,0
6566837439,-0.854,220.027,980.453,4768.750,-4007.500,-2458.750,22.703,-14,3607,16073,545,-458,-281,-588,0,0
6566846846,-1.098,220.820,979.904,4768.750,-3998.750,-2485.000,22.730,-18,3620,16064,545,-457,-284,-581,0,0
6566856253,-1.281,220.698,980.392,4751.250,-3998.750,-2467.500,22.730,-21,3618,16072,543,-457,-282,-581,0,0
6566865661,-1.525,221.308,980.453,4742.500,-4007.500,-2476.250,22.734,-25,3628,16073,542,-458,-283,-580,0,0
6566875075,-1.586,219.661,979.660,4795.000,-3990.000,-2493.750,22.734,-26,3601,16060,548,-456,-285,-580,0,0
6566884483,-2.440,220.637,979.782,4707.500,-3998.750,-2476.250,22.723,-40,3617,16062,538,-457,-283,-583,0,0
6566893891,-1.403,221.064,979.477,4716.250,-4033.750,-2476.250,22.723,-23,3624,16057,539,-461,-283,-583,0,0
6566903298,-0.488,220.576,979.965,4725.000,-4042.500,-2467.500,22.719,-8,3616,16065,540,-462,-282,-584,0,0
6566912711,-0.793,221.003,980.758,4751.250,-4042.500,-2476.250,22.719,-13,3623,16078,543,-462,-283,-584,0,0
6566922118,-0.427,220.271,979.355,4768.750,-4025.000,-2467.500,22.723,-7,3611,16055,545,-460,-282,-583,0,0
6566931525,-0.366,219.295,979.782,4725.000,-4042.500,-2493.750,22.723,-6,3595,16062,540,-462,-285,-583,0,0
6566940932,-2.074,219.844,979.904,4751.250,-4033.750,-2485.000,22.684,-34,3604,16064,543,-461,-284,-593,0,0
6566950347,-1.464,220.393,979.294,4716.250,-4051.250,-2476.250,22.684,-24,3613,16054,539,-463,-283,-593,0,0
6566959754,-1.525,219.722,979.477,4716.250,-4016.250,-2476.250,22.699,-25,3602,16057,539,-459,-283,-589,0,0
6566969161,-1.647,219.905,979.599,4725.000,-4033.750,-2458.750,22.699,-27,3605,16059,540,-461,-281,-589,0,0
6566978568,-1.037,220.210,979.294,4768.750,-4033.750,-2493.750,22.672,-17,3610,16054,545,-461,-285,-596,0,0
6566987981,-1.098,221.430,979.355,4760.000,-4025.000,-2458.750,22.672,-18,3630,16055,544,-460,-281,-596,0,0
6566997390,-1.708,220.271,978.501,4681.250,-4033.750,-2450.000,22.734,-28,3611,16041,535,-461,-280,-580,0,0
6567006797,-1.159,220.393,980.026,4698.750,-4025.000,-2458.750,22.734,-19,3613,16066,537,-460,-281,-580,0,0
6567016204,-0.610,220.698,979.416,4742.500,-4016.250,-2485.000,22.684,-10,3618,16056,542,-459,-284,-593,0,0
6567025618,-1.403,220.027,979.904,4742.500,-4042.500,-2493.750,22.684,-23,3607,16064,542,-462,-285,-593,0,0
6567035024,-1.525,219.661,979.233,4751.250,-4007.500,-2485.000,22.727,-25,3601,16053,543,-458,-284,-582,0,0
6567044431,-1.159,220.210,979.660,4760.000,-3998.750,-2485.000,22.727,-19,3610,16060,544,-457,-284,-582,0,0
6567053845,-0.732,220.088,979.233,4760.000,-4025.000,-2485.000,22.699,-12,3608,16053,544,-460,-284,-589,0,0
6567063251,-2.013,220.576,980.758,4777.500,-4007.500,-2476.250,22.699,-33,3616,16078,546,-458,-283,-589,0,0
6567072659,-0.915,220.088,978.745,4768.750,-4025.000,-2467.500,22.664,-15,3608,16045,545,-460,-282,-598,0,0
6567082073,-1.159,220.393,978.745,4742.500,-4042.500,-2493.750,22.664,-19,3613,16045,542,-462,-285,-598,0,0
6567091480,-1.464,220.576,978.074,4760.000,-4042.500,-2511.250,22.746,-24,3616,16034,544,-462,-287,-577,0,0
6567100887,-0.427,220.637,978.501,4707.500,-4060.000,-2502.500,22.746,-7,3617,16041,538,-464,-286,-577,0,0
6567110301,-0.427,219.966,978.867,4698.750,-4051.250,-2493.750,22.715,-7,3606,16047,537,-463,-285,-585,0,0
6567119709,-1.464,220.271,979.843,4742.500,-4051.250,-2476.250,22.715,-24,3611,16063,542,-463,-283,-585,0,0
6567129116,-1.464,220.027,979.843,4725.000,-4033.750,-2485.000,22.727,-24,3607,16063,540,-461,-284,-582,0,0
6567138528,-1.586,219.905,979.111,4733.750,-4016.250,-2450.000,22.727,-26,3605,16051,541,-459,-280,-582,0,0
6567147936,-1.586,220.393,980.209,4751.250,-4033.750,-2432.500,22.684,-26,3613,16069,543,-461,-278,-593,0,0
6567157343,-1.037,220.088,980.148,4760.000,-4042.500,-2467.500,22.684,-17,3608,16068,544,-462,-282,-593,0,0
6567166751,-0.793,220.515,978.074,4795.000,-4060.000,-2485.000,22.723,-13,3615,16034,548,-464,-284,-583,0,0
6567176158,-0.549,219.966,979.172,4742.500,-4033.750,-2458.750,22.723,-9,3606,16052,542,-461,-281,-583,0,0
6567185573,-1.769,220.515,979.538,4716.250,-3998.750,-2458.750,22.684,-29,3615,16058,539,-457,-281,-593,0,0
6567194981,-1.220,220.393,978.501,4768.750,-4051.250,-2493.750,22.684,-20,3613,16041,545,-463,-285,-593,0,0
6567204389,-0.976,221.125,980.270,4768.750,-4016.250,-2458.750,22.672,-16,3625,16070,545,-459,-281,-596,0,0
6567213797,-1.098,220.515,980.026,4760.000,-4025.000,-2502.500,22.672,-18,3615,16066,544,-460,-286,-596,0,0
6567223204,-1.952,220.515,979.416,4760.000,-4025.000,-2476.250,22.699,-32,3615,16056,544,-460,-283,-589,0,0
6567232612,-0.427,220.332,977.586,4733.750,-4042.500,-2476.250,22.699,-7,3612,16026,541,-462,-283,-589,0,0
6567242025,-1.098,220.393,982.405,4786.250,-3990.000,-2476.250,22.664,-18,3613,16105,547,-456,-283,-598,0,0
6567251432,-1.098,220.149,980.941,4707.500,-3955.000,-2476.250,22.664,-18,3609,16081,538,-452,-283,-598,0,0
6567260839,-0.854,220.332,976.000,4751.250,-4042.500,-2467.500,22.730,-14,3612,16000,543,-462,-282,-581,0,0
6567270252,-1.342,221.186,981.002,4742.500,-4121.250,-2450.000,22.730,-22,3626,16082,542,-471,-280,-581,0,0
6567279659,-1.098,221.064,979.538,4742.500,-4051.250,-2476.250,22.715,-18,3624,16058,542,-463,-283,-585,0,0
6567289067,-0.305,220.942,979.294,4733.750,-4007.500,-2476.250,22.715,-5,3622,16054,541,-458,-283,-585,0,0
6567298482,-1.403,220.698,980.453,4716.250,-4042.500,-2476.250,22.699,-23,3618,16073,539,-462,-283,-589,0,0
6567307889,-1.525,220.332,979.050,4716.250,-4007.500,-2485.000,22.699,-25,3612,16050,539,-458,-284,-589,0,0
6567317294,-1.952,220.332,980.697,4672.500,-4042.500,-2485.000,22.723,-32,3612,16077,534,-462,-284,-583,0,0
6567326709,-1.586,221.186,979.416,4760.000,-4033.750,-2450.000,22.723,-26,3626,16056,544,-461,-280,-583,0,0
6567336116,-1.037,220.698,978.501,4768.750,-4016.250,-2458.750,22.691,-17,3618,16041,545,-459,-281,-591,0,0
6567345522,-0.305,220.332,979.233,4812.500,-4025.000,-2441.250,22.691,-5,3612,16053,550,-460,-279,-591,0,0
6567354930,-0.122,219.661,980.941,4786.250,-4033.750,-2458.750,22.645,-2,3601,16081,547,-461,-281,-603,0,0
6567364343,-0.305,220.332,979.233,4795.000,-4033.750,-2476.250,22.645,-5,3612,16053,548,-461,-283,-603,0,0
6567373751,-0.549,220.576,979.355,4812.500,-4033.750,-2485.000,22.715,-9,3616,16055,550,-461,-284,-585,0,0
6567383159,-1.220,220.454,981.063,4751.250,-4016.250,-2485.000,22.715,-20,3614,16083,543,-459,-284,-585,0,0
6567392566,-1.281,219.661,979.721,4795.000,-3998.750,-2502.500,22.648,-21,3601,16061,548,-457,-286,-602,0,0
6567401981,-2.379,220.088,977.708,4768.750,-3981.250,-2467.500,22.648,-39,3608,16028,545,-455,-282,-602,0,0
6567411388,-3.233,220.454,979.965,4760.000,-3990.000,-2476.250,22.711,-53,3614,16065,544,-456,-283,-586,0,0
6567420795,-2.318,219.783,979.477,4751.250,-4007.500,-2493.750,22.711,-38,3603,16057,543,-458,-285,-586,0,0
6567430201,-1.220,220.698,978.318,4690.000,-4016.250,-2467.500,22.719,-20,3618,16038,536,-459,-282,-584,0,0
6567439616,-0.915,220.637,977.830,4698.750,-4025.000,-2441.250,22.719,-15,3617,16030,537,-460,-279,-584,0,0
6567449023,-1.769,219.905,981.063,4751.250,-4051.250,-2476.250,22.695,-29,3605,16083,543,-463,-283,-590,0,0
6567458429,-0.183,219.905,981.734,4698.750,-4033.750,-2450.000,22.695,-3,3605,16094,537,-461,-280,-590,0,0
6567467843,-0.488,220.332,978.440,4768.750,-4025.000,-2485.000,22.691,-8,3612,16040,545,-460,-284,-591,0,0
6567477250,-0.061,220.088,979.050,4803.750,-4033.750,-2511.250,22.691,-1,3608,16050,549,-461,-287,-591,0,0
6567486656,-0.549,220.210,980.209,4751.250,-4016.250,-2476.250,22.699,-9,3610,16069,543,-459,-283,-589,0,0
6567496071,-1.159,219.478,978.928,4751.250,-4016.250,-2458.750,22.699,-19,3598,16048,543,-459,-281,-589,0,0
6567505478,-2.989,220.576,977.830,4760.000,-4007.500,-2476.250,22.715,-49,3616,16030,544,-458,-283,-585,0,0
6567514885,-3.538,220.942,979.965,4733.750,-4016.250,-2476.250,22.715,-58,3622,16065,541,-459,-283,-585,0,0
6567524292,-2.257,219.783,977.708,4707.500,-4086.250,-2467.500,22.668,-37,3603,16028,538,-467,-282,-597,0,0
6567533706,-1.098,221.003,979.416,4725.000,-4025.000,-2485.000,22.668,-18,3623,16056,540,-460,-284,-597,0,0
6567543113,-0.366,220.637,980.087,4733.750,-4033.750,-2458.750,22.719,-6,3617,16067,541,-461,-281,-584,0,0
6567552519,1.281,219.539,979.843,4768.750,-4025.000,-2432.500,22.719,21,3599,16063,545,-460,-278,-584,0,0
6567561934,-1.464,221.003,982.344,4707.500,-4025.000,-2511.250,22.730,-24,3623,16104,538,-460,-287,-581,0,0
6567571340,-1.098,219.905,980.209,4725.000,-3981.250,-2528.750,22.730,-18,3605,16069,540,-455,-289,-581,0,0
6567580748,-0.610,220.332,978.318,4847.500,-3998.750,-2493.750,22.695,-10,3612,16038,554,-457,-285,-590,0,0
6567590161,-1.891,218.990,978.135,4786.250,-3963.750,-2458.750,22.695,-31,3590,16035,547,-453,-281,-590,0,0
6567599569,-3.050,222.528,981.490,4830.000,-3998.750,-2493.750,22.738,-50,3648,16090,552,-457,-285,-579,0,0
6567608975,-3.233,219.600,978.379,4725.000,-4016.250,-2467.500,22.738,-53,3600,16039,540,-459,-282,-579,0,0
6567618382,-1.708,219.295,976.793,4803.750,-4051.250,-2441.250,22.688,-28,3595,16013,549,-463,-279,-592,0,0
6567627797,-1.098,221.674,979.782,4812.500,-4025.000,-2450.000,22.688,-18,3634,16062,550,-460,-280,-592,0,0
6567637204,-0.793,220.820,980.575,4733.750,-4016.250,-2502.500,22.715,-13,3620,16075,541,-459,-286,-585,0,0
6567646612,-0.183,219.234,979.233,4698.750,-4007.500,-2467.500,22.715,-3,3594,16053,537,-458,-282,-585,0,0
6567656025,-0.671,220.454,978.745,4777.500,-4016.250,-2476.250,22.711,-11,3614,16045,546,-459,-283,-586,0,0
6567665432,-1.159,220.881,982.466,4725.000,-4033.750,-2493.750,22.711,-19,3621,16106,540,-461,-285,-586,0,0
6567674839,-1.647,219.173,979.843,4725.000,-4042.500,-2493.750,22.699,-27,3593,16063,540,-462,-285,-589,0,0
6567684252,-1.464,220.027,979.172,4733.750,-4007.500,-2476.250,22.699,-24,3607,16052,541,-458,-283,-589,0,0
6567693659,-1.708,221.003,980.636,4751.250,-4042.500,-2458.750,22.711,-28,3623,16076,543,-462,-281,-586,0,0
6567703067,-1.220,220.637,978.501,4751.250,-4025.000,-2493.750,22.711,-20,3617,16041,543,-460,-285,-586,0,0
6567712474,-1.952,219.234,977.159,4777.500,-3990.000,-2476.250,22.684,-32,3594,16019,546,-456,-283,-593,0,0
6567721882,-1.647,221.613,979.965,4777.500,-4051.250,-2485.000,22.684,-27,3633,16065,546,-463,-284,-593,0,0
6567731296,-0.061,221.003,981.002,4733.750,-4051.250,-2467.500,22.699,-1,3623,16082,541,-463,-282,-589,0,0
6567740702,-0.610,220.393,979.599,4716.250,-4016.250,-2467.500,22.699,-10,3613,16059,539,-459,-282,-589,0,0
6567750109,-0.488,219.722,977.281,4707.500,-4016.250,-2476.250,22.707,-8,3602,16021,538,-459,-283,-587,0,0
6567759522,-1.525,219.783,981.368,4768.750,-3990.000,-2493.750,22.707,-25,3603,16088,545,-456,-285,-587,0,0
6567768930,-0.671,219.600,983.137,4768.750,-4042.500,-2450.000,22.719,-11,3600,16117,545,-462,-280,-584,0,0
6567778337,-1.037,219.173,977.525,4751.250,-4068.750,-2458.750,22.719,-17,3593,16025,543,-465,-281,-584,0,0
6567787751,-1.098,221.796,979.538,4777.500,-3998.750,-2458.750,22.688,-18,3636,16058,546,-457,-281,-592,0,0
6567797159,-2.196,220.881,980.148,4733.750,-3990.000,-2476.250,22.688,-36,3621,16068,541,-456,-283,-592,0,0
6567806566,-0.854,219.478,977.281,4742.500,-3990.000,-2458.750,22.727,-14,3598,16021,542,-456,-281,-582,0,0
6567815973,-1.037,221.186,978.501,4768.750,-4007.500,-2441.250,22.727,-17,3626,16041,545,-458,-279,-582,0,0
