# STEVAL-MKI229A (LSM6DSO16IS) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],temp[LSB],int_1,int_2
6764033025,860.832,390.034,381.921,4165.000,-3885.000,-2537.500,23.168,14112,6394,6261,476,-444,-290,-469,0,0
6764042440,857.965,383.019,385.459,3771.250,-3246.250,-2467.500,23.172,14065,6279,6319,431,-371,-282,-468,0,0
6764051845,853.024,380.762,391.254,3561.250,-2861.250,-2738.750,23.172,13984,6242,6414,407,-327,-313,-468,0,0
6764061258,849.120,384.910,397.415,3640.000,-2852.500,-2905.000,23.168,13920,6310,6515,416,-326,-332,-469,0,0
6764070666,849.547,387.716,397.720,4156.250,-3141.250,-2756.250,23.168,13927,6356,6520,475,-359,-315,-469,0,0
6764080071,851.133,385.032,396.561,4515.000,-3386.250,-2642.500,23.172,13953,6312,6501,516,-387,-302,-468,0,0
6764089484,851.377,387.228,397.964,4410.000,-3298.750,-2800.000,23.172,13957,6348,6524,504,-377,-320,-468,0,0
6764098892,847.412,387.838,399.672,4427.500,-3185.000,-2896.250,23.156,13892,6358,6552,506,-364,-331,-472,0,0
6764108305,840.519,388.692,400.099,4716.250,-3211.250,-2747.500,23.156,13779,6372,6559,539,-367,-314,-472,0,0
6764117711,838.933,388.326,402.600,4760.000,-3526.250,-2476.250,23.160,13753,6366,6600,544,-403,-283,-471,0,0
6764127119,843.630,387.289,403.698,4996.250,-3972.500,-2100.000,23.160,13830,6349,6618,571,-454,-240,-471,0,0
6764136532,851.255,383.446,401.685,5556.250,-4453.750,-1968.750,23.176,13955,6286,6585,635,-509,-225,-467,0,0
6764145938,855.647,383.507,394.060,6090.000,-4751.250,-2222.500,23.176,14027,6287,6460,696,-543,-254,-467,0,0
6764155346,859.185,388.509,388.204,5923.750,-4698.750,-2572.500,23.137,14085,6369,6364,677,-537,-294,-477,0,0
6764164753,858.148,387.899,385.276,5521.250,-4182.500,-2782.500,23.137,14068,6359,6316,631,-478,-318,-477,0,0
6764174167,851.133,386.435,383.812,5110.000,-3552.500,-2896.250,23.176,13953,6335,6292,584,-406,-331,-467,0,0
6764183574,848.571,389.058,383.751,4830.000,-3185.000,-2966.250,23.176,13911,6378,6291,552,-364,-339,-467,0,0
6764192982,852.170,393.267,384.239,4593.750,-3080.000,-2808.750,23.164,13970,6447,6299,525,-352,-321,-470,0,0
6764202395,857.599,389.241,385.215,4112.500,-2695.000,-2581.250,23.164,14059,6381,6315,470,-308,-295,-470,0,0
6764211802,852.780,382.775,386.801,3578.750,-1907.500,-2703.750,23.176,13980,6275,6341,409,-218,-309,-467,0,0
6764221209,845.216,388.875,393.694,3071.250,-1338.750,-3018.750,23.176,13856,6375,6454,351,-153,-345,-467,0,0
6764230624,846.558,389.546,403.393,2660.000,-1373.750,-2686.250,23.168,13878,6386,6613,304,-157,-307,-469,0,0
6764240029,849.303,376.919,407.968,3325.000,-1575.000,-2222.500,23.168,13923,6179,6688,380,-180,-254,-469,0,0
6764249436,849.486,375.333,409.310,4392.500,-2047.500,-2432.500,23.164,13926,6153,6710,502,-234,-278,-470,0,0
6764258851,850.523,384.422,410.225,4935.000,-2747.500,-2940.000,23.164,13943,6302,6725,564,-314,-336,-470,0,0
6764268257,847.717,387.472,407.175,5363.750,-3570.000,-2922.500,23.156,13897,6352,6675,613,-408,-334,-472,0,0
6764277665,847.351,382.470,393.755,6151.250,-4261.250,-2668.750,23.156,13891,6270,6455,703,-487,-305,-472,0,0
6764287079,844.179,385.764,384.971,6483.750,-4182.500,-2773.750,23.152,13839,6324,6311,741,-478,-317,-473,0,0
6764296486,848.266,396.866,384.117,5652.500,-3815.000,-2896.250,23.152,13906,6506,6297,646,-436,-331,-473,0,0
6764305893,857.111,395.158,384.483,4803.750,-3596.250,-2493.750,23.129,14051,6478,6303,549,-411,-285,-479,0,0
6764315300,864.431,382.897,385.581,4287.500,-2983.750,-2388.750,23.129,14171,6277,6321,490,-341,-273,-479,0,0
6764324716,862.540,380.335,391.071,3683.750,-2152.500,-3132.500,23.191,14140,6235,6411,421,-246,-358,-463,0,0
6764334122,855.586,388.204,399.245,3027.500,-1776.250,-3885.000,23.191,14026,6364,6545,346,-203,-444,-463,0,0
6764343531,847.534,387.289,404.186,3088.750,-1872.500,-3885.000,23.145,13894,6349,6626,353,-214,-444,-475,0,0
6764352937,836.737,383.873,402.112,3640.000,-2126.250,-3622.500,23.145,13717,6293,6592,416,-243,-414,-475,0,0
6764362350,833.687,391.986,404.308,3788.750,-2581.250,-3517.500,23.176,13667,6426,6628,433,-295,-402,-467,0,0
6764371759,836.310,396.195,404.552,3841.250,-3228.750,-2983.750,23.176,13710,6495,6632,439,-369,-341,-467,0,0
6764381164,842.166,388.814,403.515,4033.750,-3622.500,-2345.000,23.172,13806,6374,6615,461,-414,-268,-468,0,0
6764390577,843.630,381.067,403.881,3972.500,-3806.250,-2380.000,23.172,13830,6247,6621,454,-435,-272,-468,0,0
6764399985,843.203,386.801,408.578,4007.500,-3990.000,-2651.250,23.156,13823,6341,6698,458,-456,-303,-472,0,0
6764409397,847.351,389.119,410.164,4270.000,-4313.750,-2353.750,23.156,13891,6379,6724,488,-493,-269,-472,0,0
6764418805,848.754,381.494,405.772,4978.750,-4471.250,-2065.000,23.164,13914,6254,6652,569,-511,-236,-470,0,0
6764428212,848.449,383.873,400.343,5302.500,-4322.500,-2257.500,23.164,13909,6293,6563,606,-494,-258,-470,0,0
6764437625,849.730,396.439,402.844,4882.500,-3972.500,-2380.000,23.168,13930,6499,6604,558,-454,-272,-469,0,0
6764447032,849.669,394.975,405.650,4576.250,-3543.750,-2178.750,23.168,13929,6475,6650,523,-405,-249,-469,0,0
6764456440,843.081,387.167,408.700,4838.750,-3272.500,-2170.000,23.164,13821,6347,6700,553,-374,-248,-470,0,0
6764465846,839.787,388.082,408.334,5197.500,-3508.750,-2511.250,23.164,13767,6362,6694,594,-401,-287,-470,0,0
6764475261,839.360,393.084,408.456,5565.000,-4200.000,-2668.750,23.180,13760,6444,6696,636,-480,-305,-466,0,0
6764484667,841.922,389.119,403.210,5880.000,-4996.250,-2502.500,23.180,13802,6379,6610,672,-571,-286,-466,0,0
6764494075,840.397,384.971,396.744,5985.000,-5363.750,-2205.000,23.164,13777,6311,6504,684,-613,-252,-470,0,0
6764503482,845.704,385.520,393.755,5950.000,-5258.750,-1802.500,23.164,13864,6320,6455,680,-601,-206,-470,0,0
6764512897,855.586,382.653,394.182,5967.500,-5110.000,-1505.000,23.164,14026,6273,6462,682,-584,-172,-470,0,0
6764522304,862.479,379.176,389.058,6081.250,-4908.750,-1522.500,23.164,14139,6216,6378,695,-561,-174,-470,0,0
6764531717,860.039,381.067,388.143,5836.250,-4348.750,-1995.000,23.188,14099,6247,6363,667,-497,-228,-464,0,0
6764541122,857.172,386.130,389.729,5451.250,-3972.500,-2310.000,23.188,14052,6330,6389,623,-454,-264,-464,0,0
6764550531,856.928,384.788,391.193,5162.500,-3753.750,-2283.750,23.145,14048,6308,6413,590,-429,-261,-475,0,0
6764559944,853.878,379.664,389.851,4917.500,-3587.500,-2257.500,23.145,13998,6224,6391,562,-410,-258,-475,0,0
6764569350,849.059,384.422,392.047,4523.750,-3307.500,-2537.500,23.172,13919,6302,6427,517,-378,-290,-468,0,0
6764578759,854.000,388.509,401.563,4112.500,-3290.000,-2555.000,23.172,14000,6369,6583,470,-376,-292,-468,0,0
6764588171,856.989,379.481,402.783,4208.750,-3587.500,-2353.750,23.203,14049,6221,6603,481,-410,-269,-460,0,0
6764597578,854.732,372.283,400.282,4996.250,-3788.750,-2598.750,23.203,14012,6103,6562,571,-433,-297,-460,0,0
6764606986,849.608,381.921,398.391,5215.000,-3771.250,-3211.250,23.184,13928,6261,6531,596,-431,-367,-465,0,0
6764616399,847.412,395.951,398.147,4935.000,-3648.750,-3272.500,23.184,13892,6491,6527,564,-417,-374,-465,0,0
6764625805,846.070,394.548,401.746,4760.000,-3237.500,-2870.000,23.164,13870,6468,6586,544,-370,-328,-470,0,0
6764635212,844.362,385.276,405.711,4987.500,-2808.750,-2485.000,23.164,13842,6316,6651,570,-321,-284,-470,0,0
6764644625,837.652,383.629,405.833,5468.750,-2896.250,-2642.500,23.148,13732,6289,6653,625,-331,-302,-474,0,0
6764654032,835.883,392.413,405.406,5906.250,-3631.250,-2756.250,23.148,13703,6433,6646,675,-415,-315,-474,0,0
6764663439,849.791,391.864,401.258,6107.500,-4611.250,-2310.000,23.148,13931,6424,6578,698,-527,-264,-474,0,0
6764672854,860.344,381.921,390.766,6387.500,-4917.500,-2030.000,23.148,14104,6261,6406,730,-562,-232,-474,0,0
6764682262,862.479,380.396,383.324,6125.000,-4296.250,-2651.250,23.184,14139,6236,6284,700,-491,-303,-465,0,0
6764691668,860.710,387.167,385.093,5512.500,-3508.750,-3333.750,23.184,14110,6347,6313,630,-401,-381,-465,0,0
6764701075,855.830,385.215,385.947,4970.000,-3010.000,-3438.750,23.141,14030,6315,6327,568,-344,-393,-476,0,0
6764710490,849.852,380.762,385.276,4882.500,-2940.000,-3535.000,23.141,13932,6242,6316,558,-336,-404,-476,0,0
6764719897,848.144,384.727,385.703,4418.750,-2721.250,-3701.250,23.188,13904,6307,6323,505,-311,-423,-464,0,0
6764729304,848.815,390.705,390.522,3946.250,-2266.250,-3517.500,23.188,13915,6405,6402,451,-259,-402,-464,0,0
6764738718,850.706,389.546,396.500,3430.000,-1750.000,-3071.250,23.176,13946,6386,6500,392,-200,-351,-467,0,0
6764748126,852.353,385.581,405.467,3141.250,-1216.250,-2931.250,23.176,13973,6321,6647,359,-139,-335,-467,0,0
6764757533,847.107,385.032,413.641,3272.500,-866.250,-3263.750,23.164,13887,6312,6781,374,-99,-373,-470,0,0
6764766939,843.203,392.108,420.839,3596.250,-1102.500,-3727.500,23.164,13823,6428,6899,411,-126,-426,-470,0,0
6764776354,837.713,394.670,422.669,4567.500,-1820.000,-3727.500,23.156,13733,6470,6929,522,-208,-426,-472,0,0
6764785762,832.467,391.742,416.081,5757.500,-2590.000,-3622.500,23.156,13647,6422,6821,658,-296,-414,-472,0,0
6764795169,824.598,399.855,408.822,6326.250,-3325.000,-3710.000,23.188,13518,6555,6702,723,-380,-424,-464,0,0
6764804582,832.528,406.504,406.626,5897.500,-3902.500,-3438.750,23.188,13648,6664,6666,674,-446,-393,-464,0,0
6764813990,838.750,392.352,403.088,5967.500,-4033.750,-2668.750,23.160,13750,6432,6608,682,-461,-305,-471,0,0
6764823397,835.700,385.703,399.916,6177.500,-4147.500,-2563.750,23.160,13700,6323,6556,706,-474,-293,-471,0,0
6764832805,844.606,390.400,400.770,5836.250,-4611.250,-2686.250,23.203,13846,6400,6570,667,-527,-307,-460,0,0
6764842219,856.623,386.801,394.731,6037.500,-4795.000,-2248.750,23.203,14043,6341,6471,690,-548,-257,-460,0,0
6764851626,859.063,376.309,389.119,6291.250,-4130.000,-2213.750,23.211,14083,6169,6379,719,-472,-253,-458,0,0
6764861032,852.902,382.409,388.875,5853.750,-2983.750,-2835.000,23.211,13982,6269,6375,669,-341,-324,-458,0,0
6764870440,847.656,393.145,395.646,5118.750,-2380.000,-3053.750,23.152,13896,6445,6486,585,-272,-349,-473,0,0
6764879854,849.913,394.609,404.186,4602.500,-2336.250,-2633.750,23.152,13933,6469,6626,526,-267,-301,-473,0,0
6764889262,854.122,382.470,407.175,4698.750,-2213.750,-2371.250,23.176,14002,6270,6675,537,-253,-271,-467,0,0
6764898668,844.118,381.433,408.151,5276.250,-2047.500,-2861.250,23.176,13838,6253,6691,603,-234,-327,-467,0,0
6764908083,838.140,397.842,412.970,5320.000,-2371.250,-3368.750,23.180,13740,6522,6770,608,-271,-385,-466,0,0
6764917490,840.397,397.842,411.811,5565.000,-2992.500,-2887.500,23.180,13777,6522,6751,636,-342,-330,-466,0,0
6764926897,833.382,388.570,404.674,6203.750,-3386.250,-2528.750,23.207,13662,6370,6634,709,-387,-289,-459,0,0
6764936305,833.443,395.585,402.112,5932.500,-3701.250,-2730.000,23.207,13663,6485,6592,678,-423,-312,-459,0,0
6764945719,837.103,400.099,405.284,5652.500,-3902.500,-2248.750,23.191,13723,6559,6644,646,-446,-257,-463,0,0
6764955126,837.225,386.191,402.661,5643.750,-4383.750,-1373.750,23.191,13725,6331,6601,645,-501,-157,-463,0,0
6764964533,841.312,379.847,397.476,5626.250,-5127.500,-1286.250,23.109,13792,6227,6516,643,-586,-147,-484,0,0
6764973946,851.133,386.313,400.709,5530.000,-5442.500,-1443.750,23.109,13953,6333,6569,632,-622,-165,-484,0,0
6764983354,859.978,387.838,397.842,5801.250,-5416.250,-1400.000,23.172,14098,6358,6522,663,-619,-160,-468,0,0
6764992762,861.930,384.788,393.389,5993.750,-5040.000,-1662.500,23.172,14130,6308,6449,685,-576,-190,-468,0,0
6765002169,855.464,385.947,392.962,5495.000,-4506.250,-2336.250,23.172,14024,6327,6442,628,-515,-267,-468,0,0
6765011583,845.033,394.243,395.463,5302.500,-4313.750,-2826.250,23.172,13853,6463,6483,606,-493,-323,-468,0,0
6765020990,839.848,399.062,395.219,5180.000,-4383.750,-2756.250,23.258,13768,6542,6479,592,-501,-315,-446,0,0
6765030397,840.580,397.476,393.084,4943.750,-4357.500,-2511.250,23.258,13780,6516,6444,565,-498,-287,-446,0,0
6765039805,838.750,397.781,395.646,4410.000,-4147.500,-2476.250,23.160,13750,6521,6486,504,-474,-283,-471,0,0
6765049220,842.166,397.781,402.661,3902.500,-4095.000,-2362.500,23.160,13806,6521,6601,446,-468,-270,-471,0,0
6765058625,846.314,386.984,406.931,4147.500,-4261.250,-2073.750,23.168,13874,6344,6671,474,-487,-237,-469,0,0
6765068039,842.837,378.383,404.308,4655.000,-4523.750,-2196.250,23.168,13817,6203,6628,532,-517,-251,-469,0,0
6765077446,842.715,385.398,402.112,5092.500,-4882.500,-2423.750,23.199,13815,6318,6592,582,-558,-277,-461,0,0
6765086854,850.401,390.461,397.903,5267.500,-5293.750,-2266.250,23.199,13941,6401,6523,602,-605,-259,-461,0,0
6765096262,856.379,385.215,394.121,5075.000,-5346.250,-1986.250,23.172,14039,6315,6461,580,-611,-227,-468,0,0
6765105669,854.915,383.080,395.463,4628.750,-4821.250,-2248.750,23.172,14015,6280,6483,529,-551,-257,-468,0,0
6765115082,846.863,388.570,399.489,4401.250,-4191.250,-2598.750,23.215,13883,6370,6549,503,-479,-297,-457,0,0
6765124490,841.983,396.073,406.138,4243.750,-3963.750,-2406.250,23.215,13803,6493,6658,485,-453,-275,-457,0,0
6765133897,844.118,394.487,413.824,4147.500,-4165.000,-2038.750,23.199,13838,6467,6784,474,-476,-233,-461,0,0
6765143311,846.680,386.130,414.922,4812.500,-4462.500,-1890.000,23.199,13880,6330,6802,550,-510,-216,-461,0,0
6765152719,844.545,381.616,410.347,6020.000,-4777.500,-2100.000,23.184,13845,6256,6727,688,-546,-240,-465,0,0
6765162126,840.153,389.302,402.478,6746.250,-5311.250,-2528.750,23.184,13773,6382,6598,771,-607,-289,-465,0,0
6765171534,843.569,399.184,395.219,6606.250,-5871.250,-2502.500,23.156,13829,6544,6479,755,-671,-286,-472,0,0
6765180947,851.987,391.132,387.960,6317.500,-5827.500,-2038.750,23.156,13967,6412,6360,722,-666,-233,-472,0,0
6765190355,852.475,382.653,384.361,6072.500,-5118.750,-2135.000,23.215,13975,6273,6301,694,-585,-244,-457,0,0
6765199762,848.266,392.962,387.716,5337.500,-4602.500,-2861.250,23.215,13906,6442,6356,610,-526,-327,-457,0,0
6765209170,853.390,398.208,393.023,4567.500,-4576.250,-2686.250,23.188,13990,6528,6443,522,-523,-307,-464,0,0
6765218583,853.695,384.971,393.450,4453.750,-4620.000,-2283.750,23.188,13995,6311,6450,509,-528,-261,-464,0,0
6765227990,844.545,379.176,391.437,4453.750,-4488.750,-2616.250,23.199,13845,6216,6417,509,-513,-299,-461,0,0
6765237404,838.872,392.962,395.646,4112.500,-4681.250,-3010.000,23.199,13752,6442,6486,470,-535,-344,-461,0,0
6765246811,844.911,398.086,397.720,3990.000,-5188.750,-2388.750,23.188,13851,6526,6520,456,-593,-273,-464,0,0
6765256218,855.647,384.727,395.890,4112.500,-5223.750,-1601.250,23.188,14027,6307,6490,470,-597,-183,-464,0,0
6765265626,853.512,379.908,396.256,4051.250,-4628.750,-2003.750,23.172,13992,6228,6496,463,-529,-229,-468,0,0
6765275040,847.107,390.522,405.345,3692.500,-4252.500,-2712.500,23.172,13887,6402,6645,422,-486,-310,-468,0,0
6765284447,847.168,395.402,411.262,3981.250,-4331.250,-2458.750,23.160,13888,6482,6742,455,-495,-281,-471,0,0
6765293854,847.900,385.032,410.042,4795.000,-4663.750,-2038.750,23.160,13900,6312,6722,548,-533,-233,-471,0,0
6765303262,843.752,384.239,404.247,5442.500,-4961.250,-2450.000,23.195,13832,6299,6627,622,-567,-280,-462,0,0
6765312676,839.665,396.195,401.258,5608.750,-5180.000,-2738.750,23.195,13765,6495,6578,641,-592,-313,-462,0,0
6765322082,842.776,399.367,398.696,5582.500,-5363.750,-2345.000,23.180,13816,6547,6536,638,-613,-268,-466,0,0
6765331496,844.362,390.888,390.827,5678.750,-5407.500,-1951.250,23.180,13842,6408,6407,649,-618,-223,-466,0,0
6765340903,844.972,389.851,389.241,5328.750,-5328.750,-2108.750,23.203,13852,6391,6381,609,-609,-241,-460,0,0
6765350311,848.876,392.108,389.607,5022.500,-5372.500,-2283.750,23.203,13916,6428,6387,574,-614,-261,-460,0,0
6765359718,853.329,388.509,386.191,5013.750,-5363.750,-2108.750,23.188,13989,6369,6331,573,-613,-241,-464,0,0
6765369130,857.477,384.300,381.982,5040.000,-4891.250,-2038.750,23.188,14057,6300,6262,576,-559,-233,-464,0,0
6765378538,861.198,384.239,383.446,4646.250,-4200.000,-2406.250,23.184,14118,6299,6286,531,-480,-275,-465,0,0
6765387944,860.527,385.276,389.302,4147.500,-3745.000,-2791.250,23.184,14107,6316,6382,474,-428,-319,-465,0,0
6765397358,854.183,384.727,389.912,4016.250,-3351.250,-3010.000,23.199,14003,6307,6392,459,-383,-344,-461,0,0
6765406766,852.780,391.254,396.012,3955.000,-3088.750,-3255.000,23.199,13980,6414,6492,452,-353,-372,-461,0,0
6765416173,854.244,393.999,404.918,3526.250,-2966.250,-3421.250,23.180,14004,6459,6638,403,-339,-391,-466,0,0
6765425581,847.961,385.520,410.652,3745.000,-2913.750,-3316.250,23.180,13901,6320,6732,428,-333,-379,-466,0,0
6765434995,832.955,386.374,410.103,4497.500,-3132.500,-3578.750,23.211,13655,6334,6723,514,-358,-409,-458,0,0
6765444403,830.942,401.929,412.055,5092.500,-3972.500,-3718.750,23.211,13622,6589,6755,582,-454,-425,-458,0,0
6765453811,840.275,399.001,406.199,5530.000,-4707.500,-2905.000,23.215,13775,6541,6659,632,-538,-332,-457,0,0
6765463218,840.092,386.801,399.184,5985.000,-4943.750,-2485.000,23.215,13772,6341,6544,684,-565,-284,-457,0,0
6765472633,842.959,391.986,401.136,5783.750,-5031.250,-2992.500,23.203,13819,6426,6576,661,-575,-342,-460,0,0
6765482040,851.194,395.707,403.698,5565.000,-5153.750,-2957.500,23.203,13954,6487,6618,636,-589,-338,-460,0,0
6765491446,846.131,386.069,401.563,6037.500,-5118.750,-2563.750,23.176,13871,6329,6583,690,-585,-293,-467,0,0
6765500854,838.262,387.472,398.879,6090.000,-5328.750,-2843.750,23.176,13742,6352,6539,696,-609,-325,-467,0,0
6765510269,838.750,395.951,397.415,5993.750,-5748.750,-2835.000,23.191,13750,6491,6515,685,-657,-324,-463,0,0
6765519676,847.412,395.341,391.803,6256.250,-5923.750,-2082.500,23.191,13892,6481,6423,715,-677,-238,-463,0,0
6765529082,857.233,386.191,388.204,6203.750,-5757.500,-1811.250,23.172,14053,6331,6364,709,-658,-207,-468,0,0
6765538497,861.015,379.908,390.522,6072.500,-5337.500,-2213.750,23.172,14115,6228,6402,694,-610,-253,-468,0,0
6765547904,860.466,382.592,390.095,6510.000,-5101.250,-2695.000,23.184,14106,6272,6395,744,-583,-308,-465,0,0
6765557311,859.063,386.923,382.165,6877.500,-4900.000,-2870.000,23.184,14083,6343,6265,786,-560,-328,-465,0,0
6765566719,858.575,392.413,377.468,6343.750,-4296.250,-3202.500,23.156,14075,6433,6188,725,-491,-366,-472,0,0
6765576133,853.390,400.404,380.457,5162.500,-3228.750,-3500.000,23.156,13990,6564,6237,590,-369,-400,-472,0,0
6765585541,847.046,401.990,394.060,4042.500,-2353.750,-3631.250,23.145,13886,6590,6460,462,-269,-415,-475,0,0
6765594947,838.567,392.901,403.393,3955.000,-2458.750,-3517.500,23.145,13747,6441,6613,452,-281,-402,-475,0,0
6765604355,833.199,389.546,401.075,4768.750,-3465.000,-3491.250,23.184,13659,6386,6575,545,-396,-399,-465,0,0
6765613770,836.371,398.208,394.365,5355.000,-4488.750,-3587.500,23.184,13711,6528,6465,612,-513,-410,-465,0,0
6765623176,845.948,406.687,388.631,4900.000,-4567.500,-3342.500,23.168,13868,6667,6371,560,-522,-382,-469,0,0
6765632583,845.521,402.844,394.182,3736.250,-3298.750,-2983.750,23.168,13861,6604,6462,427,-377,-341,-469,0,0
6765641997,835.578,393.877,415.044,2913.750,-2152.500,-2782.500,23.184,13698,6457,6804,333,-246,-318,-465,0,0
6765651404,826.794,384.910,433.039,3570.000,-2528.750,-2266.250,23.184,13554,6310,7099,408,-289,-259,-465,0,0
6765660812,827.587,377.163,433.344,6098.750,-4506.250,-1601.250,23.176,13567,6183,7104,697,-515,-183,-467,0,0
6765670225,844.301,377.224,416.569,8890.000,-6518.750,-1190.000,23.176,13841,6184,6829,1016,-745,-136,-467,0,0
6765679633,864.614,386.740,398.818,10150.000,-7323.750,-1400.000,23.203,14174,6340,6538,1160,-837,-160,-460,0,0
6765689039,876.936,392.413,386.191,9922.500,-6545.000,-1855.000,23.203,14376,6433,6331,1134,-748,-212,-460,0,0
6765698447,870.836,391.498,383.080,8942.500,-4812.500,-2327.500,23.195,14276,6418,6280,1022,-550,-266,-462,0,0
6765707861,854.122,390.644,389.302,7901.250,-3316.250,-2791.250,23.195,14002,6404,6382,903,-379,-319,-462,0,0
6765717268,836.554,392.230,400.770,7612.500,-3062.500,-2826.250,23.184,13714,6430,6570,870,-350,-323,-465,0,0
6765726681,834.419,391.559,401.014,8452.500,-4480.000,-2371.250,23.184,13679,6419,6574,966,-512,-271,-465,0,0
6765736088,841.800,389.668,389.607,9695.000,-6195.000,-1846.250,23.199,13800,6388,6387,1108,-708,-211,-461,0,0
6765745493,855.159,392.230,374.479,10010.000,-7140.000,-1942.500,23.199,14019,6430,6139,1144,-816,-222,-461,0,0
6765754908,871.507,396.500,363.743,9318.750,-6693.750,-2353.750,23.199,14287,6500,5963,1065,-765,-269,-461,0,0
6765764315,892.857,380.274,359.839,8417.500,-4392.500,-3036.250,23.199,14637,6234,5899,962,-502,-347,-461,0,0
6765773723,869.372,388.814,370.636,8408.750,-568.750,-4392.500,23.172,14252,6374,6076,961,-65,-502,-468,0,0
6765783130,844.240,405.894,399.184,5888.750,673.750,-4970.000,23.172,13840,6654,6544,673,77,-568,-468,0,0
6765792538,823.927,392.840,409.798,5267.500,-1268.750,-3797.500,23.207,13507,6440,6718,602,-145,-434,-459,0,0
6765801952,813.069,378.688,402.295,6475.000,-4182.500,-2695.000,23.207,13329,6208,6595,740,-478,-308,-459,0,0
6765811359,815.448,389.973,391.315,7402.500,-5897.500,-2362.500,23.141,13368,6393,6415,846,-674,-270,-476,0,0
6765820766,821.426,416.752,388.936,8050.000,-6562.500,-1688.750,23.141,13466,6832,6376,920,-750,-193,-476,0,0
6765830180,839.726,419.436,383.934,7551.250,-7288.750,-603.750,23.234,13766,6876,6294,863,-833,-69,-452,0,0
6765839588,852.658,401.014,376.492,7245.000,-7568.750,-157.500,23.234,13978,6574,6172,828,-865,-18,-452,0,0
6765848996,855.830,393.877,368.257,7008.750,-7630.000,-1015.000,23.219,14030,6457,6037,801,-872,-116,-456,0,0
